Note	Frequency (16637 in total)
which	2
without	2
wooow	2
works	2
world	2
y01	2
y1>	2
y23i2	2
y24	2
y2>	2
y5m4	2
yay	2
yellows	2
your	2
~	2
♥♥♥	2
!!!	1
!2	1
!a	1
!b1	1
!b1>	1
!b5	1
!brg	1
!g3	1
!r5	1
!rm1	1
!y4>	1
#1	1
$5	1
(:	1
(kek	1
(maaaaybe	1
(maaaybe	1
(nitawa	1
(possibly	1
(slight	1
(unlikely)?	1
.	1
........	1
..........	1
...........	1
..............	1
..................	1
......................	1
.......................................	1
......>	1
.....>	1
...>	1
1-2	1
1/2?	1
100	1
10000	1
10am	1
13	1
15	1
15>dis	1
1s>?	1
1st	1
2)	1
2020	1
21	1
234>?	1
2promise	1
3/	1
30	1
3head	1
3k	1
3s	1
4)	1
40	1
50/50	1
5>	1
5d	1
5dp	1
5head	1
5nd	1
5s>	1
6p	1
8-9	1
:d	1
;(	1
;;	1
;;uuuh	1
;c;c;c	1
>4	1
>>	1
>p	1
?!?!?	1
????????	1
?????????>	1
????????????	1
???????????????????	1
???????????????????????	1
?????????????????????????????????????????????????????????????	1
@	1
@_@?	1
[cm]ing	1
[f]orever	1
[f]ucked	1
[g1]	1
[y2]	1
_kinda_	1
a2/	1
a4>	1
aand	1
aaron	1
abi	1
access	1
according	1
actual	1
afford	1
ag4>?	1
against	1
age	1
ain't	1
alas	1
allowed	1
allows	1
almost	1
although	1
always	1
amazing	1
amb	1
amen	1
amy's	1
animex	1
appear	1
applies	1
aqua	1
aqua's	1
ar4	1
ask	1
asked	1
assumed	1
assumes	1
assumptions	1
avoid	1
away	1
aww	1
ay	1
ayyy	1
b(t)k	1
b0	1
b0/	1
b015i4	1
b23/	1
b234	1
b23i3m3	1
b23m234	1
b23o23	1
b23p3	1
b24	1
b2>?	1
b2s	1
b34/	1
b34i4	1
b3?m4?	1
b3m2	1
b3m234	1
b3o1	1
b4?>	1
b4m4	1
b50r3	1
babes	1
backfire	1
ball	1
banking	1
bastard	1
bb	1
because	1
become	1
bedtime	1
being	1
believe	1
bell	1
betting	1
bg	1
bg3	1
bgr	1
bi3	1
biggest	1
bigus	1
bin	1
bk	1
black	1
blame	1
bless	1
blues	1
bluff>	1
bluffing	1
bm2	1
bm3/	1
bo2	1
bo5	1
boi	1
bonja	1
boys	1
bpr4	1
br2	1
br3	1
br4	1
break	1
brg	1
brother	1
brown	1
bs	1
building	1
buuut	1
bw4	1
by3	1
c4	1
call	1
came	1
cannot	1
care	1
cat's	1
chance>?	1
chief	1
child	1
chris	1
circumstances	1
cleaner	1
click	1
clue/discard	1
clues	1
cluing	1
clutch	1
cm's	1
cm>	1
cmed	1
cockblock	1
coming	1
compilation	1
concern)	1
confuses	1
confusing	1
considered	1
continue	1
conv	1
conventions	1
cost	1
couldn't	1
covered	1
cri	1
crushes	1
cry	1
currently	1
cursed	1
daddy	1
dammit	1
damn	1
dark	1
dda>	1
debating	1
deck	1
decked	1
ded	1
defo	1
delay	1
deliberate	1
deliver	1
denied	1
depended	1
depending	1
derek	1
desync	1
dial	1
dicked	1
dickus	1
didn't?	1
diff	1
digging	1
discard;	1
discardo	1
discharge	1
discuss	1
dislikes	1
distrib	1
div	1
doe	1
doesnt	1
dooooont	1
dreams	1
duck	1
due	1
duke	1
duping	1
dying	1
early	1
ejected	1
el	1
elim/gd	1
end	1
enhance	1
entertain	1
entirely	1
epic	1
everyone's	1
everything	1
ex	1
exact	1
exepected	1
expectation	1
expected	1
f2	1
f2>	1
fail	1
fair	1
faiv	1
father	1
fault	1
feels	1
fey's	1
fffffssss	1
fffssss	1
figure	1
figured	1
finally	1
finish	1
fishing	1
five	1
fixerino	1
fked	1
fly	1
forever	1
forgot/missed?	1
fpe	1
fren	1
fucked	1
fucking	1
fully	1
funny	1
further	1
g/3	1
g1>	1
g1m2	1
g1s	1
g23i3	1
g23m2	1
g2>?	1
g2i2/	1
g2m2	1
g2s>	1
g35	1
g3?y3?	1
g3m3	1
g3m4	1
g3p2	1
g3s	1
g4m3	1
games	1
gaming	1
gave	1
gb3/	1
gb5	1
gbi4	1
gemmy	1
gent	1
gg>	1
gi5	1
gib3?r3	1
given	1
gives	1
giving	1
gk	1
gk2	1
gk3	1
gk5	1
gmo	1
goin	1
gotem	1
gp	1
gpb5	1
gpi2	1
gr3	1
gr4	1
greeen	1
grip4	1
grk2	1
gry	1
gt2	1
gucci	1
guessing	1
gwb	1
gy	1
gy2	1
handle	1
happy	1
hard	1
hating	1
he'd	1
he's	1
heartbreaking	1
heeeaaaaartt	1
help	1
helps	1
herself	1
hidden	1
high	1
higher	1
himself	1
hm	1
hmmmm	1
hmmmmmm	1
hmmmmmmm	1
how;	1
huge	1
i've	1
i0	1
i1m2	1
i1r2	1
i23/	1
i23m23	1
i2>?	1
i2?)	1
i2g23	1
i2m2	1
i2y3	1
i34/	1
i35	1
i3>?	1
i3b5	1
i4>	1
i5>	1
ib4	1
ib5	1
ico23	1
iffy	1
igniting	1
ignores	1
ik	1
ill	1
imma	1
imo	1
imposter	1
inc	1
indego's?	1
inkredible	1
intended	1
inv	1
inversion	1
inverted	1
ir4	1
it'll	1
iy2	1
iy3	1
jail	1
jeff	1
jesos	1
jesus	1
jfc	1
joe	1
k23/	1
k24	1
k25	1
k2>	1
k2>?	1
k34/	1
k34i4	1
k34o4	1
k3m3	1
k45	1
k5>?	1
kat	1
kek;c	1
kekw>	1
kg3	1
ki2	1
kids	1
kiiiinda	1
kimbi	1
kind	1
kiss	1
km5	1
knew	1
knowing	1
kodo	1
kr2	1
kt/	1
kt/w1	1
kys	1
l2	1
l>r	1
laggy	1
lanvin	1
lanvin's	1
lanvinv	1
last;	1
late	1
law	1
le0uch	1
leaning	1
learn	1
left	1
legal	1
legit	1
let's	1
lhs235	1
lhs;	1
lie	1
liiiife	1
lmayo	1
loaded	1
locked	1
lol>	1
long	1
looking	1
loooooool	1
lord	1
lost	1
lowest	1
luck	1
lulw	1
lying	1
m05	1
m1y5	1
m234	1
m234r2	1
m23g23	1
m23y4	1
m25	1
m2?)	1
m2g4/	1
m2r1	1
m2r3	1
m2r4	1
m2y1	1
m34>	1
m3>	1
m3g23	1
m3n1	1
m3s	1
m4s	1
m5>?	1
maaybe	1
marked	1
matches	1
mate	1
mayo	1
mb2	1
mb5>?	1
meant	1
meme	1
memes	1
mercy	1
mess	1
meth	1
meth's	1
might've	1
mighthave	1
min	1
mind	1
mine	1
misprompt	1
missed;	1
missing	1
mitigated	1
mk4	1
mmm	1
moment	1
monakhmm	1
moves	1
mpg	1
mr3	1
ms	1
msomething	1
much	1
muuv	1
my3	1
n(unlikely1)25	1
n15	1
n1m2	1
n24	1
n25>?	1
n2>	1
n345	1
n4>	1
n5/	1
n5>	1
n5>?	1
necessarily	1
negative	1
new	1
nice;	1
nm5	1
non	1
non-basic	1
nooooo	1
nooope	1
not;	1
note	1
nowadays	1
nsomething	1
ntm2	1
null	1
number	1
o	1
o1g2m2	1
o4/	1
o45	1
o5>?	1
o5p	1
obv	1
oc5	1
occupied	1
offffff	1
okay	1
old	1
omni	1
once	1
oo[f]	1
oooof	1
oooof>	1
oops	1
opc	1
open	1
opener	1
opportunity	1
option	1
oruc's	1
overlooked	1
p015	1
p05	1
p23m23	1
p23m3	1
p24/	1
p2>?	1
p45	1
p4o2	1
p5>	1
pablo's	1
palms	1
part	1
pastor	1
patched	1
pay	1
payback	1
payoff	1
pdb	1
people	1
pepperoni	1
pest	1
pg	1
phantom	1
phone	1
pk3	1
play/discard	1
player	1
playing>	1
pleasant	1
pls>	1
pm3	1
pm5	1
possibly	1
potential	1
pp2	1
preplay	1
prevent	1
preventing	1
prevention	1
priest	1
priod	1
prism	1
promptable	1
pull/fix	1
pulllll	1
putting	1
puzzle	1
q	1
r(i)5?	1
r0	1
r1>	1
r1i5	1
r1m3	1
r1s5	1
r23m23	1
r25	1
r2>?	1
r2m3	1
r2s	1
r3;	1
r3g4	1
r3m1	1
r3m4	1
r45	1
r45w45	1
r4>	1
r4k4	1
r4m4	1
r4o3	1
r5?g5?	1
ra2	1
rach's	1
rank	1
rbm2	1
rdy	1
reading	1
real>?	1
realize	1
reason	1
red4	1
redist	1
regardless	1
regret	1
remove	1
resolve	1
respecting	1
rest	1
retardeeeed	1
retardeeeeeed	1
retro>	1
retrospect	1
rg2	1
rg4	1
rga4	1
rgm4	1
rgp3	1
rgp5	1
rgy3	1
ri2	1
ri2b3	1
ri3	1
ripo	1
rippo	1
ripppo	1
risking	1
river	1
rn	1
rp4	1
rp5>?	1
rush	1
rykm	1
ryp3	1
s	1
s2	1
s3	1
s4	1
sad>	1
said	1
save;	1
saves	1
sb3>	1
screamed	1
screams	1
second	1
see)	1
seeing	1
sees	1
seph's	1
sephiroth	1
sequence	1
set	1
sexy	1
shadow	1
shame	1
she'll	1
shits	1
shitty	1
shop	1
show	1
showed	1
side	1
simple	1
skipped	1
slap	1
sliiiight	1
smelled	1
some5	1
something's	1
somewhere	1
soon	1
soooo	1
spending	1
spirit	1
spoil	1
spook>	1
stack	1
stalls	1
steal	1
stealing	1
stl	1
story	1
stranger	1
strongly	1
strooong	1
studied	1
suboptimal	1
such	1
sudden	1
suffering	1
suit	1
supersad	1
surprise	1
suspicion	1
sweaty	1
sweet	1
sync	1
t(h)rust	1
t2	1
t2/	1
t22:	1
t3	1
t33:	1
t4	1
t5	1
t50	1
taken	1
takes	1
taking	1
targets	1
targets>	1
tbh	1
tc	1
tccm'd	1
tccms	1
technically)	1
temp	1
than	1
thank	1
thanks	1
thedaniboy	1
their	1
then>	1
things	1
this;	1
threat	1
three	1
throw	1
tim4	1
tim5	1
timers	1
timing	1
tm2	1
tocm	1
too)	1
toss	1
tossing	1
touched	1
tried	1
trigger	1
trusts	1
trying	1
turns	1
u2	1
ugh	1
under	1
universe	1
unlikely)	1
unnec	1
up>	1
used	1
using	1
usually	1
uuhm	1
uuuhm	1
uuuuuh	1
uuuuuhhh	1
uuuuuuh	1
uuuuuuuh	1
valetta	1
valid	1
vector	1
w2>?	1
w3>?	1
w3i5	1
w4>	1
w_w	1
waaaaait	1
wants	1
wb4	1
we'd	1
whales	1
whatever	1
where	1
where's	1
whew	1
white)	1
whole	1
whoo	1
whyyy	1
wi3	1
wild	1
wish	1
woah	1
wonky	1
wont	1
wpc	1
wrecking	1
writing	1
wtfffff>>>	1
xmil	1
y)	1
y15	1
y23m23	1
y2?b2?	1
y2b3	1
y2m2	1
y2s	1
y35	1
y45	1
y4i2	1
y4o34	1
y5>?	1
ya4/	1
yb	1
yb3/	1
ybwhateverihave	1
yeaaah	1
year	1
years	1
yet	1
yg3	1
ygbi3	1
ygi3	1
ygp3	1
yi4	1
yk	1
yk3	1
yk4	1
ykb2	1
ym3	1
young	1
yourself	1
yprg3	1
yr	1
yr2	1
yuuup	1
yyuuuuuuup	1
