Note	Frequency (30218 in total)
t14:	3
t15	3
t16:	3
t18:	3
t33:	3
t39	3
t57	3
t5:	3
t9:	3
tell	3
tempo	3
than	3
thanks	3
thing	3
thinking	3
try	3
unlikely	3
utd	3
utp	3
w4e	3
wanted	3
weak	3
whatever	3
which	3
wr2e	3
x	3
y05	3
y157	3
y45	3
yb2	3
!g3	2
!g5	2
!i	2
!m	2
!w	2
100%	2
125	2
1ce	2
1k	2
2/4	2
2/5	2
3rd	2
5k	2
5pull	2
:)	2
:/	2
:p	2
??????	2
[b3]	2
[g3]	2
[g5]	2
[i2]	2
[i4]	2
[p3]	2
[r3]	2
[w2]	2
[w3]	2
[y3]	2
a5	2
alright	2
amb	2
andrew	2
any	2
ar	2
asael	2
assume	2
awesome	2
b12	2
baton	2
before	2
bg3	2
blaze	2
blues	2
bm1	2
bomberino	2
br4	2
bubblegum	2
byp	2
byr	2
call	2
caused	2
channel	2
cloo	2
clues	2
confused	2
context	2
cool	2
copy	2
course	2
denchu	2
desperate	2
disc	2
drop	2
early	2
else	2
fair	2
father	2
ffs	2
forreal	2
funny	2
g17	2
gay	2
generation	2
gent	2
gimme	2
given	2
goes	2
gotten	2
greedy	2
gw	2
gy3	2
hard	2
hey	2
him	2
i24	2
i35	2
ib	2
ignore	2
ill	2
illegality	2
im3	2
indego	2
ir1	2
ir3	2
isn't	2
iw3	2
job	2
k24	2
k345	2
kalisa	2
kevin	2
knew	2
kr	2
l1	2
l2	2
l5	2
lel	2
lelouch	2
line	2
lose	2
lvl	2
m1245	2
m3n2	2
m45	2
made	2
magic	2
many	2
mean	2
means	2
meh	2
metta	2
mk	2
mmmmh	2
mn1	2
most	2
mr2	2
mr3	2
n	2
n12	2
n245	2
n45	2
necessary	2
nit	2
note	2
notes	2
nvm	2
o34	2
o5e	2
ob2	2
obama	2
oof	2
otherwise	2
ouch	2
p25	2
padi	2
passed	2
patch	2
pinks	2
possibly	2
priority	2
promising	2
prompted	2
proud	2
put	2
r0	2
r01	2
r015	2
r05	2
r157	2
r21	2
r5i1	2
rank	2
reason	2
redistribute	2
remaining	2
require	2
resolves	2
rgy	2
risky	2
rm3	2
rs1	2
sarcastic	2
say	2
says	2
second	2
shadow	2
shitty	2
single	2
sinned	2
skip	2
sloppy	2
smart	2
someone	2
start	2
stated	2
stomp	2
sucks	2
surprise	2
t11:	2
t13:	2
t16	2
t19:	2
t24	2
t24:	2
t31:	2
t34:	2
t39:	2
t3e	2
t48:	2
t8	2
t8:	2
table	2
there	2
there's	2
they	2
true	2
turns	2
u	2
u-turn	2
u2	2
u4	2
u5	2
uncm	2
unknown	2
unlikely)	2
w1e	2
wasn't	2
way	2
wb	2
were	2
works	2
wow	2
y2>	2
yb3	2
yb4	2
ybm	2
ybr	2
yes	2
ygp	2
ym	2
yr4	2
zak	2
!2	1
!3	1
!bo	1
!gy	1
!i4	1
!k	1
!n12	1
!o1	1
!o2	1
!o5	1
!pb	1
!r3	1
!wm	1
!y2	1
(b1	1
(g1?)	1
(or	1
(p)	1
(very	1
(was)	1
(っ	1
0	1
1000	1
135	1
14	1
18	1
19	1
1m	1
1t	1
1x	1
245	1
29:	1
2g?5m?	1
2i	1
2m	1
2nd	1
2pink	1
2pm	1
2s	1
2t	1
33	1
3s	1
3t	1
3w	1
420	1
43	1
432	1
45y	1
4n	1
4s	1
4save	1
4t	1
4tg	1
4th	1
4y>	1
4ygb	1
5/g3/p3	1
53	1
5b/g	1
5cm	1
5db	1
5dp	1
5g/r	1
5m	1
5n	1
5o	1
5pink	1
5s	1
5t	1
5ty	1
5ym	1
63	1
64	1
78	1
90%	1
:	1
:'(	1
:((((((	1
:(((((((	1
:((((((((((((	1
:(((((((((((((((	1
:o	1
<3	1
<=10	1
????	1
?????	1
???????	1
?????????	1
??????????????	1
[!(n4)]	1
[1g]	1
[2y]	1
[3p]	1
[4b]	1
[4g]	1
[a2]	1
[a4]	1
[b5]	1
[b]	1
[fix]	1
[g1]	1
[gd]	1
[i1]	1
[i3]	1
[i]23	1
[k3]	1
[m1]	1
[m2]	1
[m4]	1
[m5]	1
[n1]	1
[n4]	1
[o4]	1
[r2]	1
[r4]	1
[rk2]	1
[w4]	1
[w4m3]	1
[y2]	1
[y4]	1
a;	1
a34	1
aaaaaaaaaaaaaaa	1
abi	1
accomplishes	1
aches	1
aesoph	1
ag	1
agree	1
alert	1
alphabet	1
although	1
ambiguous	1
anna	1
anything	1
apologize	1
apparently	1
asaelr	1
ass	1
assuming	1
avander	1
awkward	1
ay	1
b/g	1
b0	1
b015	1
b05	1
b14	1
b15	1
b2/r1	1
b2/r1/y1	1
b2p3	1
b2r3	1
b3o4	1
b42	1
b43	1
b50	1
b5e>	1
ba3	1
baaaad	1
believable	1
best	1
bet	1
bgr	1
bgy	1
bky	1
blame	1
bluffed	1
bm4	1
bo23	1
board	1
bold	1
bother	1
bottom	1
bp4	1
bpg	1
bpm	1
bpy3	1
br2	1
brewing	1
brg5	1
brilliant	1
brp	1
bry	1
bry3	1
bt1	1
btw	1
bubblegummed	1
button	1
byg	1
bym	1
c12345	1
c23	1
c234	1
c3/t3	1
c4e	1
c5	1
caaaaaaaaaaaat	1
calling	1
canceled	1
cant	1
careful	1
carunty	1
cat	1
cat's	1
cause	1
ce	1
certainly	1
chances	1
changeable	1
charm	1
check	1
chris	1
christmas	1
clear	1
close	1
closed	1
cmd	1
coming	1
confirmed	1
confusion	1
conv	1
conventions	1
correction	1
cos	1
counting	1
course)	1
crap	1
creeping	1
criminal	1
crossing	1
daddy	1
dammit	1
damn	1
daryl	1
dead	1
deck	1
defer	1
defined	1
derek	1
deserve	1
desync	1
dio	1
disagree	1
disc0	1
discharge	1
discharged	1
discuss	1
dmoney	1
doc	1
done	1
dumb	1
duplicate	1
duplicating	1
duty	1
e	1
earlier	1
earth	1
ebin	1
echo	1
efficient	1
eject	1
ejection	1
ejects	1
elimination	1
eljobe	1
emergency	1
end	1
eventually	1
excellent	1
excited	1
excused	1
exist	1
exists	1
expecting	1
f2	1
fag	1
fail	1
failed	1
fairly	1
fake	1
false	1
fey	1
figure	1
figured	1
fill	1
find	1
finessed	1
finesses	1
finest	1
finger	1
fingers	1
fireheart	1
fixing	1
floriman	1
fmpov	1
forces	1
forever	1
forgivable	1
freedom	1
friend	1
further	1
fuuuuuuuck	1
g05	1
g123	1
g13	1
g15	1
g157	1
g234	1
g32	1
g35	1
g3i2	1
g3m4	1
g4/m4	1
g4e>	1
g5>	1
gb4	1
gbp	1
gbr4	1
gby	1
getting	1
gib	1
gives	1
giving	1
gj	1
gk	1
gm23	1
gm3	1
gonna	1
gp2	1
gp3	1
gpy4	1
gr2	1
gri2	1
gw3	1
gy2	1
gy4	1
gy5	1
gyp	1
haha	1
hakha	1
hanabi	1
hanabiplus	1
handle	1
happen	1
hardly	1
he'll	1
heart	1
hello	1
hesitates	1
hfw	1
hiddenest	1
himself	1
hinting	1
his	1
hoodie's	1
hoping	1
horrible	1
huge	1
huh	1
hunger	1
i'd	1
i12	1
i157	1
i1m2	1
i234	1
i2345	1
i2m1	1
i35r5	1
i3>	1
i43>	1
i4>	1
i4o5	1
ib3	1
ib5	1
identity	1
idgaf	1
ig	1
ig2	1
ignored	1
ikw3	1
im4	1
immediately	1
imo	1
impossible	1
incoming	1
inexplicable	1
instance	1
intended	1
interpreted	1
invarse	1
invert	1
ip4	1
ipy	1
ir4	1
irg	1
irony	1
itm3	1
its	1
itself	1
iw	1
iw5	1
iy	1
iyg	1
j	1
jdepp	1
jeff	1
jesus	1
jo	1
k1e>	1
k1m2	1
k235	1
k245	1
k35	1
k43	1
k45	1
k4i3	1
katian	1
kaznad	1
kb	1
killing	1
kimbi	1
klue	1
km3	1
km5	1
l34	1
l3e	1
later	1
law	1
legal	1
lel's	1
less	1
letical	1
level	1
lie	1
light	1
likey	1
lilliana	1
lime	1
little	1
load	1
loaded	1
locked	1
long	1
looked	1
lot	1
love	1
luck	1
lvl5	1
m1i2	1
m1i45	1
m2345	1
m234i1	1
m23b4	1
m23g3	1
m23i23	1
m23k23	1
m23k3	1
m2b4	1
m2s	1
m35	1
m3g4	1
m3n23	1
m3n25	1
m4/g45	1
m4i2	1
macanek	1
madonna	1
mahogany	1
man	1
mark	1
mb1	1
mb23	1
mb4	1
measures	1
merry	1
meth	1
mg	1
mg1	1
mg2	1
mg3	1
mi3	1
mine	1
miserably	1
misprompt	1
misprompts	1
mistakeroni	1
mistakes	1
mk23	1
mkpo	1
mmm	1
mmmmmh	1
mmmmmmh	1
mn4	1
mn5	1
mo	1
mom	1
moved	1
moves	1
moving	1
mp3	1
mp5	1
mr1	1
mr4	1
mw	1
mw3	1
mw5	1
my1	1
my4	1
mycarpe	1
n235	1
n3m34	1
n3m5	1
n4m2	1
navy2	1
negative	1
new	1
nigger	1
nitawa	1
nm23	1
nm34	1
nnnnnnnope	1
nooooooooooooooooooo	1
notes;	1
o015	1
o12g1	1
o1e	1
o234	1
o2345	1
o24	1
o35	1
o3y1	1
o4p24	1
o5g24	1
obgy3	1
obviously	1
oc4	1
ocm	1
og23	1
og4	1
ok34	1
okupiedd	1
ol2	1
ooof	1
ooooooops	1
opportunity	1
orange	1
overall	1
ow	1
oy2	1
oy3	1
p01	1
p12	1
p15	1
p157	1
p1m2	1
p234	1
p5e	1
p7	1
paid	1
passing	1
pb	1
pb3	1
pd	1
people	1
perceived	1
pestilent	1
pg	1
pg5	1
pgb	1
pgi	1
pile	1
pity	1
playme.jpeg	1
playme.png	1
plus	1
plz	1
poely	1
poor	1
porco	1
positional	1
pr2	1
pr3	1
pr4	1
prefer	1
pretend	1
prevented	1
priod	1
prism2	1
prism4	1
proper	1
protect	1
psychic	1
pt	1
pulled	1
purges	1
pushed	1
puzzled	1
qb	1
qed	1
question	1
quickly	1
r13	1
r15	1
r17	1
r2/m4	1
r234	1
r235	1
r2m4	1
r3/	1
r3/4	1
r32	1
r35	1
r3e>	1
r4/r2	1
r4s	1
r57	1
r5m1	1
rachy	1
rare	1
rb3	1
rb4	1
rb5	1
rbk	1
rby4	1
rbym	1
read	1
real	1
realizes	1
recognize	1
redemption	1
redist	1
redistr	1
redistributing	1
regret	1
rel	1
request	1
resolve	1
resolved	1
respond	1
retard	1
retarded	1
rg2	1
rg3	1
rg4	1
rg5	1
rgb	1
ri	1
riskiest	1
rm2	1
rm23	1
rngesus	1
robense	1
rp2	1
rp4	1
rpy3	1
rw5	1
ry3	1
ryk	1
s1	1
s3	1
s34	1
s5	1
sad	1
sadface	1
safe	1
safely	1
saved	1
saw	1
scared	1
scoundrels	1
seems	1
sees	1
self:	1
she	1
she'll	1
she's	1
should've	1
sir	1
situation	1
sky4	1
sleepy	1
slopper	1
smiley	1
soft	1
solving	1
soon	1
sould	1
speed	1
speedup	1
spoiler	1
squirrel	1
squirrel's	1
stacks	1
stale	1
stallerino	1
stole	1
stomping	1
stoned	1
stool	1
stuff	1
stupid	1
suboptimal	1
sucu	1
sucubis	1
suppose	1
supposed	1
surprised	1
swapped	1
swear	1
sweetheart	1
t10	1
t15:	1
t19	1
t1:	1
t20	1
t21	1
t22:	1
t23	1
t25	1
t27	1
t28	1
t29	1
t30	1
t30:	1
t32	1
t33	1
t35	1
t36:	1
t37:	1
t3:	1
t40:	1
t41:	1
t42	1
t46:	1
t47:	1
t49:	1
t51	1
t6	1
t6:	1
t7:	1
t9	1
talk	1
tcm	1
terrible	1
test	1
thankfully	1
that's	1
these	1
things	1
thrasch	1
thx	1
times	1
titties	1
took	1
tough	1
tricky	1
turnabout	1
u25	1
u45	1
udd	1
understand	1
unlock	1
unlucky	1
unmove	1
unneeded	1
until	1
ur	1
us	1
use	1
ush	1
using	1
utpf	1
uturn	1
uutdcm	1
val	1
variant	1
veex	1
w00t	1
w24	1
w34	1
w3e	1
w3i4	1
w4>	1
waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaat	1
waited	1
watch	1
we'll	1
we're	1
well	1
wg	1
wgb2	1
wgp4	1
whaaaaaat	1
whats	1
where's	1
who	1
wish	1
wk	1
wk3	1
wk4	1
wm	1
wmk	1
wn	1
world	1
wortel	1
worth	1
wouldn't	1
wr	1
wr2	1
wr5	1
write	1
written	1
wrote	1
wut	1
xmas	1
y01	1
y12	1
y123	1
y2/p3	1
y2/y3	1
y3>	1
y3i2	1
y42	1
y57	1
ybg	1
ybg4	1
ybr4	1
ybrp	1
yellows	1
yep	1
yet	1
yg3	1
yg4	1
ygb	1
ygbp	1
ygm	1
ygrp	1
ygw	1
yk	1
yk2	1
ym2	1
ym23	1
ym4	1
yours	1
yp4	1
ypbg	1
ypr	1
yprm	1
yri	1
yrp	1
yt2	1
zaki's	1
°;)っ	1
°д	1
┗	1
┛	1
✈	1
｀o′	1
💣x2?	1
💣💣💣	1
🚓	1
🦽	1
