Note	Frequency (18148 in total)
r/g/b	1
r/g/p	1
r/p	1
r/t/b/p	1
r/y/b/whatever-i-have	1
r/y?	1
r1/m3	1
r1/m4	1
r1/r3/m3	1
r2/m3	1
r3->	1
r3/m3	1
r4)	1
r4/1y?	1
r4/p4	1
rachy	1
rainbow-ones!!!	1
random	1
random's.	1
reaaaaaally	1
ready	1
realized	1
reclued	1
recovery	1
redistribution	1
refuses	1
regret	1
regular	1
remember	1
resolved	1
resort	1
rest	1
returned	1
ride	1
riding	1
right?)	1
riiiiight	1
risk	1
rkass	1
rough	1
round?)	1
rounds	1
rz's	1
s	1
s2	1
s3	1
s4	1
saveme	1
saw	1
scared	1
score	1
screwed	1
sdcm'd	1
searching	1
seeing	1
seem	1
self-finesse	1
selfish	1
sentence	1
sho'	1
shoudl	1
shoul've	1
should'nt	1
shouldn't	1
shouldnt)	1
showed	1
shown	1
shows	1
simple	1
simply	1
sky	1
slot1	1
slot2	1
slots)	1
smart	1
sniff	1
socer	1
some	1
someone's	1
something's	1
somewhere	1
soo	1
sort	1
spaaaaaaaace	1
space)	1
spectators	1
sped	1
speedup	1
stack)	1
stalls	1
station	1
stealing	1
stomped	1
stop	1
stuff)	1
stupid	1
sub-optimal	1
suit	1
suits	1
sure)	1
sus	1
swear	1
sy	1
syrah	1
syrah's	1
t10:	1
t1:	1
t21:	1
t28:	1
t38	1
t38)	1
t41/42	1
t43	1
t45	1
t49	1
t53/54	1
t62	1
t63	1
t6:	1
taco	1
targettable	1
tcm)	1
tea	1
team	1
telling	1
tempted	1
test	1
thaaaaaaaat	1
that's...	1
them)	1
these	1
things	1
thinking	1
tho	1
three	1
threes	1
time)	1
tocm	1
today)	1
took	1
toooooooo	1
transfer?)	1
tried	1
troll	1
trusty	1
turn2	1
turnabout	1
turned	1
turns	1
twice	1
twoooo?	1
twos	1
u4	1
uhh	1
uhhhhhhh	1
uhhhhhhhhhh	1
uncertainty	1
understodd	1
understood	1
unknown	1
unneeded	1
unplayable	1
used	1
valid	1
vlnr's	1
vtk	1
w)	1
w2	1
w5	1
waiiiiiiiiit	1
waiiiiiiiit	1
waited	1
waiting	1
warranted	1
wasn't...	1
wasn't?	1
we'd	1
weeeeee	1
weeeeeeeeeeee	1
weeeeeeeeeeeee	1
welcome	1
went	1
whaaaaat	1
what?)	1
where's	1
while	1
white)	1
who	1
who's	1
whyyyyyy	1
whyyyyyyyyyy	1
wild	1
wish	1
witt	1
woa	1
woooo	1
wooooooo	1
wooooooooooo	1
woooooooooooooooooo	1
worth	1
wump's	1
x	1
x2	1
y/b	1
y/i	1
y/r/g	1
y3->	1
y3/m1	1
yaaa	1
yaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1
yaaaaaay	1
yayyyyyyy	1
yeaaaah	1
yelloooow	1
yellow)	1
yellowwww	1
yet	1
yikes	1
zam	1
