Note	Frequency (193362 in total)
mercy	3
messed	3
mg	3
mirage	3
monkaw	3
monster	3
mostly	3
mr3	3
n1/2	3
n1/m2	3
n15	3
n1]	3
n2+5	3
n234	3
n24	3
n4]	3
naturally	3
nevermind	3
newduke	3
nifty	3
no5	3
now:	3
o3]	3
ofc	3
officially	3
oh...maybe	3
oh...this	3
oh...was	3
ohdear	3
ol'	3
old	3
onwards	3
ookay	3
oooof	3
oooooof	3
oops	3
op3	3
open	3
opener	3
opportunities	3
order)	3
original	3
others	3
overflow	3
overloaded	3
overly	3
overthinking	3
ow	3
p1m2	3
p25	3
p345	3
padi	3
page	3
passback	3
passed	3
passes	3
people	3
personally	3
pg1	3
pick	3
play)	3
play:	3
playclue	3
plays)	3
pm3	3
po5	3
points	3
pp'd	3
preeeetty	3
prefer	3
prism	3
prophetic	3
ptpc	3
questions	3
r+b	3
r+b2	3
r/b	3
r2+3	3
r2/m1	3
r2m2	3
r2m3	3
r3]	3
r3m3	3
r4)	3
r4+g4	3
r4/m2	3
r4/m3	3
rbg	3
rbk	3
realize	3
red)	3
responded	3
retro:	3
rg1	3
rg5	3
rgk	3
rgm	3
rm23	3
ro	3
rp1	3
rp3	3
rpb	3
rpi	3
ry5	3
safely	3
saw	3
shadowed	3
shame	3
shown	3
side	3
situation	3
sketch	3
sky	3
sn/en	3
sneaky	3
sorcery	3
spillover	3
spook;	3
spookcity	3
spookening	3
strictly	3
strongly	3
suspiciously	3
swap	3
sync	3
synced	3
t(3)4	3
t12+16	3
t12:	3
t70	3
t____t	3
takes	3
talked	3
tdm	3
tech	3
teeechnically	3
tempos	3
test	3
theory)	3
though;	3
tm	3
tnt	3
too)	3
tophat	3
torn	3
touching	3
towards	3
track	3
trusted	3
turns	3
u35	3
udd	3
uhhmm	3
unexciting	3
unfortunate	3
used	3
utc	3
utd)	3
utds	3
uutdcm	3
valuable	3
vvvv	3
waits	3
wb4	3
weee'll	3
wishful	3
wondering	3
woooo	3
woot	3
world	3
writing	3
wy	3
x2	3
xmil	3
y'all	3
y12	3
y2/m3	3
y4]	3
ya	3
ya2	3
yb5	3
yeaaah	3
ygp2	3
yi4	3
yo	3
yolooo	3
yp1	3
yr2	3
👏	3
🔥	3
!!	2
!124	2
!2/b	2
!2?	2
!5ce	2
!5cm	2
!b34	2
!blaze	2
!by	2
!c	2
!g/4	2
!g123	2
!g?	2
!g]	2
!gp	2
!k1	2
!k2	2
!k5	2
!l3	2
!m2]	2
!p2	2
!r]	2
!s	2
!s2	2
!u2]	2
!u35	2
!u5?	2
!w2	2
!y1	2
!y?	2
!yg	2
#	2
#worthit	2
%	2
'1'	2
'4'?	2
'[cm]'	2
'fix'?	2
'known	2
'play'	2
'tempo	2
(!rbin5)	2
(2	2
(2pp)	2
(3	2
(5)	2
(5ce)	2
(8	2
(a	2
(a)	2
(assuming	2
(bleh	2
(didn't	2
(en)	2
(given	2
(hoping	2
(how	2
(i3)	2
(imo	2
(in	2
(just	2
(k3	2
(locked)	2
(m2	2
(note	2
(plus	2
(point	2
(probably)	2
(purple	2
(q:	2
(r4?)	2
(rbp)	2
(retro)	2
(sadly	2
(setting	2
(shoulda	2
(since	2
(t19)	2
(t2)	2
(t23)	2
(t37)	2
(tempo	2
(though	2
(thought	2
(unfortunate	2
(very	2
(w/	2
(w4	2
(will	2
(y2?)	2
(y3!)	2
(y4)	2
(yellow	2
(yup)	2
*any*	2
*anything*	2
*because	2
*but*	2
*can't*	2
*did*	2
*feel*	2
*i	2
*looks*	2
*not	2
*now*	2
*seem*	2
*so*	2
*sort*	2
*technically*	2
*that*	2
*unless*	2
*wasn't*	2
---->)	2
-->?	2
..	2
....	2
......	2
.......	2
....oh	2
...and	2
/////	2
1)	2
1-away	2
1-away?	2
1/2/5	2
1/4	2
1/5	2
1/o2	2
11	2
123	2
15s	2
2+3	2
2/1	2
2/3/4/5	2
2/o	2
20	2
20%	2
28	2
2?)	2
2pp:	2
3(4)	2
3-bluffed	2
32	2
36	2
38	2
3b	2
3bluffed	2
3save	2
42	2
46	2
4bluff	2
4db)	2
5(ce)	2
5-ish	2
5-pulled	2
5-stall	2
5/3	2
5/i4	2
5cm'd	2
5db	2
5ne	2
5pp:	2
8-clue	2
85%	2
8clues	2
:'/	2
:thinking:	2
:º	2
<-	2
==>	2
>90%	2
>_>	2
??????????	2
@piper	2
[!1	2
[!5	2
[!b1]	2
[!b2]	2
[!g3]	2
[!g4]	2
[!i5]	2
[!i]	2
[!k1]	2
[!k2]	2
[!k]	2
[!m2]	2
[!m3]	2
[!m5]	2
[!o2]	2
[!o3]	2
[!o]	2
[!r	2
[!r2]	2
[!r3]	2
[!r5	2
[!r5]	2
[!t3]	2
[!u3]	2
[!u4]	2
[14]	2
[2345]	2
[24]	2
[2]g	2
[3]??	2
[5	2
[a2]	2
[a3]?	2
[a4]	2
[b1	2
[b34	2
[b45	2
[b5]?	2
[c3]	2
[cm].	2
[cm]]	2
[cm]d??	2
[d3]	2
[d5]	2
[f]'d	2
[fix]--->	2
[g1]?	2
[g5]?	2
[gi]	2
[gp45]	2
[gp5]	2
[gr]?	2
[gyb4	2
[i]?	2
[just	2
[k	2
[k4	2
[k5]	2
[l	2
[m1]?	2
[m2]?	2
[n1]	2
[n4	2
[n4]?	2
[o2]?	2
[o345]	2
[ocm]?	2
[p1	2
[p2	2
[p4	2
[p]?	2
[q:	2
[r245	2
[r45]	2
[ri1]	2
[s1]	2
[s3]	2
[sdcm]s	2
[t	2
[t1]	2
[t2	2
[t4]	2
[tccm]:	2
[tcm]s	2
[u25]	2
[u345]	2
[y1	2
[y3]?	2
[y]olo	2
[yb]	2
\\4/	2
\\_o_/	2
\\o/?	2
a's	2
a+y1	2
a34	2
a345	2
able	2
absolutely	2
ace	2
actively	2
adrone)	2
ag	2
ag4	2
against	2
ahh	2
ahhh	2
ahhhh	2
alice	2
allowing	2
and/or	2
animex	2
answer	2
applicable	2
appro	2
attention	2
avoided	2
aw	2
awesome	2
awful	2
b's	2
b(3)4	2
b(4)5	2
b/w	2
b1+b2	2
b1/m3	2
b1m1	2
b2)	2
b2+	2
b2/3	2
b2/g2	2
b2/m4	2
b2m3	2
b3/i4	2
b3/m2	2
b3/m3	2
b3m1	2
b3m3	2
b4+	2
b4+5	2
b4+5?	2
b4/i4	2
b4/m2	2
b4/m4	2
b5m3	2
ba	2
bad)	2
bad-cm-ejection	2
bandaid	2
bank	2
bdr	2
betting	2
bg1	2
bgi	2
bgm	2
bgy	2
bi1	2
bi3	2
bi5	2
biggest	2
bk2	2
blazing	2
bluff/finesse	2
bluff:	2
bluffable	2
bluffme	2
bm23	2
bma	2
bo	2
bo2	2
bomb)	2
boned	2
bothered	2
bp3	2
bpr	2
bpy	2
bright	2
brutal	2
bs	2
btf	2
burned	2
business	2
bw3	2
byebye	2
c4]	2
c]	2
calm	2
came	2
cant	2
careful	2
cautious	2
charming	2
charms	2
check	2
ci	2
classic	2
cleared	2
clearing	2
clue'	2
clue;	2
clues)	2
cm'd)	2
cm/generation	2
cmed	2
co1	2
color)	2
comfortable	2
committed	2
confidently	2
conflicted	2
connected	2
continuation	2
conventional	2
conventions	2
convince	2
coooould	2
cooould	2
correct	2
cost	2
course	2
coward	2
creative	2
critical:	2
crits	2
crossing	2
d5	2
d:<	2
d_k	2
damned	2
damnit	2
darn)	2
db)	2
dda)	2
dda:	2
ddas	2
dead	2
deal	2
deciding	2
decision	2
deduce	2
deduction	2
delays	2
deleted	2
dereks	2
dhb	2
digs	2
ding	2
direct	2
discaaaard	2
discards)	2
discussed	2
distracted	2
distribution	2
doin'	2
dokey	2
double-bluff	2
due	2
dumptrucked	2
duplicate	2
dying	2
e	2
each	2
earlier)	2
eat	2
eating	2
ejections	2
en)	2
entertaining	2
eoeg	2
equally	2
especially	2
exception	2
existence	2
exists	2
explanation	2
ezra	2
f'd?	2
f1	2
fail	2
fak	2
feelsbad	2
fiiine	2
fillin	2
fills	2
finesse'	2
fish	2
fishcat)	2
fixed)	2
flashbacks	2
flo's	2
flor	2
flush	2
focuses	2
follow	2
followup	2
forgotten	2
freakin'	2
frosty's	2
ftw	2
fucking	2
full-on	2
g(i)	2
g+r	2
g+w	2
g/b3	2
g/m2	2
g1/m3	2
g12	2
g1o3	2
g2+	2
g2/3	2
g2/g3	2
g25	2
g2ish	2
g2m2	2
g3+4	2
g3/o2	2
g3ish	2
g3s	2
g4/5	2
g4/p4	2
g4/r3	2
g45]	2
g4m2	2
g5)	2
g5/m2	2
g5/m4	2
ga2	2
gbi	2
gbm	2
gbw	2
gby	2
generate	2
generated	2
gentlemans	2
gentlemens	2
genuine	2
global	2
gmw	2
go3	2
godawful	2
gogogoog	2
gooood	2
got'em	2
gp2	2
gpi	2
gpr	2
grab	2
gt2	2
gtyp	2
guess)	2
guess:	2
guess?)	2
guesses	2
gut	2
gutsy	2
gwr	2
half-bluff)	2
hand:	2
hate	2
haven't	2
heaven	2
heavy	2
helluvalot	2
helped	2
hhmmmm	2
hmhm	2
hmmmmmmmmmmm	2
hooray	2
huh-	2
huhm	2
hurt	2
hux's	2
i/y	2
i1)	2
i1+2	2
i1+y1	2
i1c3	2
i1m2	2
i2+3	2
i2/r5	2
i2345	2
i245	2
i2]	2
i3)	2
i3+4	2
i3+i4	2
i3t1	2
i4+i5	2
ia	2
ib	2
ib4	2
ideally	2
ig2	2
ignite	2
igniting	2
iiiiit	2
iiiit	2
immediate	2
impressed	2
inclined	2
initial	2
insurance	2
interested	2
ir1	2
is:	2
it)	2
jeeeez	2
jeeez	2
joaep	2
justice	2
k134	2
k2+5	2
k235	2
k345	2
k3ish	2
kakashi's	2
kd	2
ki	2
ki2	2
ki3	2
ki5	2
kicked	2
kill	2
kimbi)	2
kimbis	2
kinka	2
km	2
kr1	2
kru	2
ky	2
kyle's	2
l23	2
l34	2
l45	2
large	2
legend	2
lel	2
li3/i2	2
li4	2
libster's	2
lies	2
light	2
likes	2
lil'	2
lined	2
lolololol	2
lolololololol	2
long)	2
looool	2
loses	2
lt	2
luckily	2
m)	2
m/b	2
m1--->	2
m12	2
m123	2
m1b2	2
m1r2	2
m2/3	2
m2/g4	2
m2/i1	2
m235	2
m2r5	2
m3(?)	2
m3/4	2
m3/b3	2
m34]	2
m4)	2
m4+5	2
m4/m5	2
m4m5	2
ma	2
magic	2
major	2
markus	2
masn	2
massive	2
match	2
max	2
mayb	2
meeee	2
mi1	2
mi5	2
mice	2
miiight	2
minute	2
mishap	2
misread	2
misremembered	2
mk	2
mk5	2
mmm	2
mmmm	2
mn4	2
mn5	2
mo	2
mo1	2
mo2	2
mo4	2
mode	2
moley	2
monka5	2
mr5	2
multiple	2
murdered	2
mw	2
n234)	2
n2345	2
n35]	2
n4+5	2
nasty	2
necessarily	2
neg	2
nm1	2
no:	2
no?)	2
non-1	2
non-red	2
noncritical	2
nono	2
noooooooo	2
nopenope	2
nopenopenope	2
not;	2
now(?)	2
nptd	2
nvm...maybe	2
nvm:	2
o2]	2
o3+4	2
o3/4	2
o345	2
o3;	2
o4]	2
obligated	2
obv	2
oc	2
occur	2
ofi	2
og2	2
oh...not	2
oh...or	2
oh...unless	2
oh..maybe	2
ohhhhh	2
ohjeez	2
oic	2
okey	2
ol	2
ol4	2
om4	2
om5	2
omnis	2
onen	2
onto	2
ood	2
oookay	2
oopbcme	2
oopbluff	2
op4	2
opp	2
option	2
oversight	2
owo	2
p1+p2	2
p2)	2
p234	2
p2]	2
p2m3	2
p3/4	2
p3]	2
p4/5	2
p4m1	2
paranoid	2
particularly	2
pass-bluff	2
paying	2
pb3	2
pb4	2
pb5	2
pby	2
pbyr	2
pdb	2
perceived	2
pg2	2
pgr	2
pi	2
pi2	2
picked	2
pink)	2
pipers	2
pive	2
pk	2
pkb	2
planning	2
played)	2
player	2
playfuls	2
pn2	2
po	2
po4	2
pooch	2
poop	2
poorly	2
position	2
possible)	2
pot	2
pp2	2
pr1	2
pr3	2
precarious	2
precedence	2
preemptive	2
preserve	2
presumed	2
presuuumably	2
principle	2
prio-ish	2
prolly	2
promises	2
promising	2
prompt:	2
prompted:	2
promptme	2
protecc	2
ps	2
ptd:	2
purged	2
push)	2
pushme	2
py4	2
pyb	2
qb	2
r(y)	2
r+g4	2
r+m	2
r/p	2
r1+2?	2
r1+y1+r3	2
r1/2	2
r1/o2	2
r1o3	2
r2)	2
r2+m2	2
r2/i1	2
r2/m4	2
r2/o3	2
r234	2
r2m1	2
r3)	2
r3+r4	2
r3/m2	2
r3]?	2
r4+p3	2
r4+u5	2
r4-ish	2
r4/i1	2
r45)	2
r45m	2
r4en	2
r4m2	2
r4m3	2
r4m5	2
r4o1	2
r5/i1	2
r5/m3	2
r5i1	2
rainbow	2
rare	2
rbpa	2
rc	2
rcb	2
re	2
re-finesse	2
reaaaally	2
reach	2
realizes	2
reasoning	2
rebellious	2
reconsider	2
record	2
redistributed	2
relatively	2
reminder	2
require	2
resist	2
respecting	2
response	2
rest	2
resynced	2
retouch	2
reviews	2
rgo	2
ri[1]	2
riding	2
right?)	2
rip)	2
riprip	2
risked	2
risks	2
rk2	2
rkass	2
rn:	2
ro1	2
ro3	2
ro4	2
row	2
rp4	2
rs	2
rt4	2
rtf	2
ruined	2
rules	2
ry23	2
ryg4	2
rym1	2
s's	2
s15	2
s[ocm]	2
safer	2
saph	2
save...but	2
sc	2
scbs	2
sce	2
scm	2
screenshot	2
screwed)	2
self-cm	2
self-cm?	2
self-stomp	2
sensitivity	2
sequencing	2
seriously	2
sets	2
settled	2
setup	2
she'd	2
shenanigans)	2
shooould	2
shouts	2
shows	2
signaling	2
signs	2
sin	2
single-bluff	2
sj	2
skeptical	2
skipped	2
slam	2
sleep	2
slightest	2
smolest	2
sn1	2
sn3	2
so...is	2
socm	2
solidly	2
something/t1	2
soo	2
spec	2
speculation	2
spok	2
spooked:	2
starved	2
stealing	2
stephen's	2
steven	2
stole	2
stopped	2
straight	2
stressed	2
stupid	2
suddenly	2
superduper	2
supposedly	2
swag	2
swaps	2
t1)	2
t10+11	2
t10:	2
t11)	2
t13+	2
t19+20	2
t1:	2
t2+3	2
t23(5)	2
t25+	2
t25:	2
t35:	2
t3:	2
t6)	2
t62	2
t63	2
t64	2
t7+8	2
t9)	2
t9+10	2
t__t	2
tabletalk	2
tb	2
teensiest	2
telling	2
tempo-cm	2
terribly	2
testing	2
thankfully	2
that'd	2
their	2
they're	2
this)	2
this:	2
though:	2
ti	2
ti1	2
tic	2
time's	2
time)	2
timing	2
tm2	2
to1	2
tocm'd	2
top	2
touch:	2
tournament	2
tracks	2
treat	2
triggered	2
troll	2
trolled	2
trouble	2
turnabouts	2
turning	2
twice	2
tyg3	2
u2/5	2
u23	2
u2345]	2
u24	2
u245]	2
u2]	2
u3+4	2
u34]	2
u3:	2
uhhhhhh	2
uhhmmm	2
uhmmm	2
ujetp	2
un-cm	2
unavoidable	2
uncertain	2
unconvinced	2
undefined	2
unexpected	2
unlikely)	2
unlock	2
unlocked	2
unnecesary	2
unprompted	2
untouched	2
upon	2
utcm	2
utdtp	2
utf	2
uutdtp	2
vague	2
veeery	2
via	2
vibes	2
w/m3	2
w/y	2
w23	2
w2]	2
w5]	2
waaaait	2
waaait	2
wait...is	2
wait...maybe	2
waited	2
waiting	2
ways	2
wb3	2
weak	2
well...now	2
well...this	2
well..maybe	2
wg3	2
whatever	2
whats	2
while	2
whoknows	2
wi5	2
willing	2
wo3	2
woahwoah	2
wonders	2
work)	2
working	2
wr	2
wr4	2
wrong-prompt	2
wrote	2
xb	2
xd	2
y(2)345	2
y(b)	2
y+r	2
y/b	2
y/p	2
y/r4	2
y1+2	2
y1+y2	2
y1+y3	2
y1i2	2
y2+y3	2
y2+y3?	2
y2/m1	2
y2]	2
y2m1	2
y2o1	2
y2s	2
y3)	2
y3?)	2
y3m2	2
y3n345	2
y4/m2	2
y5+r5	2
y5s	2
ya3	2
yb1	2
yeeess	2
yessss	2
ygk	2
ygm	2
yib	2
ym3	2
yn1	2
yolo4	2
yolos	2
yp2	2
yp4	2
ypi	2
yr1	2
yrb	2
yrg	2
yt3	2
yyep	2
zam's	2
🙏	2
🤔	2
	1
!!!!!!!	1
!!!!!!!!	1
!(1/g)+(y/3)	1
!(1/y)+b+4(+5??)	1
!(2+3)	1
!(2/p)	1
!(4/g)+3	1
!(5/3/g)?+1	1
!(p/2)+3--->	1
!1/y	1
!1?	1
!1bri	1
!2+y	1
!2.	1
!23	1
!25	1
!2]	1
!3.	1
!3/b	1
!34	1
!35	1
!4-ish	1
!4/blue	1
!4/r	1
!4?	1
!5/3/g?	1
!5?	1
!5??	1
!5]	1
!5pp	1
!?	1
![i1]	1
!a	1
!a1	1
!a3	1
!a4	1
!a5	1
!ay	1
!b+4(+5??)	1
!b+5+2?	1
!b/4	1
!b12	1
!b23	1
!b2?	1
!b3/n3	1
!b3?	1
!b]	1
!bg3	1
!bgy	1
!bm3	1
!bmi	1
!bp	1
!bri	1
!bs	1
!bsan	1
!byrip	1
!c3	1
!c4	1
!d5	1
!dupe	1
!g+!w/e	1
!g/3	1
!g1(m4?)	1
!g2+i3	1
!g3+g4	1
!g3]	1
!g5?	1
!g;	1
!gb2	1
!gbra	1
!giy	1
!gm	1
!gmc1	1
!gmu1	1
!go4	1
!gr	1
!gto1	1
!gy	1
!gy(p)	1
!gyb	1
!i1.	1
!i5.	1
!i]	1
!ir	1
!ir5	1
!iry	1
!k3	1
!k4	1
!kt	1
!l1	1
!l5	1
!li3	1
!litc	1
!m(?)	1
!m1]	1
!m2?	1
!n1	1
!n1+s2	1
!n4+5	1
!ni2	1
!o1]	1
!os	1
!p+2	1
!p/(3/b)	1
!p/2	1
!p1?	1
!p4;	1
!p4sn	1
!p5?	1
!p5?-->	1
!pg	1
!pgy	1
!pink	1
!playable;	1
!playable?	1
!pm	1
!promised	1
!ptd	1
!push	1
!push.	1
!py	1
!pyg	1
!r(3&4)	1
!r...	1
!r/3	1
!r1234	1
!r1?	1
!r1]	1
!r2]	1
!r3+r4	1
!r3?	1
!r4/u2	1
!r?	1
!red	1
!red?	1
!rw	1
!ry)	1
!ryb	1
!s4	1
!sr4	1
!t/3	1
!t1	1
!t36	1
!t?	1
!u4	1
!ub4	1
!w1	1
!w;	1
!wb	1
!wg	1
!y+3	1
!y+5s	1
!y/2	1
!y/4---->	1
!y/g	1
!y12	1
!y1?	1
!y2/m1?	1
!y3/p2/i2	1
!y3?	1
!y4/prioable	1
!yb1	1
!yig	1
!yp2	1
#2	1
#2:	1
#3	1
#?	1
#banlpcs	1
#cursed	1
#cursedrun	1
#mellow!	1
#protecc	1
#pushme	1
#save4s	1
#turnon3saves	1
#worth	1
#yoloblindplay	1
'1')	1
'1's	1
'2	1
'3'?)	1
'3pp'ppppppppqqqpqpqpqqpqpqpqpqhhhhwwwhwwwhwphqwhphpwpqpwhqwwpwhpwhpw	1
'3s'	1
'b3'	1
'bad'	1
'baton'	1
'black'	1
'blocked'	1
'blue'	1
'bluff'	1
'burn'	1
'cleaner'	1
'cm'	1
'early'	1
'figured	1
'fix	1
'flush'	1
'forcing'	1
'g4'	1
'gd'	1
'gentlemens'?	1
'get'	1
'green'	1
'green'?	1
'intentionally	1
'just	1
'knows'	1
'literally	1
'maybe	1
'muddy	1
'now'	1
'o'7	1
'on'	1
'pre-loaded'	1
'prio'	1
'prioing'	1
'priority	1
'promised'?	1
'prompt'	1
'prompted'	1
'round	1
'safe'	1
'safety'	1
'save	1
'saving'	1
'seen'?	1
'self-pass-bluff'?	1
'stacked	1
'stale'	1
'stomp'	1
'stomp'/fix	1
'stop'	1
'supposed'	1
'suspicious'	1
'tcm'	1
'tells'	1
'trash'	1
'undo'	1
'unnecessary'	1
'whisper'	1
'work'	1
'worth'	1
(!5)	1
(!5cm)	1
(!p)3/b	1
(!u)5s	1
(*and*	1
(+3	1
(+3pp)	1
(/i2?)	1
(1	1
(1)	1
(1/2	1
(100%	1
(1?)	1
(3/4)	1
(34)	1
(3bluff)	1
(45)	1
(4charm)	1
(4db)	1
(5ce	1
(5dp)	1
(8-clues)	1
(95%	1
(=pw?)	1
([fix]	1
(actually	1
(adding	1
(adrone	1
(aka	1
(already	1
(although	1
(and	1
(are	1
(assumes	1
(attempt)	1
(attempted	1
(b	1
(b/g)	1
(b3	1
(b4	1
(b5)	1
(b5?)	1
(b?)	1
(bad	1
(basically	1
(bc	1
(black	1
(blue)	1
(bluff?)	1
(bomb	1
(boo)	1
(btw	1
(by	1
(ce)	1
(cheeky	1
(clue	1
(cm'd)	1
(commited	1
(compared	1
(couldn't	1
(delayed)	1
(digging	1
(discard	1
(double	1
(e)	1
(e/)sn	1
(early	1
(eg	1
(either	1
(en??)	1
(ens)	1
(ens)-->	1
(evidence:	1
(expecting	1
(extra	1
(f'd)	1
(f)	1
(fill-in)	1
(final	1
(fine	1
(finessed)	1
(fixed)	1
(focus)	1
(forgot	1
(ftr	1
(funnily	1
(future-pianoblook:	1
(g	1
(g)[fix]	1
(g2	1
(g34)	1
(g4	1
(g4)	1
(g?)	1
(gbr)	1
(gets	1
(getting	1
(glad	1
(going	1
(green	1
(hard	1
(heck)	1
(highly	1
(hooray)	1
(hopefully?)	1
(htf	1
(i'd	1
(i'm	1
(i2)	1
(i4)	1
(i4?)	1
(if)	1
(inefficient	1
(intended	1
(intentional-ish	1
(it	1
(jk)	1
(k	1
(k1/i3)	1
(kg4/5)	1
(l)ti	1
(layered	1
(layered)?	1
(less	1
(letical	1
(letting	1
(lhs)	1
(lie)	1
(likely	1
(literally	1
(loaded	1
(looked	1
(looking	1
(low	1
(m	1
(m/n5)	1
(m3	1
(m345	1
(m5	1
(many	1
(mel	1
(mistake)	1
(monkas	1
(more	1
(more)	1
(most	1
(mud25)	1
(multiple	1
(n5)	1
(necessary)	1
(neg	1
(non-elim)	1
(noping	1
(null	1
(o	1
(o4/l5?)	1
(o45)	1
(ohh	1
(old	1
(only	1
(oook	1
(opc)	1
(ortrash	1
(osa?)	1
(overloaded)	1
(piano	1
(playable	1
(played	1
(playing	1
(pp	1
(pp)	1
(prio)?	1
(priod)	1
(prompted)	1
(ptd)	1
(r	1
(r)ygp(w)	1
(r/p/y)	1
(r/y)	1
(r3)	1
(r4	1
(reason:	1
(review!)	1
(rip)	1
(rmi)	1
(rpb)	1
(safe	1
(safety!)	1
(saved	1
(saved)	1
(scream)	1
(sd)	1
(seemed	1
(self-cb	1
(should)	1
(something	1
(sorry	1
(speedup	1
(stale	1
(stale)	1
(stall:	1
(t10	1
(t10)	1
(t13	1
(t13)	1
(t14	1
(t14)	1
(t15+18)	1
(t15/16)	1
(t16	1
(t17	1
(t17)	1
(t18)	1
(t20)	1
(t22	1
(t22)	1
(t26)	1
(t27)	1
(t28	1
(t30	1
(t33	1
(t5	1
(t5)	1
(t50	1
(t50)	1
(t57)	1
(t8	1
(tbf	1
(tcm)	1
(technically	1
(the	1
(this	1
(trash	1
(triggered	1
(turn	1
(u2	1
(ubtccme	1
(update:	1
(utd)	1
(utpf)	1
(v	1
(valid	1
(vs	1
(w1	1
(w3/b3?)	1
(was	1
(which	1
(wonder	1
(woops)	1
(worse	1
(wp)	1
(y)bi	1
(y3	1
(y3)	1
(y45)	1
(y5r2	1
(yay)	1
(ym2	1
(yolo)	1
(yonos?)	1
(zak's	1
)p1	1
*	1
**b2/b4**	1
**cannot**	1
**could	1
**could**	1
**is	1
**note	1
**reaally	1
**reeaalllly*	1
*1*	1
*12*	1
*aborting	1
*almost*	1
*always*	1
*amazing*	1
*b	1
*b1?	1
*b3	1
*because*	1
*certain*	1
*clap*	1
*could	1
*couldn't*	1
*crap*	1
*definitely*	1
*don't*	1
*fairly*	1
*fix*	1
*fun*	1
*has*	1
*hasn't*	1
*have*	1
*he*	1
*here*?	1
*hope*	1
*i'm*	1
*incredibly*	1
*is	1
*kind*	1
*known	1
*known*	1
*least*	1
*less*	1
*look*	1
*love*	1
*maaaybe*	1
*maaybe*	1
*may	1
*maybe	1
*minor	1
*mostly*	1
*my*	1
*needs	1
*never*	1
*no	1
*of*	1
*or*...what	1
*other*	1
*perfect*	1
*potential*	1
*prob	1
*promised*	1
*real*	1
*screenshot	1
*second*	1
*seemed*	1
*she*	1
*sn*	1
*some*	1
*some*where	1
*stop*	1
*the	1
*theory*	1
*thought*	1
*tried*	1
*ver*	1
*very	1
*way*	1
*would*	1
*y1	1
+1	1
+=	1
-(g/1)	1
--&gt;	1
----	1
------	1
-------	1
--------------->	1
--------->	1
-------->	1
----->utp	1
-----?	1
----.	1
---->>>	1
---?	1
-->]	1
-2/g	1
-=>	1
-bcme	1
-info	1
-mmk	1
-n3	1
-right	1
-w4	1
-yp	1
.....	1
....................y3?	1
....??	1
....b1?	1
....cm?	1
....g4?	1
....missed?	1
....no	1
....y1?	1
...but	1
...even	1
...except	1
...f....	1
...is	1
...maybe	1
...not	1
...something	1
...y..y-.yeah?	1
..?	1
//aha	1
/o/?	1
/o\\?	1
/s	1
/º\\	1
0.7%	1
0;	1
1!g1	1
1's	1
1(m/k)	1
1+2	1
1+2+5	1
1+2??	1
1+cm	1
1+r4;	1
1-clue-avoidance	1
1-for-1s	1
1-in-4	1
1-off	1
1/2/3	1
1/2/3/4/5	1
1/30ish	1
1/5/2/4	1
1/5?	1
1/6	1
1/8	1
1/[kt]	1
1/dupes	1
1/g	1
1/i	1
1/m2	1
1/r2	1
1/s	1
1/y2	1
1/y2/p4	1
100	1
1000000%	1
10th	1
122	1
135	1
14)	1
18retro	1
19	1
1:	1
1]	1
1away	1
1ce	1
1d	1
1m2	1
1mr4	1
1o	1
1ocm:	1
1s)	1
1s..maybe	1
1s]	1
1t	1
2(+3??)	1
2(3)4	1
2(3)?	1
2+	1
2+3?	1
2+4	1
2-for-1	1
2-order	1
2-sav	1
2-save?	1
2...hmm	1
2...is	1
2...or	1
2..or	1
2/27	1
2/3/4	1
2/3/4?	1
2/3rd	1
2/3rds	1
2/5b	1
2/5b:	1
2/blue	1
2/i	1
2/i1	1
2/k?	1
2/m3	1
2/o3	1
200%	1
2020	1
22x2xx	1
23ish	1
25%	1
25/	1
26	1
27	1
29	1
29s	1
2:	1
2;	1
2[f]	1
2cms	1
2i2	1
2ish	1
2me	1
2p	1
2player	1
2pp/2i	1
2re	1
2s)	1
2save:	1
2t-bluff	1
2x5	1
2xnocm	1
2xy4	1
2y	1
3's	1
3(24)	1
3*(4/30ish)	1
3+!g	1
3+4+5	1
3+p?	1
3+yellow	1
3-5	1
3-bluff)	1
3-bluff...that	1
3/10	1
3/16?	1
3/5)	1
3/g	1
3/i	1
3/i4?	1
3/pink/trash	1
30%	1
33%	1
34(?)	1
34/3(?)	1
34/trash	1
345/p3?	1
34[fix]	1
37	1
3:	1
3;	1
3bluff....but	1
3ds	1
3nd	1
3p	1
3plz	1
3pp-	1
3sd	1
3shadow	1
3y	1
4(2)	1
4)?	1
4*	1
4+5	1
4--->	1
4-->	1
4-bluff	1
4-bluff?	1
4-finesse	1
4-for-1+bomb:	1
4-ish	1
4..[r4]	1
4/11	1
4/12	1
4/4	1
4/5....:bomb:	1
4/5?	1
4/i	1
4/i3	1
4/m2	1
4/o	1
4/piper	1
4/u5	1
41	1
45/u	1
45:	1
48	1
49	1
4?)	1
4dbe	1
4ens	1
4fix	1
4g	1
4i	1
4ish	1
4op	1
4pos	1
4pp:	1
4prom	1
4th	1
5's	1
5's)	1
5(?)	1
5-->	1
5-cm?	1
5-double	1
5-for-1	1
5-hint	1
5-pulls	1
5.*	1
5...(probably	1
5....must	1
5..?)	1
5/alpha	1
5/b	1
5/o345	1
5/om	1
5/omni	1
5/r3?	1
5/y3:	1
50-50	1
53	1
53xx5x	1
56	1
5:	1
5;	1
5ccm	1
5ce'd	1
5ceing	1
