Note	Frequency (186092 in total)
#1	3
#2	3
(but	3
(desynced)	3
(or	3
(which	3
+3	3
...	3
0.20	3
12=5+7	3
13=6+7	3
14=7+7	3
1f1[cm]	3
2/1c	3
2/5	3
29	3
2:	3
3!y	3
3/2c	3
3/5	3
3r/y	3
3t	3
4r/g	3
5's	3
5)	3
5m	3
5pulled	3
7=5+2	3
7=6+1	3
8=7+1	3
:'d	3
<-	3
>:c	3
??????	3
@t19	3
@t21	3
@t27	3
@t30	3
@t33	3
@t35	3
@t36	3
@t46	3
@t5	3
@t8	3
@t9	3
[!5]	3
[2]	3
[4b]	3
[b3]	3
[i3]	3
[m5]	3
[r4]	3
[sd[cm]]	3
[sfcm]	3
[ufcm]	3
a/g	3
according	3
afraid	3
ahhhhhh	3
ahhhhhhh	3
ahhhhhhhh	3
ain't	3
aj	3
ak	3
alive	3
allows	3
anchor	3
any4	3
anyd	3
apologies	3
apparently	3
arguably	3
arnino	3
awake	3
awefully	3
awesome	3
awww	3
b/i3	3
b/m2	3
b/r2	3
b/r3	3
b0	3
b1/m5	3
b1/o1	3
b14	3
b1s	3
b2/m1	3
b2/m3	3
b235	3
b25	3
b3/i3	3
b5's	3
b5/m1	3
ba	3
beautiful	3
bj's	3
blindkill	3
bob	3
bold	3
boy	3
bp4	3
break	3
broke	3
brown3	3
bs1	3
bullshit	3
buy	3
calling	3
cancelled	3
cathy	3
chaos	3
chris's	3
classic	3
cleaner	3
closer	3
closest	3
cocoas	3
compared	3
confidence	3
continuous	3
cool	3
copies	3
costly	3
counts	3
courage	3
curious	3
d1	3
dani's	3
dark	3
deck	3
demonstrate	3
desparate	3
desynced	3
determination	3
dhb	3
dies	3
direction	3
doesnt	3
drop[cm]?	3
duplicating	3
dura	3
e3c	3
eg3	3
ejected	3
ejects	3
em2	3
emmmm	3
end	3
entertaining	3
eu4	3
every	3
ex	3
explicitly	3
f2	3
f3	3
fill	3
filllin	3
finally	3
finessing	3
fixable	3
focuseable	3
fpe	3
further	3
g/m1	3
g/m5	3
g/o5	3
g1's	3
g12	3
g15	3
g2/5	3
g2/m1	3
g2/m4	3
g2/o1	3
g3's	3
g3/4	3
g3/m3	3
g3/o2	3
g3/o4	3
g4's	3
g4/o2	3
ga	3
gd[cm]?	3
generally	3
gg	3
goes	3
greed	3
gs	3
guys	3
hanging	3
happy	3
harmful	3
hasn't	3
hat	3
hence	3
hesitating	3
hmmmmmmm	3
hold	3
holds	3
hypen-ated	3
i!2	3
i/b	3
i2's	3
i2/3	3
i2/m2	3
i3/g1	3
i3/g2	3
i35	3
i4/b5	3
i5/trash	3
ia	3
ibr	3
identical	3
indicate	3
indigo2	3
instructed	3
instruction	3
inteersting	3
interest	3
invalid)	3
ish	3
jian	3
justifies	3
k/m5	3
k/w	3
k345	3
kakashi's	3
kat's	3
katian	3
kg	3
kinka	3
kk	3
knowing	3
kr	3
l23	3
l34	3
lack	3
legit	3
letting	3
libster	3
lied	3
likes	3
loss	3
m/g1	3
m/g3	3
m/i1	3
m0	3
m1/g3	3
m2/b2	3
m2/b5	3
m2/n1	3
m2/r2	3
m2/r3	3
m3/b4	3
m3/g2	3
m4/g3	3
m4/i1	3
m5/i5	3
m5/r5	3
mandate	3
middle	3
misclick	3
miscount	3
misunderstood	3
mr	3
n/m5	3
n1/m2	3
n2/m2	3
n3/m1	3
n4/kt	3
n5/m5	3
non	3
null1	3
null3	3
o/i1	3
o1/b4	3
o234	3
o2345	3
o3/i3	3
o5/i5	3
open	3
opening	3
opposite	3
other's	3
our	3
p/m	3
p/r	3
p15	3
p3/4	3
particularly	3
passes	3
person	3
picked	3
pimak	3
place	3
planning	3
plausible	3
play:	3
poorly	3
position	3
pp	3
pretty	3
prioritize	3
protest	3
proven	3
