player	variant	game_id	bdr
melwen	Null (5 Suits)	274676	1
melwen	Null (5 Suits)	274708	1
melwen	Brown-Ones (6 Suits)	275073	1
melwen	Up or Down (5 Suits)	275158	1
melwen	Up or Down (5 Suits)	275244	1
melwen	No Variant	275723	1
melwen	Null (6 Suits)	277514	1
melwen	Dark Rainbow (5 Suits)	278980	1
melwen	No Variant	279300	1
melwen	Special Mix (5 Suits)	279321	1
melwen	Rainbow-Fives & Pink (4 Suits)	279325	1
melwen	Pink-Ones & Omni (5 Suits)	279329	1
melwen	Muddy Rainbow (5 Suits)	279389	1
melwen	Muddy Rainbow (5 Suits)	279396	1
melwen	Up or Down & Pink (5 Suits)	279675	1
melwen	White-Ones & Black (5 Suits)	279780	1
melwen	Up or Down & Pink (5 Suits)	280125	1
melwen	Rainbow (5 Suits)	280400	1
melwen	No Variant	280705	1
melwen	Rainbow & Pink (3 Suits)	281043	1
melwen	Dark Rainbow (5 Suits)	281403	1
melwen	Dark Rainbow (5 Suits)	281428	1
melwen	Dark Rainbow (5 Suits)	281472	1
melwen	Cow & Pig (5 Suits)	281522	1
melwen	Special Mix (5 Suits)	281581	1
melwen	Prism (5 Suits)	281825	1
melwen	Dark Prism (5 Suits)	281832	1
melwen	Dark Prism (5 Suits)	282112	1
melwen	Dark Prism (6 Suits)	282940	1
melwen	Rainbow & Prism (6 Suits)	283369	1
melwen	Brown (3 Suits)	283750	1
melwen	Muddy Rainbow (6 Suits)	283789	1
melwen	White & Prism (5 Suits)	284150	1
melwen	White & Prism (5 Suits)	284173	1
melwen	Pink & Prism (6 Suits)	284219	1
melwen	Special Mix (5 Suits)	284296	1
melwen	Special Mix (5 Suits)	284433	1
melwen	Prism & Gray (6 Suits)	284722	1
melwen	Light Pink (4 Suits)	284725	1
melwen	Dark Pink (5 Suits)	284860	1
melwen	Dark Pink (5 Suits)	285095	1
melwen	Black & Rainbow (6 Suits)	285153	1
melwen	Black & Rainbow (6 Suits)	285182	1
melwen	Pink (3 Suits)	285915	1
melwen	Special Mix (5 Suits)	286018	1
melwen	Special Mix (5 Suits)	286052	1
melwen	Special Mix (5 Suits)	286143	1
melwen	Light Pink (6 Suits)	286176	1
melwen	Pink (5 Suits)	286522	1
melwen	White & Prism (5 Suits)	286754	1
melwen	White & Prism (5 Suits)	286854	1
melwen	Black (5 Suits)	286946	1
melwen	Rainbow & Pink (6 Suits)	287213	1
melwen	No Variant	287216	1
melwen	Ambiguous & Dual-Color	287651	1
melwen	Light Pink (5 Suits)	288252	1
melwen	Rainbow (4 Suits)	288324	1
melwen	Pink (4 Suits)	288343	1
melwen	Prism Reversed (5 Suits)	288494	1
melwen	Rainbow & White (6 Suits)	288591	1
melwen	Rainbow & Pink (4 Suits)	290233	1
melwen	Light Pink (3 Suits)	290247	1
melwen	Rainbow-Ones & Pink (4 Suits)	290264	1
melwen	Rainbow-Ones & Pink (4 Suits)	290284	1
melwen	Rainbow-Ones & Brown (5 Suits)	290309	1
melwen	Prism (4 Suits)	291260	1
melwen	Prism (4 Suits)	291284	1
melwen	Rainbow & Prism (4 Suits)	291372	1
melwen	Rainbow & Prism (4 Suits)	291396	1
melwen	Rainbow & Prism (4 Suits)	291449	1
melwen	Rainbow-Ones & Brown (5 Suits)	292210	1
melwen	Rainbow Reversed (3 Suits)	292268	1
melwen	Black (6 Suits)	292475	1
melwen	Pink-Ones (5 Suits)	292548	1
melwen	Brown (5 Suits)	292958	1
melwen	Up or Down & Muddy Rainbow (5 Suits)	293677	1
melwen	Up or Down & Muddy Rainbow (5 Suits)	293769	1
melwen	No Variant	294366	1
melwen	No Variant	294387	1
melwen	White & Prism (4 Suits)	294442	1
melwen	Rainbow & Prism (5 Suits)	294555	1
melwen	Rainbow & Prism (6 Suits)	295061	1
melwen	No Variant	295119	1
melwen	Dark Rainbow (6 Suits)	296415	1
melwen	Rainbow & Prism (6 Suits)	296484	1
melwen	Up or Down & Pink (5 Suits)	296519	1
melwen	Up or Down & Prism (5 Suits)	296698	1
melwen	Black (5 Suits)	297038	1
melwen	Dark Pink (5 Suits)	297156	1
melwen	Prism (6 Suits)	297238	1
melwen	Rainbow & Prism (5 Suits)	297781	1
melwen	Null (6 Suits)	297810	1
melwen	Muddy Rainbow (3 Suits)	297843	1
melwen	No Variant	298073	1
melwen	Pink-Fives & Black (6 Suits)	298348	1
melwen	Pink-Fives & Black (6 Suits)	298379	1
melwen	Gray (5 Suits)	298963	1
melwen	Gray (5 Suits)	298977	1
melwen	Rainbow & Light Pink (4 Suits)	299210	1
melwen	Rainbow & Light Pink (4 Suits)	299227	1
melwen	Rainbow & Light Pink (4 Suits)	299252	1
melwen	Special Mix (5 Suits)	300200	1
melwen	Special Mix (6 Suits)	300395	1
melwen	Gray Pink (6 Suits)	300450	1
melwen	Light Pink (4 Suits)	300618	1
melwen	Special Mix (6 Suits)	301369	1
melwen	No Variant	301572	1
melwen	Special Mix (6 Suits)	302023	1
melwen	Special Mix (6 Suits)	302063	1
melwen	Special Mix (6 Suits)	303045	1
melwen	No Variant	303362	1
melwen	Black & Prism (5 Suits)	303680	1
melwen	Gray Pink (6 Suits)	303795	1
melwen	Reversed (5 Suits)	304017	1
melwen	Rainbow (6 Suits)	304088	1
melwen	Prism (4 Suits)	304409	1
melwen	Omni (4 Suits)	304464	1
melwen	Omni (5 Suits)	304514	1
melwen	White (5 Suits)	304654	1
melwen	Omni (5 Suits)	304669	1
melwen	Gray (6 Suits)	304974	1
melwen	Omni (5 Suits)	305348	1
melwen	Rainbow & White (6 Suits)	305356	1
melwen	Pink-Fives & Black (6 Suits)	306207	1
melwen	Dark Prism (5 Suits)	306511	1
melwen	Dark Prism (5 Suits)	306530	1
melwen	Dark Pink (5 Suits)	306846	1
melwen	Rainbow (3 Suits)	306886	1
melwen	Rainbow (5 Suits)	306963	1
melwen	Omni (5 Suits)	307221	1
melwen	Rainbow & Pink (5 Suits)	307293	1
melwen	Rainbow & Pink (5 Suits)	307330	1
melwen	Rainbow (6 Suits)	307639	1
melwen	Rainbow (6 Suits)	307680	1
melwen	Black & Light Pink (5 Suits)	307868	1
melwen	White-Fives (4 Suits)	308398	1
melwen	Dark Rainbow (5 Suits)	308613	1
melwen	Pink-Ones & Brown (6 Suits)	308824	1
melwen	Rainbow & Omni (5 Suits)	308943	1
melwen	Prism (5 Suits)	309066	1
melwen	Omni-Ones & Brown (5 Suits)	309308	1
melwen	Omni-Ones & Brown (5 Suits)	309374	1
melwen	Omni-Ones & Brown (5 Suits)	309409	1
melwen	Black & Light Pink (5 Suits)	310236	1
melwen	Black & Rainbow (5 Suits)	310313	1
melwen	Brown (4 Suits)	310712	1
melwen	Light Pink (6 Suits)	310726	1
melwen	Rainbow & Omni (6 Suits)	310775	1
melwen	Dark Brown (6 Suits)	311083	1
melwen	Omni (5 Suits)	311334	1
melwen	Omni (5 Suits)	311346	1
melwen	Omni (5 Suits)	311429	1
melwen	Omni (4 Suits)	311473	1
melwen	Dark Prism (6 Suits)	311636	1
melwen	Light-Pink-Fives (5 Suits)	311856	1
melwen	Muddy Rainbow & Gray (5 Suits)	312316	1
melwen	Muddy Rainbow & Gray (5 Suits)	312329	1
melwen	Muddy Rainbow & Gray (5 Suits)	312412	1
melwen	Gray (6 Suits)	312739	1
melwen	Rainbow & Dark Prism (6 Suits)	312751	1
melwen	Dark Prism (6 Suits)	313100	1
melwen	Muddy Rainbow & Gray (5 Suits)	313110	1
melwen	Muddy Rainbow & Gray (5 Suits)	313128	1
melwen	Brown (6 Suits)	313376	1
melwen	Prism (6 Suits)	313935	1
melwen	Brown (5 Suits)	314262	1
melwen	Rainbow & Pink (5 Suits)	314563	1
melwen	Dark Omni (5 Suits)	314716	1
melwen	Black (5 Suits)	314965	1
melwen	Prism (6 Suits)	315571	1
melwen	Dark Omni (5 Suits)	315802	1
melwen	Black & Brown (5 Suits)	316263	1
melwen	Dark Omni (5 Suits)	316527	1
melwen	Pink (5 Suits)	316829	1
melwen	Pink (5 Suits)	316864	1
melwen	Rainbow & White (4 Suits)	316905	1
melwen	Rainbow & Prism (5 Suits)	316960	1
melwen	Rainbow & Omni (6 Suits)	317011	1
melwen	Black & White (5 Suits)	317522	1
melwen	White Reversed (6 Suits)	317705	1
melwen	Rainbow & Pink (6 Suits)	318100	1
melwen	Black (5 Suits)	318784	1
melwen	Pink (4 Suits)	318788	1
melwen	White-Ones & Pink (5 Suits)	319287	1
melwen	Muddy Rainbow (6 Suits)	319855	1
melwen	Clue Starved & Rainbow (6 Suits)	319928	1
melwen	Brown & Dark Prism (6 Suits)	320474	1
melwen	Brown & Dark Prism (6 Suits)	320575	1
melwen	Dual-Color & Pink (6 Suits)	320589	1
melwen	Dual-Color & Pink (6 Suits)	320640	1
melwen	Gray (6 Suits)	321349	1
melwen	Ambiguous & Black (5 Suits)	322101	1
melwen	Dual-Color & Black (6 Suits)	322125	1
melwen	Black & Pink (6 Suits)	322166	1
melwen	Black & Pink (6 Suits)	322185	1
melwen	No Variant	322199	1
melwen	Prism (6 Suits)	322212	1
melwen	Duck (5 Suits)	322530	1
melwen	Black & Null (6 Suits)	323215	1
melwen	Dark Pink (5 Suits)	323685	1
melwen	Duck (5 Suits)	324179	1
melwen	Duck (5 Suits)	324254	1
melwen	Brown-Ones & Brown (6 Suits)	324393	1
melwen	Brown-Ones & Brown (6 Suits)	324481	1
melwen	White (6 Suits)	324585	1
melwen	Brown (6 Suits)	324846	1
melwen	Rainbow-Ones & Black (5 Suits)	325394	1
melwen	Rainbow-Ones & Black (5 Suits)	325470	1
melwen	Duck (5 Suits)	326048	1
melwen	Duck (5 Suits)	326107	1
melwen	Up or Down (5 Suits)	327526	1
melwen	Black & Light Pink (6 Suits)	327634	1
melwen	Up or Down & Light Pink (5 Suits)	327678	1
melwen	Up or Down & Light Pink (5 Suits)	327700	1
melwen	Light Pink (3 Suits)	328283	1
melwen	Duck (5 Suits)	328356	1
melwen	Duck (5 Suits)	328378	1
melwen	Duck (5 Suits)	328423	1
melwen	Dark Pink (6 Suits)	328767	1
melwen	Muddy Rainbow (4 Suits)	328790	1
melwen	Brown & Prism (5 Suits)	328949	1
melwen	Rainbow & Omni (6 Suits)	328981	1
melwen	No Variant	329040	1
melwen	White (5 Suits)	329057	1
melwen	Black (5 Suits)	329069	1
melwen	White (6 Suits)	329095	1
melwen	Prism (5 Suits)	329537	1
melwen	Omni (5 Suits)	329632	1
melwen	Brown-Ones & Rainbow (5 Suits)	329849	1
melwen	Brown-Ones & Rainbow (5 Suits)	330200	1
melwen	Dark Prism Reversed (6 Suits)	331664	1
melwen	Dark Prism Reversed (6 Suits)	331743	1
melwen	Dark Prism (6 Suits)	331802	1
melwen	Dark Prism (6 Suits)	331824	1
melwen	White-Ones & Brown (6 Suits)	332526	1
melwen	Pink (5 Suits)	333703	1
melwen	White & Prism (5 Suits)	333714	1
melwen	Pink & Prism (5 Suits)	334294	1
melwen	Prism (6 Suits)	334510	1
melwen	Dark Prism (5 Suits)	334566	1
melwen	Rainbow-Ones & Rainbow (6 Suits)	334900	1
melwen	Pink & Prism (5 Suits)	335229	1
melwen	Brown & Cocoa Rainbow (5 Suits)	335613	1
melwen	Dark Pink (5 Suits)	336141	1
melwen	Cocoa Rainbow (5 Suits)	336159	1
melwen	Rainbow & Pink (6 Suits)	336433	1
melwen	Prism (6 Suits)	336817	1
melwen	Rainbow & Light Pink (4 Suits)	337100	1
melwen	Light-Pink-Ones & Rainbow (5 Suits)	337155	1
melwen	Up or Down & Light Pink (5 Suits)	337544	1
melwen	Prism (6 Suits)	337628	1
melwen	White & Muddy Rainbow (5 Suits)	337880	1
melwen	Muddy Rainbow & Dark Prism (6 Suits)	337907	1
melwen	Prism (6 Suits)	338410	1
melwen	Prism (6 Suits)	338476	1
melwen	Rainbow-Ones (6 Suits)	338566	1
melwen	Clue Starved & White (5 Suits)	338728	1
melwen	Rainbow & Dark Brown (5 Suits)	338791	1
melwen	White (6 Suits)	339134	1
melwen	Up or Down & Rainbow (5 Suits)	339360	1
melwen	Clue Starved & Brown (5 Suits)	339682	1
melwen	Rainbow & Brown (6 Suits)	339806	1
melwen	Black (6 Suits)	340014	1
melwen	White (3 Suits)	340177	1
melwen	Rainbow & White (3 Suits)	340255	1
melwen	Black & White (6 Suits)	340266	1
melwen	Rainbow & Brown (4 Suits)	341021	1
melwen	Omni & Muddy Rainbow (5 Suits)	341232	1
melwen	Rainbow & Omni (4 Suits)	341492	1
melwen	Special Mix (5 Suits)	341916	1
melwen	White Reversed (6 Suits)	341946	1
melwen	Extremely Ambiguous (5 Suits)	341987	1
melwen	Rainbow & Omni (4 Suits)	342000	1
melwen	Brown-Fives & Dark Rainbow (5 Suits)	342019	1
melwen	Brown-Fives & White (5 Suits)	342082	1
melwen	Dark Omni (6 Suits)	342192	1
melwen	Dark Omni (6 Suits)	342228	1
melwen	Black & Rainbow (5 Suits)	342783	1
melwen	Black & Rainbow (6 Suits)	342860	1
melwen	Cocoa Rainbow (6 Suits)	342898	1
melwen	Cocoa Rainbow (6 Suits)	342967	1
melwen	Rainbow-Ones & Light Pink (5 Suits)	343316	1
melwen	Black & Rainbow (6 Suits)	343455	1
melwen	Muddy Rainbow (6 Suits)	343530	1
melwen	Muddy Rainbow (6 Suits)	343576	1
melwen	Dark Pink (5 Suits)	343933	1
melwen	White & Dark Rainbow (6 Suits)	344363	1
melwen	White & Brown (5 Suits)	344544	1
melwen	White & Dark Rainbow (6 Suits)	344978	1
melwen	Rainbow-Ones & Brown (6 Suits)	345869	1
melwen	Rainbow-Ones & Dark Pink (6 Suits)	345887	1
melwen	Rainbow-Ones & Dark Pink (6 Suits)	345909	1
melwen	No Variant	346047	1
melwen	Rainbow-Ones & Dark Pink (6 Suits)	346184	1
melwen	White & Dark Rainbow (6 Suits)	346650	1
melwen	Dark Null (6 Suits)	346882	1
melwen	Dark Rainbow (5 Suits)	346946	1
melwen	Special Mix (5 Suits)	347087	1
melwen	Dark Brown (6 Suits)	347300	1
melwen	Rainbow & Dark Omni (5 Suits)	347356	1
melwen	Brown-Ones & Cocoa Rainbow (5 Suits)	347799	1
melwen	Omni-Fives & Gray Pink (5 Suits)	347912	1
melwen	Cocoa Rainbow (5 Suits)	348445	1
melwen	Dark Omni (5 Suits)	348967	1
melwen	Dark Omni (5 Suits)	348992	1
melwen	Dark Omni (5 Suits)	349012	1
melwen	Rainbow & Null (5 Suits)	349212	1
melwen	Muddy Rainbow (4 Suits)	349715	1
melwen	White (6 Suits)	350568	1
melwen	Dark Null (6 Suits)	351295	1
melwen	Deceptive-Fives (5 Suits)	352301	1
melwen	Pink-Ones (6 Suits)	352319	1
melwen	Light-Pink-Ones (6 Suits)	352358	1
melwen	Light-Pink-Ones (6 Suits)	352422	1
melwen	Pink & Brown (5 Suits)	353039	1
melwen	Pink & Brown (5 Suits)	353053	1
melwen	Pink & Brown (5 Suits)	353069	1
melwen	Rainbow & Dark Null (6 Suits)	353114	1
melwen	Gray Pink (5 Suits)	353432	1
melwen	White & Omni (5 Suits)	353457	1
melwen	Pink & Brown (6 Suits)	353543	1
melwen	Pink & Brown (6 Suits)	353811	1
melwen	Omni & Null (5 Suits)	353931	1
melwen	Dual-Color (6 Suits)	354320	1
melwen	Muddy Rainbow (5 Suits)	354642	1
melwen	White-Ones & Brown (5 Suits)	354647	1
melwen	Black (5 Suits)	354766	1
melwen	Rainbow & Dark Pink (6 Suits)	355046	1
melwen	Rainbow & Dark Pink (6 Suits)	355050	1
melwen	Cocoa Rainbow (5 Suits)	355096	1
melwen	Cocoa Rainbow (5 Suits)	355106	1
melwen	White & Cocoa Rainbow (5 Suits)	355173	1
melwen	White & Cocoa Rainbow (5 Suits)	355216	1
melwen	Omni (6 Suits)	355657	1
melwen	Dark Rainbow (5 Suits)	356715	1
melwen	Rainbow & Prism (3 Suits)	357475	1
melwen	Rainbow-Fives & Cocoa Rainbow (6 Suits)	357570	1
melwen	Omni (6 Suits)	357616	1
melwen	Cocoa Rainbow (5 Suits)	358179	1
melwen	White & Prism (5 Suits)	358601	1
melwen	Rainbow & Light Pink (5 Suits)	358620	1
melwen	Rainbow & Light Pink (5 Suits)	358642	1
melwen	Rainbow-Ones (6 Suits)	358673	1
melwen	Brown & Gray (5 Suits)	358697	1
melwen	Rainbow & Omni (5 Suits)	358918	1
melwen	Rainbow & Omni (5 Suits)	358941	1
melwen	Up or Down & White (6 Suits)	359429	1
melwen	Dark Omni (5 Suits)	359975	1
melwen	Pink & Gray (5 Suits)	360148	1
melwen	Cocoa Rainbow (5 Suits)	360226	1
melwen	Rainbow & Light Pink (4 Suits)	360266	1
melwen	Rainbow & Light Pink (4 Suits)	360324	1
melwen	Rainbow & Omni (5 Suits)	360610	1
melwen	Reversed (5 Suits)	362472	1
melwen	Rainbow & Dark Omni (6 Suits)	363740	1
melwen	Rainbow & Dark Omni (6 Suits)	363808	1
melwen	Rainbow & Dark Omni (5 Suits)	363948	1
melwen	Gray (6 Suits)	364391	1
melwen	Pink & Prism (4 Suits)	364477	1
melwen	Rainbow & Omni (3 Suits)	364786	1
melwen	Dual-Color & Prism (6 Suits)	365234	1
melwen	Dark Omni (6 Suits)	365406	1
melwen	Muddy Rainbow & Prism (5 Suits)	366069	1
melwen	Dark Rainbow (6 Suits)	366175	1
melwen	Rainbow & Dark Prism (5 Suits)	367078	1
melwen	Rainbow & Dark Brown (5 Suits)	367842	1
melwen	Rainbow & Dark Brown (5 Suits)	367855	1
melwen	Special Mix (5 Suits)	367884	1
melwen	Special Mix (5 Suits)	367929	1
melwen	Dark Prism (5 Suits)	368880	1
melwen	Special Mix (5 Suits)	370914	1
melwen	Rainbow & Dark Pink (6 Suits)	371737	1
melwen	White & Omni (5 Suits)	373599	1
melwen	Pink & White (4 Suits)	373612	1
melwen	No Variant	373800	1
melwen	Black & Brown (5 Suits)	373896	1
melwen	Black & Prism (6 Suits)	374152	1
melwen	Rainbow-Ones & Dark Rainbow (6 Suits)	374488	1
melwen	Rainbow & Dark Pink (5 Suits)	374780	1
melwen	Rainbow & Dark Pink (5 Suits)	374860	1
melwen	Light Pink (5 Suits)	376293	1
melwen	Dark Brown (5 Suits)	377743	1
melwen	Pink & White (6 Suits)	378769	1
melwen	Brown & Prism (5 Suits)	378774	1
melwen	Pink & Omni (4 Suits)	378991	1
melwen	Pink & Omni (4 Suits)	379008	1
melwen	Black & Brown (5 Suits)	379139	1
melwen	White-Fives (5 Suits)	379810	1
melwen	Black & Dark Rainbow (6 Suits)	380183	1
melwen	Black & Dark Rainbow (6 Suits)	380229	1
melwen	No Variant	380574	1
melwen	Black & Dark Pink (6 Suits)	386563	1
melwen	Rainbow & Dark Omni (5 Suits)	386693	1
melwen	Up or Down (6 Suits)	387247	1
melwen	Black & Dark Pink (6 Suits)	387404	1
melwen	Black & Dark Pink (6 Suits)	387434	1
melwen	Black & Dark Pink (6 Suits)	387547	1
melwen	Black & Dark Pink (6 Suits)	387571	1
melwen	Black & Dark Pink (6 Suits)	387594	1
melwen	Light-Pink-Fives & Gray (6 Suits)	388188	1
melwen	Dual-Color & Null (6 Suits)	388193	1
melwen	Brown-Ones & Cocoa Rainbow (6 Suits)	388201	1
melwen	Black & Dark Pink (6 Suits)	388326	1
melwen	Black & Dark Pink (6 Suits)	388673	1
melwen	Black & Dark Pink (6 Suits)	389288	1
melwen	Black & Dark Pink (6 Suits)	389626	1
melwen	Black & Dark Pink (6 Suits)	390704	1
melwen	Black & Dark Pink (6 Suits)	390818	1
melwen	Black & Dark Pink (6 Suits)	391481	1
melwen	Rainbow & Dark Pink (5 Suits)	392505	1
melwen	Pink & Dark Prism (5 Suits)	392558	1
melwen	Pink & Dark Prism (5 Suits)	392657	1
melwen	Pink & Dark Prism (5 Suits)	392749	1
melwen	Pink & Dark Prism (5 Suits)	392783	1
melwen	Dark Null (6 Suits)	392889	1
melwen	Pink & Dark Prism (5 Suits)	393756	1
melwen	Rainbow & Pink (3 Suits)	393840	1
melwen	Black & Pink (6 Suits)	393882	1
melwen	Gray Pink (5 Suits)	393985	1
melwen	Black & Omni (5 Suits)	394000	1
melwen	Black & Pink (5 Suits)	394303	1
melwen	Alternating Clues & Gray Pink (6 Suits)	394524	1
melwen	Dual-Color Mix	394746	1
melwen	Light Pink & Gray (5 Suits)	394816	1
melwen	No Variant	395515	1
melwen	Dark Pink & Gray Pink (6 Suits)	395532	1
melwen	Black & Omni (5 Suits)	395739	1
melwen	Brown-Ones & Gray (5 Suits)	395943	1
melwen	Brown-Ones & Brown (6 Suits)	395956	1
melwen	Omni-Fives & Pink (5 Suits)	396236	1
melwen	Omni-Fives & Pink (5 Suits)	396634	1
melwen	Omni-Fives & Pink (5 Suits)	396645	1
melwen	Omni-Fives & Pink (5 Suits)	396662	1
melwen	Rainbow-Ones (6 Suits)	397362	1
melwen	Dark Brown (6 Suits)	397435	1
melwen	Black & Omni (5 Suits)	399381	1
melwen	Up or Down & Omni (6 Suits)	399756	1
melwen	Black Reversed (6 Suits)	400526	1
melwen	Rainbow & Prism (6 Suits)	400591	1
melwen	Brown & Null (6 Suits)	400650	1
melwen	Black & Omni (5 Suits)	401292	1
melwen	Pink & Dark Prism (6 Suits)	401356	1
melwen	Rainbow & Dark Brown (6 Suits)	401437	1
melwen	Pink & Prism (5 Suits)	401512	1
melwen	Prism (5 Suits)	401590	1
melwen	Rainbow (6 Suits)	402056	1
melwen	Pink & Dark Rainbow (5 Suits)	402074	1
melwen	Pink & Dark Rainbow (5 Suits)	402337	1
melwen	Dual-Color Mix	402524	1
melwen	Dual-Color & Muddy Rainbow (6 Suits)	402599	1
melwen	Brown-Fives & Gray Pink (6 Suits)	403544	1
melwen	Pink & Dark Prism (6 Suits)	403604	1
melwen	Rainbow-Ones & Prism (5 Suits)	403982	1
melwen	White & Null (5 Suits)	404115	1
melwen	Brown & Prism (6 Suits)	404168	1
melwen	Pink & Dark Prism (6 Suits)	404584	1
melwen	Pink & Dark Rainbow (5 Suits)	407616	1
melwen	Pink & Dark Rainbow (5 Suits)	407655	1
melwen	White & Brown (6 Suits)	408273	1
melwen	Black & White (5 Suits)	409274	1
melwen	Clue Starved & Rainbow (5 Suits)	409682	1
melwen	Clue Starved & Rainbow (5 Suits)	409719	1
melwen	Pink & Dark Rainbow (5 Suits)	409882	1
melwen	Special Mix (5 Suits)	410049	1
melwen	White & Muddy Rainbow (5 Suits)	410280	1
melwen	Brown & Muddy Rainbow (5 Suits)	410298	1
melwen	Black (5 Suits)	410591	1
melwen	Null & Prism (6 Suits)	410929	1
melwen	White & Dark Pink (5 Suits)	411334	1
melwen	White & Dark Pink (5 Suits)	411348	1
melwen	Rainbow-Ones (4 Suits)	411464	1
melwen	Rainbow-Ones (4 Suits)	411489	1
melwen	Rainbow & Gray (5 Suits)	411857	1
melwen	Pink & Dark Rainbow (5 Suits)	412694	1
melwen	Pink & Dark Rainbow (5 Suits)	412749	1
melwen	White & Dark Prism (5 Suits)	413822	1
melwen	Pink & Dark Rainbow (5 Suits)	413899	1
melwen	Pink & Dark Rainbow (5 Suits)	413977	1
melwen	Dual-Color Mix	414168	1
melwen	Dual-Color Mix	414225	1
melwen	Cocoa Rainbow (5 Suits)	414713	1
melwen	Cocoa Rainbow (6 Suits)	414731	1
melwen	Rainbow & Gray (5 Suits)	414938	1
melwen	Pink & Prism (4 Suits)	414993	1
melwen	Dual-Color & Prism (4 Suits)	415399	1
melwen	No Variant	415422	1
melwen	Black & Brown (6 Suits)	415715	1
melwen	Muddy Rainbow & Dark Pink (6 Suits)	415848	1
melwen	Pink & Dark Rainbow (6 Suits)	416717	1
melwen	Rainbow & Gray Pink (5 Suits)	416762	1
melwen	Pink & Light Pink (4 Suits)	417550	1
melwen	Rainbow & Gray Pink (5 Suits)	417794	1
melwen	Rainbow & Gray Pink (5 Suits)	417821	1
melwen	Rainbow & Gray Pink (6 Suits)	417862	1
melwen	Rainbow & Gray (5 Suits)	417989	1
melwen	Rainbow & Gray (5 Suits)	418043	1
melwen	Dark Brown (6 Suits)	418258	1
melwen	Black & Light Pink (5 Suits)	418598	1
melwen	Rainbow & Gray Pink (6 Suits)	418608	1
melwen	Black & Pink (6 Suits)	419534	1
melwen	Rainbow & Gray Pink (6 Suits)	419580	1
melwen	Rainbow & Gray Pink (6 Suits)	419915	1
melwen	Pink & Light Pink (6 Suits)	420546	1
melwen	Omni & Prism (5 Suits)	420660	1
melwen	Pink & Gray (5 Suits)	422165	1
melwen	Rainbow & Gray Pink (6 Suits)	422186	1
melwen	Rainbow & Muddy Rainbow (5 Suits)	422587	1
melwen	Rainbow & Gray Pink (6 Suits)	423346	1
melwen	Rainbow-Ones & White (6 Suits)	423523	1
melwen	Gray (6 Suits)	423598	1
melwen	Gray (6 Suits)	423652	1
melwen	White-Ones & White (6 Suits)	424643	1
melwen	Brown-Fives (6 Suits)	424705	1
melwen	Brown-Fives (4 Suits)	424748	1
melwen	White-Ones & Null (6 Suits)	424787	1
melwen	Pink & Light Pink (5 Suits)	424920	1
melwen	White & Dark Pink (5 Suits)	424994	1
melwen	Clue Starved & Prism (5 Suits)	426087	1
melwen	Clue Starved & Prism (5 Suits)	426245	1
melwen	Omni & Muddy Rainbow (5 Suits)	426289	1
melwen	Clue Starved & Prism (5 Suits)	426535	1
melwen	Rainbow & Dark Brown (5 Suits)	426568	1
melwen	Clue Starved & Prism (6 Suits)	427481	1
melwen	Rainbow & Gray (6 Suits)	428516	1
melwen	Rainbow & Cocoa Rainbow (6 Suits)	428990	1
melwen	Rainbow & Gray (6 Suits)	429483	1
melwen	Rainbow & Gray (6 Suits)	429508	1
melwen	White & Brown (5 Suits)	429567	1
melwen	Black & Null (6 Suits)	430279	1
melwen	Clue Starved & White (5 Suits)	430374	1
melwen	Special Mix (5 Suits)	430775	1
melwen	Black & White (5 Suits)	430806	1
melwen	Extremely Ambiguous (5 Suits)	430974	1
melwen	Extremely Ambiguous (5 Suits)	430983	1
melwen	Muddy Rainbow & Dark Brown (5 Suits)	431107	1
melwen	Rainbow & Gray (6 Suits)	431766	1
melwen	Rainbow & Gray (6 Suits)	431842	1
melwen	Rainbow & Gray (6 Suits)	431914	1
melwen	Black & Rainbow (6 Suits)	432170	1
melwen	Light-Pink-Ones & Pink (3 Suits)	432769	1
melwen	Pink-Ones (4 Suits)	432788	1
melwen	Rainbow-Ones & Black (5 Suits)	433257	1
melwen	Rainbow & Null (6 Suits)	433650	1
melwen	Rainbow & Null (4 Suits)	433675	1
melwen	Rainbow & Null (4 Suits)	433708	1
melwen	Clue Starved & Prism (5 Suits)	433779	1
melwen	Clue Starved & Prism (6 Suits)	434045	1
melwen	Clue Starved (5 Suits)	434347	1
melwen	Clue Starved (5 Suits)	434453	1
melwen	Clue Starved (6 Suits)	434504	1
melwen	Deceptive-Fives & Black (6 Suits)	434980	1
melwen	Rainbow & Dark Brown (6 Suits)	436901	1
melwen	Light Pink & Dark Prism (5 Suits)	437989	1
melwen	Light Pink & Dark Prism (5 Suits)	438040	1
melwen	Light Pink & Dark Prism (6 Suits)	438063	1
melwen	Light Pink & Dark Prism (6 Suits)	438077	1
melwen	Light Pink & Dark Prism (6 Suits)	438564	1
melwen	Pink & Omni (5 Suits)	439062	1
melwen	Special Mix (5 Suits)	439477	1
melwen	Special Mix (5 Suits)	439508	1
melwen	Special Mix (5 Suits)	439532	1
melwen	White & Dark Brown (5 Suits)	439881	1
melwen	Light Pink & Dark Prism (6 Suits)	439895	1
melwen	Light Pink & Dark Prism (5 Suits)	440615	1
melwen	Muddy Rainbow & Dark Brown (5 Suits)	440827	1
melwen	Rainbow & Pink (6 Suits)	440859	1
melwen	Muddy Rainbow & Dark Brown (5 Suits)	441059	1
melwen	White-Fives & Light Pink (4 Suits)	441865	1
