player	game_id	variant	bdr
timotree	284315	Special Mix (5 Suits)	4
timotree	284979	No Variant	4
timotree	285205	No Variant	4
timotree	285523	Prism (6 Suits)	4
timotree	295296	Brown (6 Suits)	4
timotree	296508	Up or Down & Pink (5 Suits)	4
timotree	296769	No Variant	4
timotree	296975	No Variant	4
timotree	305029	No Variant	4
timotree	305192	Gray (6 Suits)	4
timotree	305564	Prism (6 Suits)	4
timotree	306943	Pink & Prism (5 Suits)	4
timotree	308180	No Variant	4
timotree	308453	Prism (5 Suits)	4
timotree	308917	No Variant	4
timotree	317627	Cocoa Rainbow (6 Suits)	4
timotree	318877	Clue Starved & Brown (6 Suits)	4
timotree	321637	No Variant	4
timotree	323605	No Variant	4
timotree	324093	Brown (6 Suits)	4
timotree	324257	No Variant	4
timotree	328130	Up or Down (5 Suits)	4
timotree	329690	Brown (6 Suits)	4
timotree	331839	No Variant	4
timotree	333486	White (6 Suits)	4
timotree	333626	Rainbow & White (5 Suits)	4
timotree	333831	Rainbow & Brown (6 Suits)	4
timotree	333998	Null (6 Suits)	4
timotree	334263	Rainbow & Prism (4 Suits)	4
timotree	334568	Pink & White (6 Suits)	4
timotree	334683	Prism Reversed (5 Suits)	4
timotree	335170	No Variant	4
timotree	335558	Null-Ones (5 Suits)	4
timotree	335798	Prism (5 Suits)	4
timotree	339892	Up or Down & Pink (5 Suits)	4
timotree	339903	Gray (5 Suits)	4
timotree	341767	Pink-Fives & White (6 Suits)	4
timotree	348227	6 Suits	4
timotree	348884	No Variant	4
timotree	355451	No Variant	4
timotree	356790	No Variant	4
timotree	356940	No Variant	4
timotree	357669	White & Prism (6 Suits)	4
timotree	368292	Black (6 Suits)	4
timotree	380473	Deceptive-Ones (5 Suits)	4
timotree	381297	No Variant	4
timotree	422613	No Variant	4
timotree	422663	No Variant	4
timotree	424871	No Variant	4
timotree	473047	Up or Down & Muddy Rainbow (6 Suits)	4
timotree	474558	Up or Down & Prism (6 Suits)	4
timotree	484124	Up or Down (6 Suits)	4
timotree	497009	Omni (6 Suits)	4
timotree	497286	No Variant	4
timotree	497331	Gray (6 Suits)	4
timotree	499205	Special Mix (5 Suits)	4
timotree	504221	Rainbow & White (6 Suits)	4
timotree	505612	Up or Down & White (6 Suits)	4
timotree	521774	No Variant	4
timotree	522615	Dark Brown (6 Suits)	4
timotree	523226	No Variant	4
timotree	525324	Gray Reversed (6 Suits)	4
timotree	541919	Prism (6 Suits)	4
timotree	580721	Clue Starved & Omni (6 Suits)	4
timotree	582998	White & Prism (6 Suits)	4
timotree	586324	Up or Down (5 Suits)	4
timotree	587886	Pink & Null (6 Suits)	4
timotree	589508	White & Light Pink (6 Suits)	4
timotree	590726	Special Mix (6 Suits)	4
timotree	591356	Special Mix (6 Suits)	4
timotree	593834	Muddy Rainbow & Dark Prism (6 Suits)	4
timotree	593854	Muddy Rainbow & Dark Prism (6 Suits)	4
timotree	609666	6 Suits	4
timotree	613909	6 Suits	4
timotree	622992	Rainbow (5 Suits)	4
timotree	631626	Pink (6 Suits)	4
timotree	649217	White (5 Suits)	4
timotree	675834	Up or Down & Brown (6 Suits)	4
timotree	681983	Critical Fours & Prism (6 Suits)	4
timotree	682534	No Variant	4
timotree	686202	No Variant	4
timotree	712371	No Variant	4
timotree	713090	6 Suits	4
timotree	764744	Black (6 Suits)	4
timotree	775260	Rainbow (6 Suits)	4
timotree	122260	No Variant	3
timotree	126049	No Variant	3
timotree	141412	No Variant	3
timotree	156379	No Variant	3
timotree	231317	No Variant	3
timotree	232346	No Variant	3
timotree	234279	No Variant	3
timotree	239535	No Variant	3
timotree	239593	No Variant	3
timotree	240841	No Variant	3
timotree	247046	No Variant	3
timotree	248864	No Variant	3
timotree	267259	No Variant	3
timotree	267550	Black (6 Suits)	3
timotree	269402	No Variant	3
timotree	270750	Rainbow (6 Suits)	3
timotree	271078	Rainbow (5 Suits)	3
timotree	272011	No Variant	3
timotree	272047	No Variant	3
timotree	272849	Brown-Ones & Gray Pink (5 Suits)	3
timotree	274037	White (5 Suits)	3
timotree	274281	Rainbow (5 Suits)	3
timotree	274479	Pink (6 Suits)	3
timotree	275183	Pink (6 Suits)	3
timotree	275533	Pink (5 Suits)	3
timotree	275553	Pink & Gray Pink (6 Suits)	3
timotree	275836	6 Suits	3
timotree	275983	Dark Brown (6 Suits)	3
timotree	276162	Dark Rainbow (6 Suits)	3
timotree	276195	Dark Rainbow (6 Suits)	3
timotree	276736	Brown (5 Suits)	3
timotree	276833	Omni (6 Suits)	3
timotree	278004	Dark Omni (6 Suits)	3
timotree	280271	Black (5 Suits)	3
timotree	280908	Dark Rainbow (6 Suits)	3
timotree	282080	Black (5 Suits)	3
timotree	282269	Up or Down & Prism (6 Suits)	3
timotree	282829	Prism (6 Suits)	3
timotree	283824	Rainbow & Prism (6 Suits)	3
timotree	284272	Pink & Prism (6 Suits)	3
timotree	285091	Black (6 Suits)	3
timotree	285506	Prism (6 Suits)	3
timotree	286932	No Variant	3
timotree	287325	Dark Rainbow (6 Suits)	3
timotree	287595	No Variant	3
timotree	288082	Prism (5 Suits)	3
timotree	288530	Light Pink (6 Suits)	3
timotree	293873	No Variant	3
timotree	293910	No Variant	3
timotree	294471	No Variant	3
timotree	294491	Rainbow & Light Pink (5 Suits)	3
timotree	295192	No Variant	3
timotree	295218	Black (5 Suits)	3
timotree	295606	No Variant	3
timotree	296762	No Variant	3
timotree	297195	Brown (6 Suits)	3
timotree	297874	Up or Down & White (6 Suits)	3
timotree	298604	No Variant	3
timotree	302483	No Variant	3
timotree	302498	No Variant	3
timotree	302779	6 Suits	3
timotree	302814	6 Suits	3
timotree	302860	6 Suits	3
timotree	302976	Black (6 Suits)	3
timotree	303071	Black (6 Suits)	3
timotree	303212	Black (6 Suits)	3
timotree	303602	Dark Prism (6 Suits)	3
timotree	303626	Dark Prism (6 Suits)	3
timotree	304942	Rainbow-Ones & Pink (5 Suits)	3
timotree	304961	Gray (6 Suits)	3
timotree	305161	No Variant	3
timotree	305695	Rainbow & White (6 Suits)	3
timotree	306549	No Variant	3
timotree	306959	Pink & Prism (5 Suits)	3
timotree	307256	Omni (5 Suits)	3
timotree	307991	No Variant	3
timotree	308537	Rainbow & Prism (6 Suits)	3
timotree	308751	Muddy Rainbow (6 Suits)	3
timotree	308980	Black (6 Suits)	3
timotree	309757	Dark Prism (5 Suits)	3
timotree	309824	Prism (6 Suits)	3
timotree	309849	Prism (6 Suits)	3
timotree	312848	No Variant	3
timotree	317586	Cocoa Rainbow (6 Suits)	3
timotree	317735	Cocoa Rainbow (5 Suits)	3
timotree	318858	Clue Starved & Brown (6 Suits)	3
timotree	318903	Clue Starved (6 Suits)	3
timotree	319602	No Variant	3
timotree	319687	Clue Starved (5 Suits)	3
timotree	320389	No Variant	3
timotree	320446	No Variant	3
timotree	320738	No Variant	3
timotree	321371	Black (6 Suits)	3
timotree	322767	No Variant	3
timotree	323355	Up or Down & Brown (6 Suits)	3
timotree	323494	Black & Brown (6 Suits)	3
timotree	324114	Brown (6 Suits)	3
timotree	324144	Prism (6 Suits)	3
timotree	324162	Prism (6 Suits)	3
timotree	324228	Pink (5 Suits)	3
timotree	324864	No Variant	3
timotree	327160	Pink (5 Suits)	3
timotree	328050	Up or Down & Prism (6 Suits)	3
timotree	328760	Dark Rainbow (6 Suits)	3
timotree	329606	Rainbow & Null (6 Suits)	3
timotree	329757	Rainbow & White (5 Suits)	3
timotree	332378	Null (6 Suits)	3
timotree	332414	Null (6 Suits)	3
timotree	333139	Prism (5 Suits)	3
timotree	333651	Rainbow (5 Suits)	3
timotree	334771	Rainbow-Ones & Rainbow (6 Suits)	3
timotree	335153	No Variant	3
timotree	335285	Rainbow (6 Suits)	3
timotree	335777	Dark Null (5 Suits)	3
timotree	339023	Black & Muddy Rainbow (6 Suits)	3
timotree	339834	Up or Down & Pink (5 Suits)	3
timotree	339846	Up or Down & Pink (5 Suits)	3
timotree	340291	Dark Prism (6 Suits)	3
timotree	340556	Dark Rainbow (6 Suits)	3
timotree	340704	Prism (5 Suits)	3
timotree	341201	Omni (6 Suits)	3
timotree	341943	No Variant	3
timotree	342025	No Variant	3
timotree	347377	Rainbow & Null (6 Suits)	3
timotree	347914	Black (6 Suits)	3
timotree	354657	No Variant	3
timotree	356841	No Variant	3
timotree	357694	White & Prism (6 Suits)	3
timotree	358417	No Variant	3
timotree	358596	No Variant	3
timotree	360069	Rainbow (6 Suits)	3
timotree	366435	Rainbow & Dark Prism (5 Suits)	3
timotree	366585	Rainbow & Dark Prism (5 Suits)	3
timotree	366667	No Variant	3
timotree	366694	No Variant	3
timotree	367457	No Variant	3
timotree	367508	Extremely Ambiguous (5 Suits)	3
timotree	368269	Black (6 Suits)	3
timotree	368526	Dark Rainbow (6 Suits)	3
timotree	369402	Rainbow (6 Suits)	3
timotree	372282	Black (6 Suits)	3
timotree	380135	Dark Pink (6 Suits)	3
timotree	380485	Deceptive-Ones (5 Suits)	3
timotree	383365	No Variant	3
timotree	421625	No Variant	3
timotree	474255	Rainbow & Brown (6 Suits)	3
timotree	474288	Gray (5 Suits)	3
timotree	475398	No Variant	3
timotree	475445	No Variant	3
timotree	475830	Rainbow (5 Suits)	3
timotree	476396	Black & Muddy Rainbow (6 Suits)	3
timotree	476428	Black & Muddy Rainbow (6 Suits)	3
timotree	476446	Black & Muddy Rainbow (6 Suits)	3
timotree	476500	White & Dark Pink (5 Suits)	3
timotree	482001	Null (6 Suits)	3
timotree	482355	No Variant	3
timotree	483964	White & Dark Omni (6 Suits)	3
timotree	484070	Dark Rainbow (5 Suits)	3
timotree	484150	6 Suits	3
timotree	489439	Rainbow & Brown (6 Suits)	3
timotree	489462	Rainbow & Brown (6 Suits)	3
timotree	491880	Null (5 Suits)	3
timotree	494886	Dark Prism (6 Suits)	3
timotree	495609	Null (5 Suits)	3
timotree	497249	Up or Down & Prism (6 Suits)	3
timotree	497295	Gray (6 Suits)	3
timotree	497681	Black (5 Suits)	3
timotree	500434	No Variant	3
timotree	504330	Rainbow & Prism (5 Suits)	3
timotree	504634	Black & Brown (6 Suits)	3
timotree	504773	Black & Dark Pink (6 Suits)	3
timotree	505812	Pink & Brown (6 Suits)	3
timotree	505951	Gray Pink (5 Suits)	3
timotree	512790	Rainbow & Null (6 Suits)	3
timotree	517859	No Variant	3
timotree	522388	No Variant	3
timotree	522408	Omni (6 Suits)	3
timotree	522504	Light Pink (6 Suits)	3
timotree	522795	No Variant	3
timotree	524162	Alternating Clues & Black (6 Suits)	3
timotree	524771	Up or Down (6 Suits)	3
timotree	524822	Up or Down (6 Suits)	3
timotree	525082	Omni (5 Suits)	3
timotree	525104	Omni (5 Suits)	3
timotree	525285	Gray Reversed (6 Suits)	3
timotree	525451	Up or Down (6 Suits)	3
timotree	531784	Light-Pink-Ones & Dark Brown (6 Suits)	3
timotree	538106	Rainbow (5 Suits)	3
timotree	538586	Rainbow (5 Suits)	3
timotree	538613	Black & Pink (5 Suits)	3
timotree	546085	Rainbow-Ones & Prism (6 Suits)	3
timotree	547999	Black & Light Pink (6 Suits)	3
timotree	551622	Black (5 Suits)	3
timotree	551663	Black (5 Suits)	3
timotree	553826	Black & Muddy Rainbow (5 Suits)	3
timotree	581982	No Variant	3
timotree	582041	Rainbow-Fives (6 Suits)	3
timotree	582524	Prism (6 Suits)	3
timotree	582983	White & Prism (6 Suits)	3
timotree	589502	White & Light Pink (6 Suits)	3
timotree	590658	Rainbow & Dark Brown (6 Suits)	3
timotree	590694	Dark Prism Reversed (6 Suits)	3
timotree	592386	Rainbow & Pink (6 Suits)	3
timotree	595705	Pink & Cocoa Rainbow (6 Suits)	3
timotree	595992	Pink-Ones & Dark Omni (6 Suits)	3
timotree	596992	White-Fives & Brown (6 Suits)	3
timotree	597195	Rainbow (6 Suits)	3
timotree	608288	Pink & Muddy Rainbow (6 Suits)	3
timotree	609647	6 Suits	3
timotree	610549	6 Suits	3
timotree	610565	6 Suits	3
timotree	615367	6 Suits	3
timotree	615600	6 Suits	3
timotree	619063	No Variant	3
timotree	619075	No Variant	3
timotree	619094	No Variant	3
timotree	621552	No Variant	3
timotree	628938	No Variant	3
timotree	633266	No Variant	3
timotree	648070	No Variant	3
timotree	648742	No Variant	3
timotree	649607	White & Light Pink (6 Suits)	3
timotree	649635	Ambiguous & Black (5 Suits)	3
timotree	652843	Rainbow (6 Suits)	3
timotree	656089	Omni (6 Suits)	3
timotree	663071	Deceptive-Fives & Dark Brown (5 Suits)	3
timotree	663227	Prism Reversed (6 Suits)	3
timotree	670681	No Variant	3
timotree	671794	Prism Reversed (6 Suits)	3
timotree	680074	6 Suits	3
timotree	680243	6 Suits	3
timotree	681565	No Variant	3
timotree	684152	No Variant	3
timotree	687868	6 Suits	3
timotree	689607	Null (5 Suits)	3
timotree	689632	Null (5 Suits)	3
timotree	693954	No Variant	3
timotree	694746	Null-Ones & Rainbow (6 Suits)	3
timotree	694823	6 Suits	3
timotree	701116	Rainbow-Ones & Prism (5 Suits)	3
timotree	712471	No Variant	3
timotree	718278	No Variant	3
timotree	718628	Odds and Evens (5 Suits)	3
timotree	718677	No Variant	3
timotree	720998	Dual-Color (6 Suits)	3
timotree	729338	Clue Starved (5 Suits)	3
timotree	729481	Pink (6 Suits)	3
timotree	737827	6 Suits	3
timotree	764788	6 Suits	3
timotree	766172	No Variant	3
timotree	766219	6 Suits	3
timotree	766630	No Variant	3
timotree	773391	Null (4 Suits)	3
timotree	773834	No Variant	3
timotree	776638	No Variant	3
timotree	776756	No Variant	3
timotree	788175	Brown & Prism (6 Suits)	3
timotree	788671	Rainbow (5 Suits)	3
timotree	788684	No Variant	3
timotree	791296	Brown (6 Suits)	3
timotree	795366	Pink (6 Suits)	3
Valetta6789	56270	6 Suits	7
Valetta6789	65009	Up or Down & White (6 Suits)	7
Valetta6789	178176	Black (6 Suits)	7
Valetta6789	457693	Up or Down & Prism (6 Suits)	7
Valetta6789	662505	Clue Starved & Omni (6 Suits)	7
Valetta6789	52784	6 Suits	6
Valetta6789	57771	Black & White (6 Suits)	6
Valetta6789	57784	Up or Down (5 Suits)	6
Valetta6789	63033	Gray Pink (6 Suits)	6
Valetta6789	100221	Ambiguous (6 Suits)	6
Valetta6789	131599	Up or Down & Muddy Rainbow (6 Suits)	6
Valetta6789	131603	Up or Down & Muddy Rainbow (6 Suits)	6
Valetta6789	196739	Pink-Fives & Dark Brown (6 Suits)	6
Valetta6789	489531	White & Prism (6 Suits)	6
Valetta6789	496337	Rainbow-Ones & White (6 Suits)	6
Valetta6789	632021	Brown & Dark Omni (6 Suits)	6
Valetta6789	641329	Brown-Ones & Dark Omni (6 Suits)	6
Valetta6789	691040	White-Fives & Rainbow (6 Suits)	6
Valetta6789	54979	White (6 Suits)	5
Valetta6789	56559	White (6 Suits)	5
Valetta6789	56803	White (6 Suits)	5
Valetta6789	58136	Pink-Fives & Rainbow (5 Suits)	5
Valetta6789	59513	Up or Down & Rainbow (6 Suits)	5
Valetta6789	60429	Rainbow & Pink (6 Suits)	5
Valetta6789	61642	No Variant	5
Valetta6789	62108	Alternating Clues (6 Suits)	5
Valetta6789	64496	Up or Down (6 Suits)	5
Valetta6789	65285	Duck (6 Suits)	5
Valetta6789	65832	Up or Down & Omni (5 Suits)	5
Valetta6789	70582	Throw It in a Hole (6 Suits)	5
Valetta6789	72803	Dark Brown (6 Suits)	5
Valetta6789	73190	Extremely Ambiguous (6 Suits)	5
Valetta6789	73694	Black & White (6 Suits)	5
Valetta6789	74080	Pink & Null (6 Suits)	5
Valetta6789	74940	Rainbow (5 Suits)	5
Valetta6789	75619	Rainbow (6 Suits)	5
Valetta6789	77347	Up or Down & Pink (5 Suits)	5
Valetta6789	86741	Up or Down & Omni (5 Suits)	5
Valetta6789	86749	Up or Down & Omni (5 Suits)	5
Valetta6789	143735	Omni-Ones (5 Suits)	5
Valetta6789	202698	Rainbow & Light Pink (6 Suits)	5
Valetta6789	217309	Rainbow (6 Suits)	5
Valetta6789	222112	Rainbow (6 Suits)	5
Valetta6789	277632	Dual-Color & Brown (6 Suits)	5
Valetta6789	307753	Rainbow (6 Suits)	5
Valetta6789	322936	Duck (5 Suits)	5
Valetta6789	368094	Ambiguous & Brown (5 Suits)	5
Valetta6789	407209	Pink-Ones & White (6 Suits)	5
Valetta6789	409805	Dual-Color Mix	5
Valetta6789	446643	Throw It in a Hole (6 Suits)	5
Valetta6789	446716	Color Mute (6 Suits)	5
Valetta6789	521102	Up or Down & Prism (5 Suits)	5
Valetta6789	539254	Rainbow-Ones & Gray (6 Suits)	5
Valetta6789	541437	Muddy Rainbow & Prism (5 Suits)	5
Valetta6789	579252	White-Fives & Rainbow (5 Suits)	5
Valetta6789	640674	Rainbow-Fives & Gray Pink (6 Suits)	5
Valetta6789	641323	Brown-Ones & Dark Omni (6 Suits)	5
Valetta6789	690296	Very Ambiguous (6 Suits)	5
Valetta6789	54447	6 Suits	4
Valetta6789	54497	No Variant	4
Valetta6789	54648	Rainbow (5 Suits)	4
Valetta6789	55124	6 Suits	4
Valetta6789	55419	Rainbow & White (6 Suits)	4
Valetta6789	56688	Dark Pink (6 Suits)	4
Valetta6789	56799	Ambiguous & Rainbow (5 Suits)	4
Valetta6789	56939	Rainbow & White (5 Suits)	4
Valetta6789	57071	No Variant	4
Valetta6789	57891	Dark Rainbow (6 Suits)	4
Valetta6789	58151	Up or Down (6 Suits)	4
Valetta6789	58950	Rainbow & Dark Pink (6 Suits)	4
Valetta6789	59104	Up or Down (6 Suits)	4
Valetta6789	59514	Pink (6 Suits)	4
Valetta6789	60431	Rainbow & Pink (6 Suits)	4
Valetta6789	60436	White (5 Suits)	4
Valetta6789	62124	Pink & Dark Rainbow (6 Suits)	4
Valetta6789	62975	Up or Down & Rainbow (6 Suits)	4
Valetta6789	63165	Rainbow & Dark Omni (6 Suits)	4
Valetta6789	63470	Up or Down & Brown (5 Suits)	4
Valetta6789	65127	Brown (6 Suits)	4
Valetta6789	65284	Duck (6 Suits)	4
Valetta6789	65307	Duck (6 Suits)	4
Valetta6789	68082	White & Brown (6 Suits)	4
Valetta6789	70573	Ambiguous & Dual-Color	4
Valetta6789	71781	Throw It in a Hole (6 Suits)	4
Valetta6789	71877	Gray (6 Suits)	4
Valetta6789	72027	Throw It in a Hole (6 Suits)	4
Valetta6789	72032	Pink & Omni (6 Suits)	4
Valetta6789	73327	Pink & Omni (6 Suits)	4
Valetta6789	74212	Black & Pink (6 Suits)	4
Valetta6789	74338	Ambiguous & Rainbow (5 Suits)	4
Valetta6789	74362	6 Suits	4
Valetta6789	74919	Black & Pink (6 Suits)	4
Valetta6789	77345	Up or Down & Pink (5 Suits)	4
Valetta6789	79481	White & Null (6 Suits)	4
Valetta6789	85952	Up or Down (6 Suits)	4
Valetta6789	86748	Up or Down & Omni (5 Suits)	4
Valetta6789	89542	No Variant	4
Valetta6789	97949	Rainbow & Light Pink (6 Suits)	4
Valetta6789	97970	Rainbow & Light Pink (6 Suits)	4
Valetta6789	124599	Black (6 Suits)	4
Valetta6789	153277	White-Ones & Gray (6 Suits)	4
Valetta6789	156248	Light Pink & Gray (5 Suits)	4
Valetta6789	178190	Black (6 Suits)	4
Valetta6789	186744	Clue Starved (6 Suits)	4
Valetta6789	199369	Rainbow Reversed (6 Suits)	4
Valetta6789	237646	Up or Down (5 Suits)	4
Valetta6789	240644	Rainbow (6 Suits)	4
Valetta6789	255391	6 Suits	4
Valetta6789	257067	Dual-Color (6 Suits)	4
Valetta6789	277506	Null (6 Suits)	4
Valetta6789	302654	Rainbow (6 Suits)	4
Valetta6789	307769	Rainbow (6 Suits)	4
Valetta6789	325305	Cocoa Rainbow (6 Suits)	4
Valetta6789	325329	Cocoa Rainbow (6 Suits)	4
Valetta6789	331468	Muddy Rainbow & Gray (5 Suits)	4
Valetta6789	333557	Prism (6 Suits)	4
Valetta6789	335847	Prism (6 Suits)	4
Valetta6789	338320	Prism (6 Suits)	4
Valetta6789	406632	Dual-Color Mix	4
Valetta6789	414827	Dual-Color & Pink (6 Suits)	4
Valetta6789	414882	Dual-Color & White (6 Suits)	4
Valetta6789	469397	Rainbow & Gray Pink (6 Suits)	4
Valetta6789	478125	Brown (6 Suits)	4
Valetta6789	478136	Brown (6 Suits)	4
Valetta6789	489513	White & Prism (6 Suits)	4
Valetta6789	519413	Rainbow & Gray Pink (6 Suits)	4
Valetta6789	519420	Rainbow & Gray Pink (6 Suits)	4
Valetta6789	522014	Brown & Muddy Rainbow (6 Suits)	4
Valetta6789	542829	Pink & Gray Pink (6 Suits)	4
Valetta6789	546724	Up or Down & Pink (6 Suits)	4
Valetta6789	569099	Up or Down & Brown (6 Suits)	4
Valetta6789	577172	Rainbow & Dark Omni (6 Suits)	4
Valetta6789	631934	White-Fives (6 Suits)	4
Valetta6789	637746	Muddy-Rainbow-Fives & Prism (6 Suits)	4
Valetta6789	690829	Very Ambiguous (6 Suits)	4
Valetta6789	737799	Cocoa Rainbow (6 Suits)	4
Valetta6789	51213	No Variant	3
Valetta6789	53850	Rainbow (5 Suits)	3
Valetta6789	54343	Black (5 Suits)	3
Valetta6789	54448	6 Suits	3
Valetta6789	54449	Rainbow (6 Suits)	3
Valetta6789	54454	Omni (6 Suits)	3
Valetta6789	54461	White (6 Suits)	3
Valetta6789	54495	No Variant	3
Valetta6789	54605	No Variant	3
Valetta6789	54609	No Variant	3
Valetta6789	54619	Rainbow (5 Suits)	3
Valetta6789	54642	Rainbow (5 Suits)	3
Valetta6789	54652	Rainbow (5 Suits)	3
Valetta6789	55070	No Variant	3
Valetta6789	55081	No Variant	3
Valetta6789	55088	No Variant	3
Valetta6789	55312	6 Suits	3
Valetta6789	55667	Rainbow (5 Suits)	3
Valetta6789	56260	No Variant	3
Valetta6789	56912	No Variant	3
Valetta6789	57325	Brown (5 Suits)	3
Valetta6789	57431	Black & White (6 Suits)	3
Valetta6789	57440	No Variant	3
Valetta6789	57713	Black (6 Suits)	3
Valetta6789	57778	Up or Down (5 Suits)	3
Valetta6789	57873	Omni (6 Suits)	3
Valetta6789	57887	Up or Down & Rainbow (6 Suits)	3
Valetta6789	57905	Gray (5 Suits)	3
Valetta6789	58134	Pink (6 Suits)	3
Valetta6789	58135	Pink-Fives & Rainbow (5 Suits)	3
Valetta6789	58154	Up or Down (6 Suits)	3
Valetta6789	58964	6 Suits	3
Valetta6789	59106	Up or Down & White (5 Suits)	3
Valetta6789	59134	Muddy Rainbow (6 Suits)	3
Valetta6789	60270	Dark Pink (5 Suits)	3
Valetta6789	60283	White (6 Suits)	3
Valetta6789	60415	Rainbow & Pink (6 Suits)	3
Valetta6789	60525	Black (6 Suits)	3
Valetta6789	60528	6 Suits	3
Valetta6789	60704	Pink & Dark Rainbow (5 Suits)	3
Valetta6789	61104	Rainbow & Pink (5 Suits)	3
Valetta6789	61360	Dark Brown (5 Suits)	3
Valetta6789	61641	No Variant	3
Valetta6789	61649	No Variant	3
Valetta6789	61745	Up or Down & Rainbow (6 Suits)	3
Valetta6789	62088	6 Suits	3
Valetta6789	62102	Pink (6 Suits)	3
Valetta6789	62808	Black & Brown (6 Suits)	3
Valetta6789	63186	Rainbow & Dark Brown (5 Suits)	3
Valetta6789	63309	Rainbow & White (6 Suits)	3
Valetta6789	63643	Up or Down & Omni (6 Suits)	3
Valetta6789	63895	Up or Down & Pink (6 Suits)	3
Valetta6789	64019	Rainbow & Brown (6 Suits)	3
Valetta6789	64419	Black (6 Suits)	3
Valetta6789	64521	Black & Rainbow (6 Suits)	3
Valetta6789	64613	6 Suits	3
Valetta6789	64985	Rainbow & Omni (4 Suits)	3
Valetta6789	64991	Rainbow & White (6 Suits)	3
Valetta6789	65117	Duck (5 Suits)	3
Valetta6789	65121	Omni (6 Suits)	3
Valetta6789	65245	Duck (5 Suits)	3
Valetta6789	65246	Duck (5 Suits)	3
Valetta6789	65836	Dark Rainbow (6 Suits)	3
Valetta6789	66039	Gray Pink (6 Suits)	3
Valetta6789	66110	Dual-Color (6 Suits)	3
Valetta6789	66498	Brown & Dark Rainbow (6 Suits)	3
Valetta6789	66510	Gray Pink (6 Suits)	3
Valetta6789	66671	Brown & Gray (6 Suits)	3
Valetta6789	66823	Null (5 Suits)	3
Valetta6789	66852	Pink & Dark Rainbow (5 Suits)	3
Valetta6789	68071	Omni & Null (4 Suits)	3
Valetta6789	68073	Omni & Null (4 Suits)	3
Valetta6789	68083	Black & Dark Rainbow (6 Suits)	3
Valetta6789	68883	Gray Pink (6 Suits)	3
Valetta6789	70026	Rainbow & Pink (5 Suits)	3
Valetta6789	70030	Gray Pink (6 Suits)	3
Valetta6789	70703	Rainbow & White (5 Suits)	3
Valetta6789	70945	No Variant	3
Valetta6789	70953	Pink & Brown (6 Suits)	3
Valetta6789	71066	Brown & Gray (6 Suits)	3
Valetta6789	71067	Brown & Gray (6 Suits)	3
Valetta6789	71072	Rainbow & Gray (6 Suits)	3
Valetta6789	71780	Throw It in a Hole (6 Suits)	3
Valetta6789	72029	Throw It in a Hole (6 Suits)	3
Valetta6789	73298	Omni & Dark Rainbow (6 Suits)	3
Valetta6789	73308	Black & Rainbow (6 Suits)	3
Valetta6789	73738	Pink (5 Suits)	3
Valetta6789	73740	Pink (5 Suits)	3
Valetta6789	73831	Pink & White (6 Suits)	3
Valetta6789	73846	Up or Down & Brown (6 Suits)	3
Valetta6789	74201	Null (5 Suits)	3
Valetta6789	74222	Black & Pink (6 Suits)	3
Valetta6789	74332	Black & Pink (6 Suits)	3
Valetta6789	74618	White & Dark Omni (6 Suits)	3
Valetta6789	74629	Omni & Dark Pink (6 Suits)	3
Valetta6789	75538	Black & Rainbow (6 Suits)	3
Valetta6789	76411	White (5 Suits)	3
Valetta6789	77105	Gray (6 Suits)	3
Valetta6789	77349	Up or Down (6 Suits)	3
Valetta6789	77479	Omni & Dark Pink (6 Suits)	3
Valetta6789	77480	Omni & Dark Pink (5 Suits)	3
Valetta6789	77486	No Variant	3
Valetta6789	77815	Omni (6 Suits)	3
Valetta6789	77819	Omni (6 Suits)	3
Valetta6789	79472	White & Dark Rainbow (5 Suits)	3
Valetta6789	79806	Cocoa Rainbow (6 Suits)	3
Valetta6789	82739	No Variant	3
Valetta6789	82754	No Variant	3
Valetta6789	85391	Black & Rainbow (6 Suits)	3
Valetta6789	85942	No Variant	3
Valetta6789	86379	Rainbow & Dark Omni (6 Suits)	3
Valetta6789	86392	Rainbow & Dark Omni (5 Suits)	3
Valetta6789	86718	Null & Gray (5 Suits)	3
Valetta6789	92142	Up or Down & Omni (6 Suits)	3
Valetta6789	92165	Dual-Color Mix	3
Valetta6789	92731	Omni & Dark Rainbow (5 Suits)	3
Valetta6789	92834	Up or Down & Omni (5 Suits)	3
Valetta6789	94492	No Variant	3
Valetta6789	96411	Black & Brown (6 Suits)	3
Valetta6789	97105	Brown-Ones & Dark Omni (6 Suits)	3
Valetta6789	107099	Throw It in a Hole & White (6 Suits)	3
Valetta6789	107158	Throw It in a Hole & White (6 Suits)	3
Valetta6789	122063	Up or Down (6 Suits)	3
Valetta6789	130868	Black (6 Suits)	3
Valetta6789	143814	Up or Down & Muddy Rainbow (6 Suits)	3
Valetta6789	154819	White & Null (6 Suits)	3
Valetta6789	155855	Brown-Ones (4 Suits)	3
Valetta6789	155870	Brown-Ones (5 Suits)	3
Valetta6789	155880	Brown-Ones (6 Suits)	3
Valetta6789	159098	Light Pink & Gray (6 Suits)	3
Valetta6789	160232	Up or Down & Muddy Rainbow (5 Suits)	3
Valetta6789	161734	Up or Down & Muddy Rainbow (5 Suits)	3
Valetta6789	178150	Black (6 Suits)	3
Valetta6789	178210	Black (6 Suits)	3
Valetta6789	193599	Black & Dark Pink (6 Suits)	3
Valetta6789	217293	Rainbow (6 Suits)	3
