Players	Avg eff	Num of games	Link
kimbifille, pianoblook, TimeHoodie	1.47	1	https://hanab.live/history/kimbifille/pianoblook/TimeHoodie
kinkajusrevenge, Nitrate, Wittvector	1.47	1	https://hanab.live/history/kinkajusrevenge/Nitrate/Wittvector
kinkajusrevenge, ReaverSe, will.i.am	1.47	1	https://hanab.live/history/kinkajusrevenge/ReaverSe/will.i.am
kinkajusrevenge, newduke, nwajfromoz	1.47	1	https://hanab.live/history/kinkajusrevenge/newduke/nwajfromoz
kodomazer, Livia, scharkbite, Valetta6789	1.47	1	https://hanab.live/history/kodomazer/Livia/scharkbite/Valetta6789
kopen, Kyle, micerang	1.47	1	https://hanab.live/history/kopen/Kyle/micerang
kopen, Livia, Razvogor	1.47	1	https://hanab.live/history/kopen/Livia/Razvogor
kopen, micerang, sjdrodge	1.47	1	https://hanab.live/history/kopen/micerang/sjdrodge
louietyj, omegaxis, yuto	1.47	1	https://hanab.live/history/louietyj/omegaxis/yuto
macanek, magikarp, yuto	1.47	1	https://hanab.live/history/macanek/magikarp/yuto
macanek, newsun, rahsosprout	1.47	1	https://hanab.live/history/macanek/newsun/rahsosprout
magikarp, nitraat, posij118, TimeHoodie	1.47	1	https://hanab.live/history/magikarp/nitraat/posij118/TimeHoodie
maxdinechin, Tailz, thechampion	1.47	1	https://hanab.live/history/maxdinechin/Tailz/thechampion
maxdinechin, newduke, yuto	1.47	1	https://hanab.live/history/maxdinechin/newduke/yuto
maxeymo, newduke, ReaverSe, yagami_black	1.47	1	https://hanab.live/history/maxeymo/newduke/ReaverSe/yagami_black
maxupicchu, TimeHoodie, yuto	1.47	1	https://hanab.live/history/maxupicchu/TimeHoodie/yuto
maxupicchu, posij118, wump	1.47	1	https://hanab.live/history/maxupicchu/posij118/wump
melwen, mystus, Nitrate2, Wittvector	1.47	1	https://hanab.live/history/melwen/mystus/Nitrate2/Wittvector
melwen, nitawa, Pablo-	1.47	1	https://hanab.live/history/melwen/nitawa/Pablo-
melwen, nkassimopoulou, Ntalakas, Takis	1.47	1	https://hanab.live/history/melwen/nkassimopoulou/Ntalakas/Takis
melwen, pianoblook, TheDaniMan, will.i.am	1.47	1	https://hanab.live/history/melwen/pianoblook/TheDaniMan/will.i.am
micerang, ReaverSe, sinuni_hung	1.47	1	https://hanab.live/history/micerang/ReaverSe/sinuni_hung
micerang, padi, scharkbite	1.47	1	https://hanab.live/history/micerang/padi/scharkbite
micerang, pianoblook, wshull	1.47	1	https://hanab.live/history/micerang/pianoblook/wshull
newduke, TheDaniMan, Wittvector	1.47	1	https://hanab.live/history/newduke/TheDaniMan/Wittvector
newduke, newsun, ReaverSe, Sturm	1.47	1	https://hanab.live/history/newduke/newsun/ReaverSe/Sturm
newduke, newsun, Sturm	1.47	1	https://hanab.live/history/newduke/newsun/Sturm
newduke, newsun, TheDaniMan	1.47	1	https://hanab.live/history/newduke/newsun/TheDaniMan
nitawa, pianoblook, sephiroth	1.47	1	https://hanab.live/history/nitawa/pianoblook/sephiroth
omegaxis, posij118, yuto	1.47	1	https://hanab.live/history/omegaxis/posij118/yuto
orucsoraihc, scharkbite, TheDaniMan	1.47	1	https://hanab.live/history/orucsoraihc/scharkbite/TheDaniMan
padi, pianoblook, TheDaniMan, will.i.am	1.47	1	https://hanab.live/history/padi/pianoblook/TheDaniMan/will.i.am
padi, scharkbite, sephiroth, Zakisan	1.47	1	https://hanab.live/history/padi/scharkbite/sephiroth/Zakisan
pianoblook, piper, scharkbite	1.47	1	https://hanab.live/history/pianoblook/piper/scharkbite
pianoblook, plus, scharkbite	1.47	1	https://hanab.live/history/pianoblook/plus/scharkbite
pianoblook, scharkbite, will.i.am	1.47	1	https://hanab.live/history/pianoblook/scharkbite/will.i.am
plus, scharkbite, sephiroth, Valetta6789	1.47	1	https://hanab.live/history/plus/scharkbite/sephiroth/Valetta6789
plus, scharkbite, will.i.am	1.47	1	https://hanab.live/history/plus/scharkbite/will.i.am
posij118, Shadourow, Sturm	1.47	1	https://hanab.live/history/posij118/Shadourow/Sturm
possum, ReaverSe, yuto	1.47	1	https://hanab.live/history/possum/ReaverSe/yuto
ricardodd, StKildaFan, TimeHoodie	1.47	1	https://hanab.live/history/ricardodd/StKildaFan/TimeHoodie
ricardodd, robense, wump	1.47	1	https://hanab.live/history/ricardodd/robense/wump
ricardodd, wshull, yagami_black, yuto	1.47	1	https://hanab.live/history/ricardodd/wshull/yagami_black/yuto
robense, Tailz, TimeHoodie	1.47	1	https://hanab.live/history/robense/Tailz/TimeHoodie
robense, sephiroth, Sucubis	1.47	1	https://hanab.live/history/robense/sephiroth/Sucubis
robense, sephiroth, swineherd, Zakisan	1.47	1	https://hanab.live/history/robense/sephiroth/swineherd/Zakisan
Andreasz, chrroom, joano580	1.46	5	https://hanab.live/history/Andreasz/chrroom/joano580
ChristopheAF, HelanaAshryvr, ricardodd	1.46	2	https://hanab.live/history/ChristopheAF/HelanaAshryvr/ricardodd
Fireheart, Floriman, Valetta6789	1.46	5	https://hanab.live/history/Fireheart/Floriman/Valetta6789
Fireheart, scharkbite, Valetta6789	1.46	2	https://hanab.live/history/Fireheart/scharkbite/Valetta6789
Floriman, kimbifille, Kyle	1.46	3	https://hanab.live/history/Floriman/kimbifille/Kyle
amattias, Andreasz, percolate	1.46	10	https://hanab.live/history/amattias/Andreasz/percolate
florrat2, James, Libster	1.46	4	https://hanab.live/history/florrat2/James/Libster
jack67889, nitawa, Pablo-	1.46	2	https://hanab.live/history/jack67889/nitawa/Pablo-
melwen, Ntalakas, ntinta	1.46	9	https://hanab.live/history/melwen/Ntalakas/ntinta
ChristopheAF, Lanvin, Lel0uch	1.45	3	https://hanab.live/history/ChristopheAF/Lanvin/Lel0uch
Fireheart, Kyle, Valetta6789	1.45	4	https://hanab.live/history/Fireheart/Kyle/Valetta6789
aitch2, HelanaAshryvr, MarkusKahlsen	1.45	3	https://hanab.live/history/aitch2/HelanaAshryvr/MarkusKahlsen
newduke, newsun, Onen	1.45	2	https://hanab.live/history/newduke/newsun/Onen
nitawa, Sucubis, XMIL	1.45	3	https://hanab.live/history/nitawa/Sucubis/XMIL
ADrone, avanderwalde, rkass	1.44	2	https://hanab.live/history/ADrone/avanderwalde/rkass
CIken, McPhisto2051, MKQ, yvi	1.44	3	https://hanab.live/history/CIken/McPhisto2051/MKQ/yvi
Dr_Kakashi, IAMJEFF, micerang	1.44	2	https://hanab.live/history/Dr_Kakashi/IAMJEFF/micerang
Dr_Kakashi, indego, TheDaniMan	1.44	2	https://hanab.live/history/Dr_Kakashi/indego/TheDaniMan
FrozenStella, GameConqueror, ReaverSe, sinuni_hung	1.44	5	https://hanab.live/history/FrozenStella/GameConqueror/ReaverSe/sinuni_hung
ace201, HelanaAshryvr, kooolant	1.44	2	https://hanab.live/history/ace201/HelanaAshryvr/kooolant
asaelr, indego, Lanvin, MarkusKahlsen	1.44	2	https://hanab.live/history/asaelr/indego/Lanvin/MarkusKahlsen
avanderwalde, bazzy, rkass	1.44	2	https://hanab.live/history/avanderwalde/bazzy/rkass
awe, IAMJEFF, Jake_Stiles	1.44	3	https://hanab.live/history/awe/IAMJEFF/Jake_Stiles
dobi, indego, timotree	1.44	2	https://hanab.live/history/dobi/indego/timotree
910dan, Cory, Libster, Mike, sankala	1.43	1	https://hanab.live/history/910dan/Cory/Libster/Mike/sankala
ADrone, Kyle, MarkusKahlsen	1.43	1	https://hanab.live/history/ADrone/Kyle/MarkusKahlsen
ADrone, kacasey1, maxeymo, Shadourow, Tailz	1.43	1	https://hanab.live/history/ADrone/kacasey1/maxeymo/Shadourow/Tailz
Amy2, MarkusKahlsen, nitawa, TimeHoodie, Veexliat	1.43	1	https://hanab.live/history/Amy2/MarkusKahlsen/nitawa/TimeHoodie/Veexliat
Amy2, newduke, timotree	1.43	1	https://hanab.live/history/Amy2/newduke/timotree
Andrew_UK, pianoblook, piper, scharkbite, Valetta6789	1.43	1	https://hanab.live/history/Andrew_UK/pianoblook/piper/scharkbite/Valetta6789
BlameItOnRaz, James, RaKXeR	1.43	1	https://hanab.live/history/BlameItOnRaz/James/RaKXeR
Bonja97, jack67889, newduke, robense	1.43	1	https://hanab.live/history/Bonja97/jack67889/newduke/robense
Bot-Fiora, Lanvin, rachyrules, TimeHoodie	1.43	1	https://hanab.live/history/Bot-Fiora/Lanvin/rachyrules/TimeHoodie
CaitlinSmith, Kernel, knaphill, Nitrate2, Wittvector	1.43	1	https://hanab.live/history/CaitlinSmith/Kernel/knaphill/Nitrate2/Wittvector
CaitlinSmith, Lanvin, MarkusKahlsen, Syrah, VerySloppyTwo	1.43	1	https://hanab.live/history/CaitlinSmith/Lanvin/MarkusKahlsen/Syrah/VerySloppyTwo
CaitlinSmith, Nitrate2, Wittvector	1.43	1	https://hanab.live/history/CaitlinSmith/Nitrate2/Wittvector
Carunty, ChristopheAF, frosty104, katian, Lel0uch	1.43	1	https://hanab.live/history/Carunty/ChristopheAF/frosty104/katian/Lel0uch
Carunty, joano580, Lanvin	1.43	1	https://hanab.live/history/Carunty/joano580/Lanvin
ChristopheAF, Floriman, indego, kevincaseytdk1, pianoblook, Wittvector	1.43	1	https://hanab.live/history/ChristopheAF/Floriman/indego/kevincaseytdk1/pianoblook/Wittvector
ChristopheAF, dobi, Lanvin, Lel0uch, TheDaniMan	1.43	1	https://hanab.live/history/ChristopheAF/dobi/Lanvin/Lel0uch/TheDaniMan
ChristopheAF, dobi, ricardodd	1.43	1	https://hanab.live/history/ChristopheAF/dobi/ricardodd
ChristopheAF, duckless, indego	1.43	1	https://hanab.live/history/ChristopheAF/duckless/indego
ChristopheAF, sephiroth, sin_faith	1.43	1	https://hanab.live/history/ChristopheAF/sephiroth/sin_faith
DMoney, emilyzhao, MarkusKahlsen, squidgetx	1.43	1	https://hanab.live/history/DMoney/emilyzhao/MarkusKahlsen/squidgetx
DMoney, melwen, sephiroth, TheDaniMan	1.43	1	https://hanab.live/history/DMoney/melwen/sephiroth/TheDaniMan
DaBeast, Lanvin, newsun, TimeHoodie	1.43	1	https://hanab.live/history/DaBeast/Lanvin/newsun/TimeHoodie
DarthGandalf, Libster, RaKXeR, wortel	1.43	1	https://hanab.live/history/DarthGandalf/Libster/RaKXeR/wortel
DarthGandalf, kunyavskiy, nkkarpov, Petr	1.43	1	https://hanab.live/history/DarthGandalf/kunyavskiy/nkkarpov/Petr
Div, lotem, sin_faith, Sucubis, TimeHoodie, Zakisan	1.43	1	https://hanab.live/history/Div/lotem/sin_faith/Sucubis/TimeHoodie/Zakisan
Fedorov, melwen, Ntalakas, ntinta	1.43	2	https://hanab.live/history/Fedorov/melwen/Ntalakas/ntinta
Fey, Lanvin, MangoPie, nkkarpov, wump	1.43	1	https://hanab.live/history/Fey/Lanvin/MangoPie/nkkarpov/wump
Fey, indego, Lel0uch	1.43	1	https://hanab.live/history/Fey/indego/Lel0uch
Fey, orucsoraihc, rz, wump	1.43	1	https://hanab.live/history/Fey/orucsoraihc/rz/wump
Fireheart, Floriman, NoMercy, Valetta6789	1.43	1	https://hanab.live/history/Fireheart/Floriman/NoMercy/Valetta6789
Fireheart, IAMJEFF, Livia	1.43	2	https://hanab.live/history/Fireheart/IAMJEFF/Livia
Fireheart, Kyle, scharkbite, Valetta6789	1.43	1	https://hanab.live/history/Fireheart/Kyle/scharkbite/Valetta6789
Fireheart, kopen, Livia	1.43	1	https://hanab.live/history/Fireheart/kopen/Livia
Floriman, Kyle, LaFayetteX, MarkusKahlsen, XMIL	1.43	1	https://hanab.live/history/Floriman/Kyle/LaFayetteX/MarkusKahlsen/XMIL
Floriman, florrat2, scharkbite	1.43	1	https://hanab.live/history/Floriman/florrat2/scharkbite
Floriman, postmans, scharkbite, Valetta6789	1.43	1	https://hanab.live/history/Floriman/postmans/scharkbite/Valetta6789
FrozenStella, GameConqueror, QCW, ReaverSe	1.43	1	https://hanab.live/history/FrozenStella/GameConqueror/QCW/ReaverSe
GameConqueror, ReaverSe, ssh8539	1.43	1	https://hanab.live/history/GameConqueror/ReaverSe/ssh8539
HelanaAshryvr, MarkusKahlsen, newduke, newsun	1.43	1	https://hanab.live/history/HelanaAshryvr/MarkusKahlsen/newduke/newsun
HelanaAshryvr, joelw, TimeHoodie	1.43	1	https://hanab.live/history/HelanaAshryvr/joelw/TimeHoodie
HelanaAshryvr, joelw, omegaxis, rahsosprout, Tailz	1.43	1	https://hanab.live/history/HelanaAshryvr/joelw/omegaxis/rahsosprout/Tailz
HelanaAshryvr, kacasey2, mystus, newduke	1.43	1	https://hanab.live/history/HelanaAshryvr/kacasey2/mystus/newduke
HelanaAshryvr, kappatosity, newsun, Sturm	1.43	1	https://hanab.live/history/HelanaAshryvr/kappatosity/newsun/Sturm
HelanaAshryvr, kooolant, Kyle, melwen, newsun	1.43	1	https://hanab.live/history/HelanaAshryvr/kooolant/Kyle/melwen/newsun
HelanaAshryvr, newduke, RavenGr	1.43	1	https://hanab.live/history/HelanaAshryvr/newduke/RavenGr
IcyPanda, Lanvin, Sturm	1.43	2	https://hanab.live/history/IcyPanda/Lanvin/Sturm
IsabeltheCat, lolthisnotderk, louietyj, qqqq, wortel	1.43	1	https://hanab.live/history/IsabeltheCat/lolthisnotderk/louietyj/qqqq/wortel
James, Razgovor, scharkbite	1.43	1	https://hanab.live/history/James/Razgovor/scharkbite
Kyle, ricardodd, sephiroth	1.43	1	https://hanab.live/history/Kyle/ricardodd/sephiroth
Kyle, scharkbite, sephiroth	1.43	1	https://hanab.live/history/Kyle/scharkbite/sephiroth
Lanvin, Lel0uch, macanek, sjdrodge	1.43	1	https://hanab.live/history/Lanvin/Lel0uch/macanek/sjdrodge
Lanvin, rachyrules, robense	1.43	1	https://hanab.live/history/Lanvin/rachyrules/robense
Lanvin, rahsosprout, TheDaniMan	1.43	1	https://hanab.live/history/Lanvin/rahsosprout/TheDaniMan
Lel0uch, melwen, squirrel1988	1.43	2	https://hanab.live/history/Lel0uch/melwen/squirrel1988
Lel0uch, newduke, StKildaFan	1.43	2	https://hanab.live/history/Lel0uch/newduke/StKildaFan
Libster, NoMercy, RaKXeR	1.43	1	https://hanab.live/history/Libster/NoMercy/RaKXeR
MKQ, Triqueon, yvi	1.43	2	https://hanab.live/history/MKQ/Triqueon/yvi
MangoPie, newduke, Sturm, TheDaniMan	1.43	2	https://hanab.live/history/MangoPie/newduke/Sturm/TheDaniMan
ace201, arv, IAMJEFF, newduke, ReaverSe	1.43	1	https://hanab.live/history/ace201/arv/IAMJEFF/newduke/ReaverSe
ace201, dramos, newduke, possum	1.43	1	https://hanab.live/history/ace201/dramos/newduke/possum
ace201, newduke, rahsosprout	1.43	1	https://hanab.live/history/ace201/newduke/rahsosprout
ace201, rahsosprout, ReaverSe	1.43	1	https://hanab.live/history/ace201/rahsosprout/ReaverSe
aitch2, Lanvin, orucsoraihc, yuto	1.43	1	https://hanab.live/history/aitch2/Lanvin/orucsoraihc/yuto
aitch2, asaelr, HelanaAshryvr, MarkusKahlsen, Sturm	1.43	1	https://hanab.live/history/aitch2/asaelr/HelanaAshryvr/MarkusKahlsen/Sturm
ankeszu, hakha3, postmans	1.43	2	https://hanab.live/history/ankeszu/hakha3/postmans
antitelharsic, aquarelle, wump	1.43	1	https://hanab.live/history/antitelharsic/aquarelle/wump
antitelharsic, derekcheah, HelanaAshryvr, Lanvin, melwen, Pablo-	1.43	1	https://hanab.live/history/antitelharsic/derekcheah/HelanaAshryvr/Lanvin/melwen/Pablo-
antitelharsic, dobi, jack67889, kevincaseytdk1, Lanvin	1.43	1	https://hanab.live/history/antitelharsic/dobi/jack67889/kevincaseytdk1/Lanvin
antitelharsic, jack67889, Lanvin, wump	1.43	1	https://hanab.live/history/antitelharsic/jack67889/Lanvin/wump
aquarelle, ChristopheAF, HelanaAshryvr, rz, voss	1.43	1	https://hanab.live/history/aquarelle/ChristopheAF/HelanaAshryvr/rz/voss
asaelr, Fireheart, scharkbite	1.43	3	https://hanab.live/history/asaelr/Fireheart/scharkbite
asaelr, Floriman, micerang, Romain672	1.43	1	https://hanab.live/history/asaelr/Floriman/micerang/Romain672
asaelr, IAMJEFF, Jake_Stiles	1.43	1	https://hanab.live/history/asaelr/IAMJEFF/Jake_Stiles
asaelr, Lanvin, Sturm	1.43	2	https://hanab.live/history/asaelr/Lanvin/Sturm
asaelr, avanderwalde, kevincaseytdk1, Lanvin, MangoPie	1.43	1	https://hanab.live/history/asaelr/avanderwalde/kevincaseytdk1/Lanvin/MangoPie
asaelr, kappatosity, scharkbite, str8tsknacker, wshull	1.43	1	https://hanab.live/history/asaelr/kappatosity/scharkbite/str8tsknacker/wshull
asaelr, plus, swineherd, TheDaniMan, Veexliat	1.43	1	https://hanab.live/history/asaelr/plus/swineherd/TheDaniMan/Veexliat
avanderwalde, hakha3, rkass, TimeHoodie	1.43	1	https://hanab.live/history/avanderwalde/hakha3/rkass/TimeHoodie
avanderwalde, rkass, XMIL	1.43	1	https://hanab.live/history/avanderwalde/rkass/XMIL
bjnh, dobi, kevincaseytdk1, Lel0uch, melwen	1.43	1	https://hanab.live/history/bjnh/dobi/kevincaseytdk1/Lel0uch/melwen
catula, IcyPanda, Lanvin	1.43	1	https://hanab.live/history/catula/IcyPanda/Lanvin
catula, jack67889, sephiroth, Sucubis	1.43	1	https://hanab.live/history/catula/jack67889/sephiroth/Sucubis
charlesfire, Razvogor, ZeNertox	1.43	2	https://hanab.live/history/charlesfire/Razvogor/ZeNertox
corys, dobi, wortel, xor	1.43	1	https://hanab.live/history/corys/dobi/wortel/xor
craborac, darnley, nkkarpov, Petr, SergeyMelnikov	1.43	1	https://hanab.live/history/craborac/darnley/nkkarpov/Petr/SergeyMelnikov
darnley, DarthGandalf, nkkarpov	1.43	1	https://hanab.live/history/darnley/DarthGandalf/nkkarpov
derekcheah, dobi, Lel0uch	1.43	2	https://hanab.live/history/derekcheah/dobi/Lel0uch
derekcheah, kimbifille, Lel0uch, pianoblook, piper	1.43	1	https://hanab.live/history/derekcheah/kimbifille/Lel0uch/pianoblook/piper
dobi, HelanaAshryvr, melwen, newduke, Takis	1.43	1	https://hanab.live/history/dobi/HelanaAshryvr/melwen/newduke/Takis
dobi, ReaverSe, yagami_black	1.43	1	https://hanab.live/history/dobi/ReaverSe/yagami_black
doctorabi, hakha3, Lel0uch, padi	1.43	1	https://hanab.live/history/doctorabi/hakha3/Lel0uch/padi
doeo, DrDrej, FrozenWinters, lilyxy, TheDaniMan	1.43	1	https://hanab.live/history/doeo/DrDrej/FrozenWinters/lilyxy/TheDaniMan
eliclax, Fey, louietyj	1.43	1	https://hanab.live/history/eliclax/Fey/louietyj
eliclax, nitawa, Pablo-	1.43	2	https://hanab.live/history/eliclax/nitawa/Pablo-
florrat2, James, Libster, Razgovor	1.43	1	https://hanab.live/history/florrat2/James/Libster/Razgovor
frosty104, kappatosity, MarkusKahlsen, micerang, omegaxis	1.43	1	https://hanab.live/history/frosty104/kappatosity/MarkusKahlsen/micerang/omegaxis
frosty104, newduke, Sturm	1.43	1	https://hanab.live/history/frosty104/newduke/Sturm
griff77, HelanaAshryvr, kevincaseytdk1, mystus, nwajfromoz	1.43	1	https://hanab.live/history/griff77/HelanaAshryvr/kevincaseytdk1/mystus/nwajfromoz
hakha3, sephiroth, Sucubis, TimeHoodie	1.43	2	https://hanab.live/history/hakha3/sephiroth/Sucubis/TimeHoodie
indego, James, Lel0uch	1.43	1	https://hanab.live/history/indego/James/Lel0uch
indego, jack67889, MarkusKahlsen, sephiroth	1.43	1	https://hanab.live/history/indego/jack67889/MarkusKahlsen/sephiroth
indego, kevincaseytdk1, Lanvin	1.43	1	https://hanab.live/history/indego/kevincaseytdk1/Lanvin
joelwool, melwen, sephiroth	1.43	2	https://hanab.live/history/joelwool/melwen/sephiroth
knaphill, Nitrate2, rz, sephiroth, Wittvector	1.43	1	https://hanab.live/history/knaphill/Nitrate2/rz/sephiroth/Wittvector
lotem, melwen, Nitrate2, sephiroth	1.43	1	https://hanab.live/history/lotem/melwen/Nitrate2/sephiroth
melwen, ntinta, Takis	1.43	2	https://hanab.live/history/melwen/ntinta/Takis
nitawa, Pablo-, TimeHoodie	1.43	2	https://hanab.live/history/nitawa/Pablo-/TimeHoodie
qqqq, scharkbite, Sucubis	1.43	1	https://hanab.live/history/qqqq/scharkbite/Sucubis
robense, TimeHoodie, Wittvector	1.43	1	https://hanab.live/history/robense/TimeHoodie/Wittvector
Fey, hakha3, MangoPie	1.42	3	https://hanab.live/history/Fey/hakha3/MangoPie
Fireheart, Romain672, Valetta6789	1.42	3	https://hanab.live/history/Fireheart/Romain672/Valetta6789
McPhisto2051, MKQ, yvi	1.42	6	https://hanab.live/history/McPhisto2051/MKQ/yvi
amattias, Andreasz, joano580	1.42	3	https://hanab.live/history/amattias/Andreasz/joano580
arv, newduke, Sturm	1.42	3	https://hanab.live/history/arv/newduke/Sturm
avanderwalde, emilyzhao, rkass, squidgetx	1.42	2	https://hanab.live/history/avanderwalde/emilyzhao/rkass/squidgetx
derekcheah, Lanvin, scharkbite	1.42	2	https://hanab.live/history/derekcheah/Lanvin/scharkbite
doeo, DrDrej, lilyxy, TheDaniMan	1.42	6	https://hanab.live/history/doeo/DrDrej/lilyxy/TheDaniMan
efaust, kemurphy, sjdrodge	1.42	3	https://hanab.live/history/efaust/kemurphy/sjdrodge
joelw, maxeymo, newduke	1.42	2	https://hanab.live/history/joelw/maxeymo/newduke
Floriman, kimbifille, pianoblook, Valetta6789	1.41	2	https://hanab.live/history/Floriman/kimbifille/pianoblook/Valetta6789
hakha3, HelanaAshryvr, Lanvin, melwen	1.41	4	https://hanab.live/history/hakha3/HelanaAshryvr/Lanvin/melwen
Floriman, kimbifille, pianoblook	1.4	3	https://hanab.live/history/Floriman/kimbifille/pianoblook
Jake_Stiles, James, sankala fan	1.4	2	https://hanab.live/history/Jake_Stiles/James/sankala fan
jeff10, rachyrules, TheDaniMan	1.4	2	https://hanab.live/history/jeff10/rachyrules/TheDaniMan
3nvy, melwen, TimeHoodie	1.39	1	https://hanab.live/history/3nvy/melwen/TimeHoodie
4head, DarthGandalf, yuto	1.39	1	https://hanab.live/history/4head/DarthGandalf/yuto
4head, HelanaAshryvr, indego, TheDaniMan	1.39	1	https://hanab.live/history/4head/HelanaAshryvr/indego/TheDaniMan
4head, HelanaAshryvr, kappatosity	1.39	1	https://hanab.live/history/4head/HelanaAshryvr/kappatosity
4head, arv, Livia, micerang	1.39	1	https://hanab.live/history/4head/arv/Livia/micerang
4head, asaelr, frosty104, macanek	1.39	1	https://hanab.live/history/4head/asaelr/frosty104/macanek
4head, caña, DMoney	1.39	1	https://hanab.live/history/4head/caña/DMoney
4head, kappatosity, MarkusKahlsen	1.39	1	https://hanab.live/history/4head/kappatosity/MarkusKahlsen
4head, kappatosity, lucasmayer	1.39	1	https://hanab.live/history/4head/kappatosity/lucasmayer
4head, kappatosity, newduke, newsun	1.39	1	https://hanab.live/history/4head/kappatosity/newduke/newsun
4head, kappatosity, wump	1.39	2	https://hanab.live/history/4head/kappatosity/wump
4head, kevincaseytdk1, Lanvin, Lel0uch	1.39	1	https://hanab.live/history/4head/kevincaseytdk1/Lanvin/Lel0uch
4head, louietyj, nishanoire	1.39	1	https://hanab.live/history/4head/louietyj/nishanoire
4head, mystus, newduke	1.39	1	https://hanab.live/history/4head/mystus/newduke
4head, rahsosprout, voss	1.39	1	https://hanab.live/history/4head/rahsosprout/voss
54321, MarkusKahlsen, TheDaniMan	1.39	1	https://hanab.live/history/54321/MarkusKahlsen/TheDaniMan
54321, csmosley5885, ReaverSe	1.39	1	https://hanab.live/history/54321/csmosley5885/ReaverSe
ADrone, Huxley, pianoblook	1.39	1	https://hanab.live/history/ADrone/Huxley/pianoblook
ADrone, Kyle, Tailz	1.39	1	https://hanab.live/history/ADrone/Kyle/Tailz
ADrone, Kyle, piper, robense	1.39	1	https://hanab.live/history/ADrone/Kyle/piper/robense
ADrone, Kyle, postmans, TimeHoodie	1.39	1	https://hanab.live/history/ADrone/Kyle/postmans/TimeHoodie
Ahming, BlueNovember, HelanaAshryvr, Nitrate	1.39	1	https://hanab.live/history/Ahming/BlueNovember/HelanaAshryvr/Nitrate
Aluap, IsabeltheCat, MalachiteMoa	1.39	1	https://hanab.live/history/Aluap/IsabeltheCat/MalachiteMoa
Aluap, antitelharsic, Littleinvad	1.39	1	https://hanab.live/history/Aluap/antitelharsic/Littleinvad
Aluap, aquarelle, wump	1.39	1	https://hanab.live/history/Aluap/aquarelle/wump
Aluap, melwen, sephiroth	1.39	1	https://hanab.live/history/Aluap/melwen/sephiroth
Amy2, Nitrate2, TheDaniMan, Wittvector	1.39	1	https://hanab.live/history/Amy2/Nitrate2/TheDaniMan/Wittvector
Amy2, Pablo-, sephiroth	1.39	1	https://hanab.live/history/Amy2/Pablo-/sephiroth
Amy2, antitelharsic, catula, sephiroth	1.39	1	https://hanab.live/history/Amy2/antitelharsic/catula/sephiroth
Amy2, nitawa, Pablo-	1.39	1	https://hanab.live/history/Amy2/nitawa/Pablo-
Andreasz, kinkajusrevenge, yuto	1.39	1	https://hanab.live/history/Andreasz/kinkajusrevenge/yuto
Andreasz, omegaxis, Sturm	1.39	1	https://hanab.live/history/Andreasz/omegaxis/Sturm
Andrew_UK, Asddsa76, efaust	1.39	1	https://hanab.live/history/Andrew_UK/Asddsa76/efaust
Animex52, MarkusKahlsen, melwen, padi, piper, sephiroth	1.39	1	https://hanab.live/history/Animex52/MarkusKahlsen/melwen/padi/piper/sephiroth
Animex52, catula, Sucubis	1.39	2	https://hanab.live/history/Animex52/catula/Sucubis
Animex52, claudiob, honzas, kalisa, sephiroth, will.i.am	1.39	1	https://hanab.live/history/Animex52/claudiob/honzas/kalisa/sephiroth/will.i.am
Animex52, ejwu, jack67889	1.39	1	https://hanab.live/history/Animex52/ejwu/jack67889
Animex52, jack67889, nitawa	1.39	1	https://hanab.live/history/Animex52/jack67889/nitawa
Animex52, jack67889, nitawa, penisman, sin_faith	1.39	1	https://hanab.live/history/Animex52/jack67889/nitawa/penisman/sin_faith
Animex52, penisman, wump	1.39	1	https://hanab.live/history/Animex52/penisman/wump
Asddsa76, florrat2, Libster	1.39	1	https://hanab.live/history/Asddsa76/florrat2/Libster
BlueNovember, HelanaAshryvr, omegaxis	1.39	1	https://hanab.live/history/BlueNovember/HelanaAshryvr/omegaxis
BlueNovember, Nitrate, wortel	1.39	1	https://hanab.live/history/BlueNovember/Nitrate/wortel
BlueNovember, kappatosity, MarkusKahlsen	1.39	1	https://hanab.live/history/BlueNovember/kappatosity/MarkusKahlsen
BlueNovember, vavke, yagami_black	1.39	1	https://hanab.live/history/BlueNovember/vavke/yagami_black
Bonja97, Nitrate2, Pablo-	1.39	1	https://hanab.live/history/Bonja97/Nitrate2/Pablo-
Bonja97, derekcheah, swineherd	1.39	1	https://hanab.live/history/Bonja97/derekcheah/swineherd
Bonja97, jack67889, Jake_Stiles, Kyle	1.39	1	https://hanab.live/history/Bonja97/jack67889/Jake_Stiles/Kyle
Bot-Fiora, ChristopheAF, indego, Syrah	1.39	1	https://hanab.live/history/Bot-Fiora/ChristopheAF/indego/Syrah
Bot-Fiora, Fafrd, griff77	1.39	1	https://hanab.live/history/Bot-Fiora/Fafrd/griff77
Bot-Fiora, caña, DarthGandalf, newduke	1.39	1	https://hanab.live/history/Bot-Fiora/caña/DarthGandalf/newduke
Bot-Fiora, eliclax, newduke, ReaverSe	1.39	1	https://hanab.live/history/Bot-Fiora/eliclax/newduke/ReaverSe
Bot-Fiora, lucasmayer, newduke, NickLikesFire	1.39	1	https://hanab.live/history/Bot-Fiora/lucasmayer/newduke/NickLikesFire
Bot-Fiora, qqqq, yuto	1.39	1	https://hanab.live/history/Bot-Fiora/qqqq/yuto
