game_id	count	score	variant	date	players
353920	3	0	Rainbow & Dark Null (6 Suits)	2020-11-26 — 00:48:07 UTC	kimbifille, timotree, Zamiel
353914	3	0	Rainbow & Dark Null (6 Suits)	2020-11-26 — 00:36:51 UTC	kimbifille, timotree, Zamiel
353520	3	30	White & Prism (6 Suits)	2020-11-25 — 16:06:21 UTC	kimbifille, Kyle, will.i.am
353515	3	0	White & Prism (6 Suits)	2020-11-25 — 15:41:15 UTC	kimbifille, Kyle, will.i.am
353491	5	30	Black & Prism (6 Suits)	2020-11-25 — 14:14:18 UTC	asaelr, Carunty, kimbifille, Pablo-, TimeHoodie
353088	5	28	Rainbow & Dark Null (6 Suits)	2020-11-25 — 00:24:50 UTC	kimbifille, Kyle, melwen, timotree, Zamiel
353082	5	0	Rainbow & Dark Null (6 Suits)	2020-11-25 — 00:00:25 UTC	kimbifille, Kyle, melwen, timotree, Zamiel
353076	4	0	Rainbow & Dark Null (6 Suits)	2020-11-24 — 23:35:28 UTC	kimbifille, melwen, timotree, Zamiel
353067	3	0	Rainbow & Dark Null (6 Suits)	2020-11-24 — 23:11:05 UTC	kimbifille, timotree, Zamiel
353057	3	0	Rainbow & Dark Null (6 Suits)	2020-11-24 — 22:52:19 UTC	kimbifille, timotree, Zamiel
353055	3	0	Rainbow & Dark Null (6 Suits)	2020-11-24 — 22:45:45 UTC	kimbifille, timotree, Zamiel
349889	5	24	Dark Brown (5 Suits)	2020-11-21 — 20:44:44 UTC	asaelr, Floriman, hakha3, kimbifille, Kyle
349877	5	21	Dark Brown (5 Suits)	2020-11-21 — 20:30:30 UTC	asaelr, Floriman, hakha3, kimbifille, Kyle
349869	5	0	Dark Brown (5 Suits)	2020-11-21 — 20:14:54 UTC	asaelr, Floriman, hakha3, kimbifille, Kyle
349853	5	29	Black & Prism (6 Suits)	2020-11-21 — 19:49:43 UTC	Floriman, hakha3, kimbifille, Kyle, piper
349819	3	25	Black & Pink (5 Suits)	2020-11-21 — 19:15:30 UTC	Floriman, kimbifille, piper
349497	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 06:10:11 UTC	Dr_Kakashi, IAMJEFF, kimbifille
349485	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 06:05:18 UTC	Dr_Kakashi, IAMJEFF, kimbifille
349467	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 06:00:28 UTC	Dr_Kakashi, IAMJEFF, kimbifille
349440	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 05:50:09 UTC	Dr_Kakashi, IAMJEFF, kimbifille
349388	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 05:30:00 UTC	Dr_Kakashi, IAMJEFF, kimbifille
349378	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 05:20:16 UTC	Dr_Kakashi, IAMJEFF, kimbifille
349362	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 05:08:57 UTC	Dr_Kakashi, IAMJEFF, kimbifille
349339	3	0	Black & Dark Null (6 Suits)	2020-11-21 — 04:52:24 UTC	Dr_Kakashi, IAMJEFF, kimbifille
347829	6	30	Light Pink (6 Suits)	2020-11-19 — 17:02:27 UTC	doctorabi, jack67889, kimbifille, Kyle, sin_faith, TimeHoodie
347815	4	25	Light-Pink-Ones & White (5 Suits)	2020-11-19 — 16:29:31 UTC	jack67889, kimbifille, Kyle, sin_faith
347805	4	0	Light-Pink-Ones & White (5 Suits)	2020-11-19 — 16:08:36 UTC	jack67889, kimbifille, Kyle, sin_faith
347561	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 03:55:33 UTC	avanderwalde, kimbifille, Kyle, timotree, Zamiel
347545	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 03:43:44 UTC	avanderwalde, kimbifille, Kyle, timotree, Zamiel
347537	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 03:36:23 UTC	avanderwalde, kimbifille, Kyle, timotree, Zamiel
347515	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 03:17:00 UTC	avanderwalde, kimbifille, melwen, timotree, Zamiel
347502	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 03:03:12 UTC	avanderwalde, kimbifille, Kyle, melwen, Zamiel
347498	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 03:00:23 UTC	avanderwalde, kimbifille, Kyle, melwen, Zamiel
347465	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 02:22:43 UTC	avanderwalde, kimbifille, Kyle, melwen, Zamiel
347440	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 01:55:05 UTC	avanderwalde, kimbifille, Kyle, melwen, Zamiel
347420	5	0	Rainbow & Null (6 Suits)	2020-11-19 — 01:28:09 UTC	avanderwalde, kimbifille, Kyle, melwen, Zamiel
347411	4	0	Rainbow & Null (6 Suits)	2020-11-19 — 01:16:07 UTC	avanderwalde, kimbifille, melwen, Zamiel
347212	5	0	Rainbow & Prism (4 Suits)	2020-11-18 — 19:58:22 UTC	Floriman, kimbifille, plus, TheDaniMan, timotree
347207	5	0	Rainbow & Prism (4 Suits)	2020-11-18 — 19:51:25 UTC	Floriman, kimbifille, plus, TheDaniMan, timotree
345917	6	0	Rainbow-Ones & Dark Pink (6 Suits)	2020-11-17 — 02:48:35 UTC	jeff10, kimbifille, Lel0uch, melwen, TimeHoodie, Zamiel
345215	4	0	Pink & Dark Brown (5 Suits)	2020-11-16 — 19:16:58 UTC	jack67889, kimbifille, Kyle, TimeHoodie
345181	4	0	Pink & Dark Brown (5 Suits)	2020-11-16 — 19:06:03 UTC	jack67889, kimbifille, Kyle, TimeHoodie
345167	4	0	Pink & Dark Brown (5 Suits)	2020-11-16 — 18:59:35 UTC	jack67889, kimbifille, Kyle, TimeHoodie
345105	6	25	Dark Pink (6 Suits)	2020-11-16 — 18:34:45 UTC	jeff10, kimbifille, Kyle, micerang, Sucubis, TimeHoodie
345049	5	22	Dark Pink (5 Suits)	2020-11-16 — 17:57:12 UTC	Fey, kimbifille, Kyle, micerang, Sucubis
344446	3	0	Black & Omni (6 Suits)	2020-11-15 — 23:11:48 UTC	Dr_Kakashi, Floriman, kimbifille
344416	3	0	Black & Omni (6 Suits)	2020-11-15 — 22:43:08 UTC	Dr_Kakashi, Floriman, kimbifille
344398	3	0	Black & Omni (6 Suits)	2020-11-15 — 22:27:36 UTC	Dr_Kakashi, Floriman, kimbifille
344379	3	0	Black & Omni (6 Suits)	2020-11-15 — 22:10:08 UTC	Dr_Kakashi, Floriman, kimbifille
344372	3	0	Black & Omni (6 Suits)	2020-11-15 — 21:57:41 UTC	Dr_Kakashi, Floriman, kimbifille
344356	3	0	Black & Omni (6 Suits)	2020-11-15 — 21:37:18 UTC	Dr_Kakashi, Floriman, kimbifille
343729	5	29	Black & Brown (6 Suits)	2020-11-14 — 23:52:37 UTC	Floriman, kimbifille, pianoblook, piper, Wittvector
343695	5	0	Black & Brown (6 Suits)	2020-11-14 — 23:13:51 UTC	Floriman, kimbifille, pianoblook, piper, Wittvector
343684	5	0	Black & Brown (6 Suits)	2020-11-14 — 22:54:47 UTC	Floriman, kimbifille, pianoblook, piper, Wittvector
342808	4	0	Black & Rainbow (5 Suits)	2020-11-14 — 00:04:57 UTC	hakha3, kimbifille, melwen, RaKXeR
342783	4	22	Black & Rainbow (5 Suits)	2020-11-13 — 23:57:40 UTC	hakha3, kimbifille, melwen, RaKXeR
341969	4	0	Extremely Ambiguous & Muddy Rainbow (6 Suits)	2020-11-13 — 00:19:36 UTC	kimbifille, melwen, newduke, Zamiel
341962	4	0	Extremely Ambiguous & Muddy Rainbow (6 Suits)	2020-11-13 — 00:06:58 UTC	kimbifille, melwen, newduke, Zamiel
341946	4	30	White Reversed (6 Suits)	2020-11-12 — 23:42:54 UTC	kimbifille, melwen, newduke, Zamiel
341877	3	24	Rainbow & Dark Prism (5 Suits)	2020-11-12 — 22:18:33 UTC	Dr_Kakashi, Floriman, kimbifille
341405	5	17	Color Blind (4 Suits)	2020-11-12 — 04:52:43 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341387	5	0	Color Blind (4 Suits)	2020-11-12 — 04:33:54 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341369	5	19	Color Blind (4 Suits)	2020-11-12 — 04:20:40 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341352	5	0	Color Blind (4 Suits)	2020-11-12 — 04:05:05 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341345	5	0	Color Blind (4 Suits)	2020-11-12 — 03:57:25 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341328	5	19	White & Prism (4 Suits)	2020-11-12 — 03:44:07 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341315	5	0	White & Prism (4 Suits)	2020-11-12 — 03:26:17 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341303	5	18	White & Prism (4 Suits)	2020-11-12 — 03:15:31 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341288	5	18	White & Prism (4 Suits)	2020-11-12 — 03:00:15 UTC	ADrone, IAMJEFF, kimbifille, pianoblook, Zamiel
341281	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 02:47:18 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341277	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 02:43:56 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341265	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 02:36:54 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341259	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 02:29:10 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341254	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 02:24:39 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341251	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 02:21:34 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341249	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 02:19:11 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341229	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 01:59:26 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341222	4	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 01:43:54 UTC	IAMJEFF, kimbifille, pianoblook, Zamiel
341220	3	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 01:40:55 UTC	kimbifille, pianoblook, Zamiel
341214	3	0	Clue Starved & Rainbow (6 Suits)	2020-11-12 — 01:34:46 UTC	kimbifille, pianoblook, Zamiel
341201	6	0	Omni (6 Suits)	2020-11-12 — 01:01:43 UTC	avanderwalde, kimbifille, pianoblook, TimeHoodie, timotree, Zamiel
341191	5	24	Extremely Ambiguous & Omni (5 Suits)	2020-11-12 — 00:32:54 UTC	Bonja97, kimbifille, TimeHoodie, timotree, Zamiel
341188	5	0	Clue Starved (6 Suits)	2020-11-12 — 00:10:32 UTC	Bonja97, kimbifille, TimeHoodie, timotree, Zamiel
341185	5	25	Omni-Fives (5 Suits)	2020-11-11 — 23:59:31 UTC	Bonja97, kimbifille, TimeHoodie, timotree, Zamiel
341178	4	0	Omni-Fives (5 Suits)	2020-11-11 — 23:30:17 UTC	Bonja97, kimbifille, timotree, Zamiel
341173	4	0	Omni-Fives (5 Suits)	2020-11-11 — 23:09:50 UTC	Bonja97, kimbifille, timotree, Zamiel
341169	4	0	Omni-Fives (5 Suits)	2020-11-11 — 23:03:55 UTC	Bonja97, kimbifille, timotree, Zamiel
341158	4	0	Omni-Fives (5 Suits)	2020-11-11 — 22:52:37 UTC	Bonja97, kimbifille, timotree, Zamiel
340453	5	0	Dark Prism Reversed (6 Suits)	2020-11-11 — 02:25:20 UTC	Dr_Kakashi, honzas, kimbifille, Razvogor, Zamiel
340413	4	0	Dark Prism Reversed (6 Suits)	2020-11-11 — 01:37:57 UTC	Dr_Kakashi, honzas, kimbifille, Zamiel
340386	4	0	Dark Prism Reversed (6 Suits)	2020-11-11 — 00:48:49 UTC	Dr_Kakashi, honzas, kimbifille, Zamiel
340379	4	0	Dark Prism Reversed (6 Suits)	2020-11-11 — 00:37:31 UTC	Dr_Kakashi, honzas, kimbifille, Zamiel
339832	3	30	Clue Starved & Pink (6 Suits)	2020-11-10 — 04:45:39 UTC	IAMJEFF, kimbifille, piper
339811	3	0	Clue Starved & Pink (6 Suits)	2020-11-10 — 04:25:31 UTC	IAMJEFF, kimbifille, piper
339793	3	0	Clue Starved & Pink (6 Suits)	2020-11-10 — 04:08:47 UTC	IAMJEFF, kimbifille, piper
339783	3	0	Clue Starved & Pink (6 Suits)	2020-11-10 — 03:56:32 UTC	IAMJEFF, kimbifille, piper
339754	3	0	Clue Starved & Pink (6 Suits)	2020-11-10 — 03:36:36 UTC	IAMJEFF, kimbifille, piper
339730	3	0	Clue Starved & Pink (6 Suits)	2020-11-10 — 03:21:29 UTC	IAMJEFF, kimbifille, piper
339714	3	0	Clue Starved & Pink (6 Suits)	2020-11-10 — 03:09:39 UTC	IAMJEFF, kimbifille, piper
339513	4	25	No Variant	2020-11-09 — 22:05:46 UTC	Dr_Kakashi, Floriman, kimbifille, RaKXeR
339508	4	0	No Variant	2020-11-09 — 22:01:57 UTC	Dr_Kakashi, Floriman, kimbifille, RaKXeR
339504	4	0	No Variant	2020-11-09 — 21:55:37 UTC	Dr_Kakashi, Floriman, kimbifille, RaKXeR
339495	4	0	No Variant	2020-11-09 — 21:49:01 UTC	Dr_Kakashi, Floriman, kimbifille, RaKXeR
339297	3	25	Rainbow & Prism (5 Suits)	2020-11-09 — 19:06:08 UTC	Dr_Kakashi, kimbifille, RaKXeR
339243	3	0	Rainbow & Prism (5 Suits)	2020-11-09 — 18:21:18 UTC	Dr_Kakashi, kimbifille, RaKXeR
339213	3	0	Dual-Color Mix	2020-11-09 — 17:32:12 UTC	Dr_Kakashi, kimbifille, RaKXeR
338959	3	25	Rainbow & White (5 Suits)	2020-11-09 — 04:59:01 UTC	IAMJEFF, kimbifille, Zamiel
338926	3	0	Rainbow & White (5 Suits)	2020-11-09 — 04:32:26 UTC	IAMJEFF, kimbifille, Zamiel
338914	3	0	Rainbow & White (5 Suits)	2020-11-09 — 04:20:49 UTC	IAMJEFF, kimbifille, Zamiel
338900	3	0	Rainbow & White (5 Suits)	2020-11-09 — 04:08:33 UTC	IAMJEFF, kimbifille, Zamiel
338897	3	0	Rainbow & White (5 Suits)	2020-11-09 — 04:05:44 UTC	IAMJEFF, kimbifille, Zamiel
338889	5	0	Black (5 Suits)	2020-11-09 — 03:56:00 UTC	IAMJEFF, kimbifille, pianoblook, piper, Zamiel
338882	5	0	Black (5 Suits)	2020-11-09 — 03:41:29 UTC	IAMJEFF, kimbifille, pianoblook, piper, Zamiel
338875	5	0	Black (5 Suits)	2020-11-09 — 03:33:35 UTC	IAMJEFF, kimbifille, pianoblook, piper, Zamiel
338870	4	0	Clue Starved & Prism (6 Suits)	2020-11-09 — 03:21:49 UTC	IAMJEFF, kimbifille, pianoblook, piper
338861	4	0	Clue Starved & Prism (6 Suits)	2020-11-09 — 03:11:16 UTC	IAMJEFF, kimbifille, pianoblook, piper
338844	4	29	Clue Starved & Prism (6 Suits)	2020-11-09 — 02:45:04 UTC	IAMJEFF, kimbifille, pianoblook, piper
338835	4	30	Rainbow & Prism (6 Suits)	2020-11-09 — 02:17:51 UTC	IAMJEFF, kimbifille, pianoblook, piper
338085	3	20	White & Light Pink (4 Suits)	2020-11-08 — 04:01:42 UTC	IAMJEFF, kimbifille, pianoblook
338075	3	15	White & Light Pink (3 Suits)	2020-11-08 — 03:39:14 UTC	IAMJEFF, kimbifille, pianoblook
338071	3	13	White & Light Pink (3 Suits)	2020-11-08 — 03:31:31 UTC	IAMJEFF, kimbifille, pianoblook
338061	3	0	White & Light Pink (3 Suits)	2020-11-08 — 03:23:31 UTC	IAMJEFF, kimbifille, pianoblook
338057	3	0	White & Light Pink (3 Suits)	2020-11-08 — 03:19:10 UTC	IAMJEFF, kimbifille, pianoblook
338047	3	11	White & Light Pink (3 Suits)	2020-11-08 — 03:12:21 UTC	IAMJEFF, kimbifille, pianoblook
338037	3	20	Pink & Muddy Rainbow (4 Suits)	2020-11-08 — 02:57:47 UTC	IAMJEFF, kimbifille, pianoblook
338024	3	15	Pink & Muddy Rainbow (3 Suits)	2020-11-08 — 02:45:31 UTC	IAMJEFF, kimbifille, pianoblook
338018	3	14	Pink & Muddy Rainbow (3 Suits)	2020-11-08 — 02:35:02 UTC	IAMJEFF, kimbifille, pianoblook
338003	3	0	Pink & Muddy Rainbow (3 Suits)	2020-11-08 — 02:19:52 UTC	IAMJEFF, kimbifille, pianoblook
337117	5	25	Brown & Prism (5 Suits)	2020-11-07 — 00:17:58 UTC	Floriman, kimbifille, TheDaniMan, TimeHoodie, Zamiel
337099	5	0	Brown & Prism (5 Suits)	2020-11-06 — 23:54:47 UTC	Floriman, kimbifille, TheDaniMan, TimeHoodie, Zamiel
336315	4	30	Brown-Ones & Omni (6 Suits)	2020-11-05 — 21:43:50 UTC	Floriman, kimbifille, Kyle, Zamiel
336302	3	0	Brown-Ones & Omni (6 Suits)	2020-11-05 — 21:18:17 UTC	Floriman, kimbifille, Zamiel
336294	3	20	Brown-Ones (4 Suits)	2020-11-05 — 21:07:57 UTC	Floriman, kimbifille, Zamiel
336281	3	0	Brown-Ones (4 Suits)	2020-11-05 — 21:01:15 UTC	Floriman, kimbifille, Zamiel
336280	4	25	No Variant	2020-11-05 — 20:58:55 UTC	Bonja97, Floriman, kimbifille, Zamiel
336278	4	0	No Variant	2020-11-05 — 20:55:40 UTC	Bonja97, Floriman, kimbifille, Zamiel
336276	4	0	No Variant	2020-11-05 — 20:53:45 UTC	Bonja97, Floriman, kimbifille, Zamiel
336272	4	0	No Variant	2020-11-05 — 20:49:30 UTC	Bonja97, Floriman, kimbifille, Zamiel
336268	4	0	No Variant	2020-11-05 — 20:45:32 UTC	Bonja97, Floriman, kimbifille, Zamiel
336265	4	0	No Variant	2020-11-05 — 20:43:54 UTC	Bonja97, Floriman, kimbifille, Zamiel
336260	4	0	No Variant	2020-11-05 — 20:41:04 UTC	Bonja97, Floriman, kimbifille, Zamiel
336259	4	0	No Variant	2020-11-05 — 20:39:31 UTC	Bonja97, Floriman, kimbifille, Zamiel
336258	4	0	No Variant	2020-11-05 — 20:38:12 UTC	Bonja97, Floriman, kimbifille, Zamiel
336257	4	0	No Variant	2020-11-05 — 20:36:43 UTC	Bonja97, Floriman, kimbifille, Zamiel
336256	4	0	No Variant	2020-11-05 — 20:35:55 UTC	Bonja97, Floriman, kimbifille, Zamiel
336254	4	0	No Variant	2020-11-05 — 20:34:11 UTC	Bonja97, Floriman, kimbifille, Zamiel
336251	4	0	No Variant	2020-11-05 — 20:31:39 UTC	Bonja97, Floriman, kimbifille, Zamiel
336247	4	0	No Variant	2020-11-05 — 20:28:28 UTC	Bonja97, Floriman, kimbifille, Zamiel
336244	4	0	No Variant	2020-11-05 — 20:24:44 UTC	Bonja97, Floriman, kimbifille, Zamiel
336240	4	0	No Variant	2020-11-05 — 20:22:51 UTC	Bonja97, Floriman, kimbifille, Zamiel
336237	4	0	No Variant	2020-11-05 — 20:19:19 UTC	Bonja97, Floriman, kimbifille, Zamiel
336236	4	0	No Variant	2020-11-05 — 20:16:37 UTC	Bonja97, Floriman, kimbifille, Zamiel
336232	4	0	No Variant	2020-11-05 — 20:14:34 UTC	Bonja97, Floriman, kimbifille, Zamiel
336227	4	30	Rainbow & Gray Pink (6 Suits)	2020-11-05 — 20:00:37 UTC	Floriman, kimbifille, will.i.am, Zamiel
336199	3	0	Rainbow & Gray Pink (6 Suits)	2020-11-05 — 19:40:11 UTC	Floriman, kimbifille, will.i.am
336189	3	0	Rainbow & Gray Pink (6 Suits)	2020-11-05 — 19:34:46 UTC	Floriman, kimbifille, will.i.am
335523	5	25	Rainbow (5 Suits)	2020-11-04 — 22:44:43 UTC	kimbifille, Kyle, melwen, moeski, TimeHoodie
335500	5	0	Rainbow (5 Suits)	2020-11-04 — 22:24:47 UTC	kimbifille, Kyle, melwen, moeski, TimeHoodie
335476	5	0	Rainbow (5 Suits)	2020-11-04 — 21:59:25 UTC	kimbifille, Kyle, melwen, moeski, TimeHoodie
335042	5	0	4 Suits	2020-11-04 — 04:02:08 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
335037	5	0	4 Suits	2020-11-04 — 03:55:58 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
335026	5	16	4 Suits	2020-11-04 — 03:47:40 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
335020	5	0	4 Suits	2020-11-04 — 03:40:17 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
335014	5	19	4 Suits	2020-11-04 — 03:34:10 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
335009	5	17	4 Suits	2020-11-04 — 03:28:36 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
335004	5	18	4 Suits	2020-11-04 — 03:20:42 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
335000	5	0	4 Suits	2020-11-04 — 03:13:09 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
334999	5	0	4 Suits	2020-11-04 — 03:08:54 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
334995	5	0	6 Suits	2020-11-04 — 03:06:33 UTC	kimbifille, Kyle, newduke, TimeHoodie, Zamiel
334992	4	0	Rainbow-Ones & Rainbow (6 Suits)	2020-11-04 — 03:05:37 UTC	kimbifille, Kyle, TimeHoodie, Zamiel
334991	4	0	Rainbow-Ones & Rainbow (6 Suits)	2020-11-04 — 03:01:13 UTC	kimbifille, Kyle, TimeHoodie, Zamiel
334979	4	0	Rainbow-Ones & Rainbow (6 Suits)	2020-11-04 — 02:45:52 UTC	kimbifille, Kyle, TimeHoodie, Zamiel
334955	3	0	Rainbow-Ones & Rainbow (6 Suits)	2020-11-04 — 02:22:53 UTC	kimbifille, TimeHoodie, Zamiel
334934	4	0	Rainbow-Ones & Rainbow (6 Suits)	2020-11-04 — 02:02:34 UTC	kimbifille, TimeHoodie, will.i.am, Zamiel
334929	4	0	Rainbow-Ones & Rainbow (6 Suits)	2020-11-04 — 01:52:57 UTC	kimbifille, TimeHoodie, will.i.am, Zamiel
334467	5	30	Black & Rainbow (6 Suits)	2020-11-03 — 16:54:14 UTC	Fey, Floriman, kimbifille, Kyle, sin_faith
334442	4	22	Black Reversed (5 Suits)	2020-11-03 — 16:29:55 UTC	Fey, kimbifille, Kyle, sin_faith
334030	3	25	Up or Down & Rainbow (5 Suits)	2020-11-03 — 00:13:23 UTC	Floriman, kimbifille, Zamiel
334015	3	0	Up or Down & Rainbow (5 Suits)	2020-11-02 — 23:51:12 UTC	Floriman, kimbifille, Zamiel
334005	3	0	Up or Down & Rainbow (5 Suits)	2020-11-02 — 23:31:57 UTC	Floriman, kimbifille, Zamiel
333996	3	0	Up or Down & Rainbow (5 Suits)	2020-11-02 — 23:16:27 UTC	Floriman, kimbifille, Zamiel
333989	3	0	Up or Down & Rainbow (5 Suits)	2020-11-02 — 23:03:06 UTC	Floriman, kimbifille, Zamiel
333624	3	0	Pink & Light Pink (5 Suits)	2020-11-02 — 06:35:07 UTC	IAMJEFF, kimbifille, piper
333615	3	0	Pink & Light Pink (5 Suits)	2020-11-02 — 06:15:17 UTC	IAMJEFF, kimbifille, piper
333604	3	0	Pink & Light Pink (5 Suits)	2020-11-02 — 05:54:50 UTC	IAMJEFF, kimbifille, piper
333586	3	0	Pink & Light Pink (5 Suits)	2020-11-02 — 05:31:40 UTC	IAMJEFF, kimbifille, piper
333584	3	0	Pink & Light Pink (5 Suits)	2020-11-02 — 05:29:50 UTC	IAMJEFF, kimbifille, piper
333581	3	0	Pink & Light Pink (5 Suits)	2020-11-02 — 05:20:20 UTC	IAMJEFF, kimbifille, piper
333575	3	0	Pink & Light Pink (5 Suits)	2020-11-02 — 05:13:25 UTC	IAMJEFF, kimbifille, piper
333569	3	20	Pink & Light Pink (4 Suits)	2020-11-02 — 04:59:18 UTC	IAMJEFF, kimbifille, piper
333551	3	15	Pink & Light Pink (3 Suits)	2020-11-02 — 04:39:31 UTC	IAMJEFF, kimbifille, piper
333524	3	14	Pink & Light Pink (3 Suits)	2020-11-02 — 04:28:20 UTC	IAMJEFF, kimbifille, piper
333438	3	0	Pink & Light Pink (3 Suits)	2020-11-02 — 03:49:48 UTC	IAMJEFF, kimbifille, piper
333396	3	20	Pink & Prism (4 Suits)	2020-11-02 — 03:38:38 UTC	IAMJEFF, kimbifille, Kyle
333366	3	15	Pink & Prism (3 Suits)	2020-11-02 — 03:29:54 UTC	IAMJEFF, kimbifille, Kyle
333350	3	0	Pink & Prism (3 Suits)	2020-11-02 — 03:22:23 UTC	IAMJEFF, kimbifille, Kyle
333332	3	0	Pink & Prism (3 Suits)	2020-11-02 — 03:15:59 UTC	IAMJEFF, kimbifille, Kyle
333303	3	30	Rainbow & Prism (6 Suits)	2020-11-02 — 03:02:52 UTC	IAMJEFF, kimbifille, Kyle
333274	3	0	Rainbow & Prism (6 Suits)	2020-11-02 — 02:47:10 UTC	IAMJEFF, kimbifille, Kyle
333251	4	25	Rainbow & Light Pink (5 Suits)	2020-11-02 — 02:27:28 UTC	kimbifille, Kyle, melwen, TimeHoodie
333221	4	0	Rainbow & Light Pink (5 Suits)	2020-11-02 — 02:05:56 UTC	kimbifille, Kyle, melwen, TimeHoodie
333212	4	30	Rainbow & Light Pink (6 Suits)	2020-11-02 — 01:55:22 UTC	kimbifille, Kyle, melwen, TimeHoodie
333196	4	0	Rainbow & Light Pink (6 Suits)	2020-11-02 — 01:25:19 UTC	kimbifille, Kyle, melwen, TimeHoodie
333180	4	29	Rainbow & Light Pink (6 Suits)	2020-11-02 — 00:55:30 UTC	kimbifille, Kyle, melwen, TimeHoodie
333161	5	20	White (4 Suits)	2020-11-02 — 00:21:45 UTC	honzas, kimbifille, Kyle, melwen, TimeHoodie
333128	4	29	Cocoa Rainbow (6 Suits)	2020-11-01 — 23:29:51 UTC	asaelr, kimbifille, melwen, TimeHoodie
333112	6	0	Prism (5 Suits)	2020-11-01 — 23:12:18 UTC	asaelr, Carunty, kimbifille, Kyle, melwen, TimeHoodie
333107	6	0	Prism (5 Suits)	2020-11-01 — 23:06:06 UTC	asaelr, Carunty, kimbifille, Kyle, melwen, TimeHoodie
332861	3	25	Pink & Dark Brown (5 Suits)	2020-11-01 — 17:40:33 UTC	Floriman, kimbifille, plus
332842	3	0	Pink & Dark Brown (5 Suits)	2020-11-01 — 17:14:06 UTC	Floriman, kimbifille, plus
332830	6	25	No Variant	2020-11-01 — 16:57:42 UTC	Floriman, honzas, kimbifille, plus, sephiroth, TimeHoodie
332819	6	0	No Variant	2020-11-01 — 16:33:54 UTC	Floriman, honzas, kimbifille, plus, sephiroth, TimeHoodie
332748	3	25	Prism (5 Suits)	2020-11-01 — 13:34:35 UTC	Floriman, honzas, kimbifille
332742	3	0	Prism (5 Suits)	2020-11-01 — 13:14:06 UTC	Floriman, honzas, kimbifille
332740	3	24	Prism (5 Suits)	2020-11-01 — 12:59:14 UTC	Floriman, honzas, kimbifille
332733	3	0	Prism (5 Suits)	2020-11-01 — 12:39:33 UTC	Floriman, honzas, kimbifille
332731	3	0	Prism (5 Suits)	2020-11-01 — 12:31:05 UTC	Floriman, honzas, kimbifille
332143	3	30	Rainbow & White (6 Suits)	2020-10-31 — 17:45:23 UTC	IAMJEFF, kimbifille, piper
