126487	0	loss
126389	0	loss
123685	0	loss
123594	0	loss
121286	0	loss
121197	0	loss
121122	0	win
119055	0	loss
115189	0	loss
114803	0	loss
114767	0	loss
114747	0	loss
114692	0	loss
112220	0	loss
111228	0	loss
111181	0	loss
111168	0	loss
111123	0	loss
111100	0	loss
110897	0	loss
110833	0	loss
110243	0	loss
107438	0	win
107376	0	loss
106700	0	loss
106609	0	loss
106043	0	loss
104844	0	loss
104817	0	loss
104801	0	loss
103223	0	win
103187	0	loss
99574	0	win
99564	0	loss
99561	0	loss
99551	0	win
99537	0	loss
96677	0	loss
96654	0	loss
96624	0	loss
96605	0	loss
96586	0	loss
95266	0	loss
95237	0	loss
95211	0	loss
95206	0	loss
95196	0	loss
95184	0	loss
95177	0	loss
94959	0	loss
94940	0	loss
94921	0	loss
94405	0	loss
93761	0	loss
93682	0	win
93648	0	loss
92727	0	loss
92704	0	loss
92692	0	loss
90599	0	loss
90166	0	loss
90100	0	loss
90004	0	loss
89863	0	loss
89854	0	loss
89849	0	loss
89477	0	loss
89470	0	loss
89464	0	loss
89457	0	loss
89448	0	loss
89443	0	loss
89222	0	win
88500	0	win
88492	0	loss
88139	0	loss
88067	0	loss
88053	0	loss
87846	0	loss
87843	0	loss
86665	0	win
86590	0	loss
86298	0	loss
86234	0	win
85887	0	loss
84943	0	win
84941	0	win
84602	0	win
84573	0	loss
84487	0	loss
84486	0	loss
82597	0	loss
82594	0	loss
82591	0	loss
82307	0	loss
82294	0	loss
82290	0	loss
82284	0	loss
82276	0	loss
82213	0	loss
81465	0	loss
80787	0	win
80309	0	win
80049	0	loss
80048	0	loss
80047	0	loss
584499	0	loss
584468	0	loss
584450	0	loss
584371	0	loss
584362	0	win
584357	0	loss
583916	0	loss
583895	0	loss
583876	0	loss
583635	0	win
583614	0	loss
583604	0	loss
583597	0	win
583209	0	win
582565	0	loss
582562	0	loss
582561	0	loss
582278	0	loss
582270	0	loss
582025	0	loss
582012	0	loss
582007	0	loss
581999	0	loss
581997	0	loss
581646	0	loss
581642	0	loss
581639	0	loss
580279	0	loss
580274	0	loss
580272	0	loss
580271	0	loss
580268	0	loss
579822	0	win
579812	0	loss
579230	0	loss
578959	0	loss
578680	0	win
578197	0	loss
578190	0	loss
578186	0	loss
576706	0	win
576699	0	loss
575901	0	loss
575893	0	loss
575888	0	loss
575872	0	loss
575859	0	loss
575511	0	loss
575509	0	loss
575506	0	loss
575502	0	loss
574775	0	win
574767	0	loss
571561	0	loss
571552	0	loss
571543	0	loss
571371	0	loss
571347	0	loss
571333	0	loss
571196	0	win
571183	0	win
570477	0	win
570467	0	loss
570461	0	loss
570455	0	loss
569248	0	win
568065	0	loss
568059	0	loss
567746	0	loss
567729	0	loss
567689	0	win
566847	0	loss
566845	0	loss
566820	0	loss
566816	0	loss
566132	0	win
566127	0	loss
564614	0	win
564602	0	win
560875	0	loss
560862	0	loss
560668	0	loss
560631	0	loss
560597	0	loss
560586	0	loss
557609	0	loss
557604	0	loss
557275	0	loss
557259	0	loss
556976	0	win
556966	0	loss
556958	0	win
555856	0	loss
555847	0	loss
555787	0	win
555194	0	loss
551471	0	loss
551435	0	loss
551405	0	loss
551394	0	loss
551373	0	loss
549708	0	win
549121	0	win
547798	0	win
547759	0	loss
547526	0	loss
547501	0	loss
547413	0	loss
546276	0	loss
546273	0	loss
546271	0	loss
545978	0	win
545971	0	loss
545962	0	win
545378	0	loss
545364	0	loss
545361	0	loss
545359	0	loss
545336	0	loss
545333	0	loss
545326	0	loss
545308	0	win
544854	0	loss
544847	0	loss
544835	0	loss
544825	0	loss
544807	0	loss
544585	0	win
543781	0	win
543777	0	loss
543773	0	loss
543764	0	loss
543759	0	loss
542636	0	win
542065	0	loss
541764	0	loss
541758	0	loss
541074	0	loss
541068	0	loss
540623	0	win
540604	0	loss
540590	0	loss
540557	0	win
539693	0	win
539180	0	win
539174	0	loss
539169	0	loss
539161	0	loss
539154	0	win
538514	0	win
538490	0	win
538479	0	loss
538402	0	loss
538397	0	loss
538003	0	loss
537982	0	loss
537960	0	loss
537703	0	loss
537683	0	loss
536502	0	loss
536155	0	loss
536147	0	loss
536142	0	loss
535148	0	loss
535135	0	loss
535119	0	loss
534665	0	loss
534659	0	loss
534030	0	loss
534019	0	loss
534008	0	loss
533995	0	loss
533989	0	loss
533725	0	loss
533719	0	loss
533714	0	loss
533384	0	loss
533365	0	loss
533345	0	loss
533336	0	loss
533028	0	win
533003	0	loss
531181	0	win
531138	0	loss
531132	0	loss
531117	0	win
529766	0	win
529736	0	win
529725	0	win
528717	0	loss
528711	0	loss
528068	0	loss
528053	0	loss
528031	0	loss
528015	0	win
528004	0	win
527990	0	loss
527988	0	loss
527408	0	win
527385	0	loss
527364	0	win
526962	0	win
526946	0	loss
526933	0	loss
525975	0	win
525970	0	loss
525966	0	loss
525963	0	win
525955	0	loss
525954	0	loss
525911	0	loss
525910	0	loss
525909	0	loss
525907	0	loss
525904	0	loss
525447	0	win
525438	0	loss
525429	0	win
524546	0	loss
524507	0	win
524451	0	loss
524401	0	loss
524343	0	loss
524329	0	win
524316	0	loss
524303	0	loss
524286	0	loss
522980	0	win
522975	0	loss
522973	0	win
521734	0	loss
521189	0	win
521182	0	loss
521173	0	loss
520512	0	win
520343	0	win
520341	0	loss
520338	0	loss
520337	0	loss
520336	0	loss
519707	0	win
519690	0	loss
519679	0	loss
519656	0	loss
519533	0	win
518607	0	win
518601	0	loss
518599	0	win
518113	0	win
518088	0	win
516777	0	loss
515974	0	win
515948	0	win
515916	0	loss
515627	0	loss
515625	0	loss
515322	0	loss
515290	0	win
512372	0	loss
511766	0	loss
511747	0	loss
511737	0	loss
510231	0	loss
510219	0	loss
510203	0	loss
508742	0	loss
508695	0	loss
508677	0	loss
508666	0	loss
505918	0	loss
505911	0	loss
505884	0	win
505850	0	loss
505832	0	loss
505822	0	loss
505797	0	loss
505778	0	loss
505252	0	loss
505245	0	loss
505189	0	loss
504845	0	loss
504826	0	loss
504781	0	loss
504330	0	loss
504309	0	loss
504298	0	loss
504279	0	loss
504268	0	loss
502343	0	loss
502336	0	loss
502324	0	loss
502082	0	win
502064	0	win
502045	0	win
502029	0	loss
502017	0	win
501995	0	loss
501983	0	win
501095	0	win
501056	0	loss
501030	0	loss
501022	0	loss
500189	0	win
500152	0	loss
500114	0	loss
500069	0	loss
499706	0	loss
499699	0	loss
499003	0	win
498976	0	loss
498963	0	loss
498302	0	win
498301	0	loss
498300	0	loss
498298	0	win
498290	0	loss
497584	0	win
497557	0	win
497481	0	loss
497472	0	loss
497463	0	loss
497452	0	win
497428	0	loss
497408	0	loss
497393	0	loss
497304	0	loss
497292	0	loss
496630	0	loss
496601	0	win
496564	0	loss
496537	0	loss
496495	0	loss
496430	0	loss
496387	0	loss
496378	0	loss
496316	0	loss
494820	0	loss
494451	0	loss
494434	0	loss
494087	0	loss
493920	0	win
493912	0	win
493906	0	loss
493900	0	loss
493026	0	win
493022	0	loss
493020	0	loss
493017	0	loss
493015	0	loss
493008	0	loss
492607	0	loss
492135	0	win
491645	0	loss
491635	0	loss
491618	0	win
491599	0	win
491579	0	loss
491553	0	win
490587	0	loss
490559	0	loss
490539	0	loss
489791	0	loss
489778	0	win
489753	0	loss
489613	0	loss
488209	0	loss
488204	0	loss
487381	0	loss
487378	0	loss
487374	0	loss
487371	0	loss
486770	0	win
486739	0	loss
486719	0	loss
486697	0	loss
486677	0	loss
486297	0	loss
485546	0	win
485538	0	loss
485535	0	loss
485378	0	win
485367	0	loss
480113	0	win
480105	0	loss
478498	0	loss
478227	0	loss
478204	0	win
478183	0	loss
478153	0	win
478147	0	win
478136	0	win
478125	0	loss
478113	0	win
476446	0	loss
476428	0	loss
476420	0	loss
476396	0	loss
474952	0	win
474935	0	win
474917	0	loss
474910	0	loss
471406	0	loss
471394	0	loss
470408	0	win
470380	0	loss
470358	0	loss
470280	0	loss
470264	0	loss
470112	0	loss
470104	0	loss
470099	0	loss
469684	0	loss
469672	0	loss
469663	0	loss
468927	0	win
468917	0	loss
468913	0	loss
468452	0	loss
468434	0	loss
468419	0	loss
468395	0	loss
467936	0	loss
467303	0	loss
467005	0	loss
466998	0	loss
466890	0	loss
465113	0	win
465103	0	loss
465092	0	loss
463700	0	loss
463695	0	loss
463691	0	loss
463550	0	loss
463540	0	loss
463532	0	loss
463528	0	loss
462832	0	loss
462797	0	loss
462788	0	loss
462510	0	loss
462487	0	loss
462456	0	loss
462447	0	loss
462445	0	loss
462436	0	loss
462391	0	win
462376	0	loss
462360	0	loss
462281	0	loss
462279	0	win
461278	0	win
461266	0	win
460831	0	loss
460288	0	loss
460254	0	win
460224	0	win
460200	0	win
460175	0	win
460157	0	win
460077	0	loss
460066	0	loss
460061	0	loss
459662	0	loss
459652	0	loss
459225	0	loss
459027	0	loss
459005	0	loss
458988	0	loss
458977	0	loss
458966	0	loss
458956	0	loss
457549	0	loss
457539	0	loss
456534	0	loss
455816	0	loss
455792	0	loss
455789	0	loss
455778	0	loss
455742	0	loss
455194	0	loss
455173	0	loss
455164	0	loss
455163	0	loss
454631	0	win
454620	0	loss
454619	0	loss
454617	0	loss
454609	0	win
453658	0	loss
453640	0	loss
453629	0	loss
453196	0	win
453190	0	loss
453186	0	loss
453172	0	loss
453165	0	loss
453102	0	loss
453097	0	loss
453094	0	win
452371	0	win
452323	0	loss
452311	0	loss
451978	0	win
451970	0	loss
451967	0	loss
451879	0	win
451873	0	loss
451868	0	win
451859	0	loss
451103	0	loss
451067	0	loss
448809	0	loss
448796	0	loss
448062	0	win
447659	0	loss
447654	0	loss
447112	0	loss
447080	0	loss
447067	0	loss
447049	0	loss
446682	0	win
446659	0	win
446643	0	loss
446563	0	win
446558	0	loss
446556	0	loss
446555	0	loss
446070	0	win
446051	0	loss
446039	0	loss
446033	0	loss
446030	0	loss
446023	0	loss
446013	0	loss
446008	0	loss
445994	0	loss
445976	0	loss
445961	0	loss
445950	0	loss
445425	0	loss
445421	0	loss
445413	0	loss
444922	0	loss
444910	0	loss
444904	0	loss
444896	0	loss
444881	0	loss
443554	0	loss
443432	0	loss
443402	0	loss
443275	0	loss
443260	0	loss
443250	0	loss
441343	0	loss
441332	0	loss
440349	0	loss
440328	0	loss
440319	0	loss
440292	0	loss
439370	0	win
439346	0	loss
439342	0	loss
439334	0	loss
439313	0	loss
439165	0	win
439143	0	win
439078	0	loss
439070	0	loss
439066	0	loss
439060	0	loss
438491	0	loss
438429	0	loss
438259	0	loss
438237	0	loss
438230	0	loss
436904	0	win
436885	0	win
436782	0	loss
436773	0	win
436768	0	loss
436181	0	loss
436168	0	loss
436151	0	loss
436132	0	loss
436121	0	loss
435804	0	win
435793	0	loss
434410	0	loss
434403	0	loss
434395	0	loss
433827	0	loss
433822	0	loss
433804	0	loss
433779	0	loss
433765	0	loss
433761	0	loss
433745	0	loss
433732	0	loss
433727	0	loss
433719	0	loss
433702	0	loss
433280	0	win
433279	0	loss
433272	0	loss
433256	0	win
432805	0	win
432787	0	loss
432263	0	loss
432244	0	loss
428880	0	win
428865	0	loss
428171	0	win
428134	0	loss
428044	0	win
427990	0	loss
427985	0	loss
427966	0	loss
425465	0	win
425439	0	loss
424882	0	loss
424856	0	loss
424837	0	loss
424477	0	loss
424134	0	win
424106	0	loss
424088	0	loss
422389	0	loss
422350	0	loss
422329	0	loss
422310	0	loss
422112	0	loss
422068	0	loss
422063	0	loss
422062	0	loss
422061	0	loss
422059	0	loss
422055	0	loss
422051	0	loss
421409	0	loss
421400	0	loss
421394	0	loss
421383	0	win
421363	0	win
421339	0	loss
421314	0	loss
419936	0	loss
419922	0	loss
419909	0	win
417528	0	loss
417526	0	loss
417525	0	loss
416519	0	loss
416504	0	loss
416492	0	loss
415930	0	win
415915	0	loss
415908	0	loss
415890	0	loss
415881	0	loss
415873	0	loss
415848	0	loss
414978	0	loss
414945	0	win
414023	0	loss
413589	0	loss
410499	0	loss
409891	0	loss
409862	0	loss
409836	0	loss
409805	0	loss
409759	0	win
409738	0	loss
409723	0	win
409703	0	loss
409690	0	loss
409095	0	loss
409078	0	loss
407481	0	loss
407209	0	loss
407200	0	win
407196	0	loss
407188	0	win
406632	0	loss
406600	0	win
406567	0	win
406550	0	loss
406545	0	loss
406539	0	loss
406532	0	loss
406511	0	loss
406490	0	loss
405370	0	win
405336	0	loss
405310	0	loss
405300	0	loss
405290	0	loss
405284	0	loss
403908	0	loss
402470	0	loss
402452	0	loss
401989	0	loss
401980	0	loss
401494	0	win
401474	0	win
401437	0	win
401410	0	loss
401146	0	win
401131	0	loss
401109	0	win
401105	0	loss
401103	0	win
399021	0	win
398986	0	loss
398951	0	win
398323	0	loss
398257	0	loss
395933	0	loss
395930	0	loss
395790	0	loss
395768	0	win
395388	0	win
394839	0	loss
394793	0	loss
394587	0	loss
394571	0	win
394551	0	loss
394543	0	win
394537	0	loss
394535	0	loss
394529	0	loss
394393	0	win
394386	0	loss
394373	0	loss
394364	0	loss
393760	0	loss
393743	0	loss
390643	0	loss
390614	0	loss
390593	0	loss
390571	0	win
387655	0	loss
387642	0	loss
387635	0	loss
387622	0	loss
386693	0	loss
386659	0	loss
386018	0	win
385071	0	loss
385045	0	loss
384260	0	win
384208	0	loss
383881	0	loss
383875	0	loss
383285	0	win
383267	0	loss
381731	0	loss
381726	0	win
379900	0	loss
379882	0	win
379877	0	loss
379252	0	loss
379242	0	loss
379224	0	loss
374681	0	win
374678	0	loss
374675	0	win
374673	0	loss
374062	0	loss
374012	0	loss
373991	0	loss
373975	0	loss
373959	0	loss
373848	0	loss
373163	0	win
373147	0	loss
372696	0	win
371737	0	loss
371734	0	loss
371732	0	loss
371154	0	loss
371133	0	win
371089	0	loss
370312	0	loss
369289	0	loss
369272	0	loss
369260	0	loss
369233	0	loss
369225	0	loss
369217	0	loss
369210	0	loss
367681	0	loss
366864	0	loss
366830	0	win
366304	0	win
366173	0	win
366136	0	loss
366040	0	loss
366022	0	loss
363509	0	loss
363488	0	loss
363471	0	loss
362444	0	win
362439	0	loss
362358	0	loss
362322	0	win
362306	0	loss
361610	0	loss
361606	0	loss
361599	0	loss
360439	0	loss
360432	0	win
360092	0	loss
360074	0	loss
359845	0	loss
359835	0	loss
359813	0	win
358452	0	loss
358435	0	loss
358426	0	win
358320	0	win
358311	0	loss
358306	0	loss
357512	0	loss
357511	0	loss
357508	0	loss
356963	0	loss
356946	0	loss
356938	0	loss
356927	0	loss
356919	0	loss
356906	0	loss
356896	0	loss
356715	0	loss
356015	0	loss
355956	0	win
354323	0	loss
354317	0	loss
353881	0	win
353851	0	loss
353840	0	loss
353814	0	win
353491	0	win
353484	0	win
353481	0	loss
353465	0	loss
353059	0	win
353056	0	loss
353052	0	loss
353012	0	win
353000	0	loss
352401	0	win
352050	0	win
352036	0	loss
352033	0	loss
351175	0	win
351157	0	loss
351144	0	loss
351113	0	win
349889	0	loss
349877	0	loss
349869	0	loss
347368	0	loss
347358	0	loss
347350	0	loss
347327	0	loss
347315	0	loss
347310	0	loss
347309	0	loss
347298	0	loss
347045	0	win
347042	0	loss
346536	0	loss
345853	0	loss
345815	0	win
345801	0	loss
344874	0	loss
344346	0	loss
344337	0	loss
344326	0	loss
344142	0	win
344096	0	loss
341955	0	win
340735	0	win
340728	0	loss
340211	0	loss
340172	0	win
339571	0	win
339549	0	loss
339530	0	win
339144	0	win
339142	0	loss
338591	0	win
338574	0	win
338561	0	win
338544	0	loss
338525	0	win
338497	0	win
338488	0	loss
338437	0	loss
338425	0	loss
338419	0	loss
338403	0	loss
338389	0	loss
338382	0	loss
336039	0	loss
335570	0	loss
335563	0	loss
335289	0	win
335284	0	loss
335283	0	loss
335274	0	loss
335256	0	win
335229	0	loss
335224	0	loss
334871	0	loss
334852	0	loss
334842	0	loss
334830	0	loss
334533	0	win
334512	0	win
334441	0	loss
334372	0	win
334370	0	loss
334354	0	win
334350	0	loss
333978	0	loss
333966	0	loss
333935	0	win
333920	0	loss
333908	0	loss
333897	0	loss
333728	0	loss
333720	0	loss
333666	0	loss
333663	0	loss
333128	0	loss
333112	0	loss
333107	0	loss
332747	0	win
332743	0	loss
332739	0	loss
332354	0	loss
332335	0	loss
332320	0	loss
332129	0	win
332113	0	loss
332105	0	loss
330727	0	loss
330717	0	loss
330716	0	loss
330696	0	loss
330461	0	win
330053	0	loss
330036	0	loss
329980	0	loss
